,Date,riskfree,MA1M,actualreturn
79,2006-07-31,4.22,-2.08,-2.08
80,2006-08-31,4.49,4.24,4.24
81,2006-09-30,4.48,6.28,6.28
82,2006-10-31,4.48,10.91,10.91
83,2006-11-30,4.49,4.99,4.99
84,2006-12-31,4.6,14.17,14.17
85,2007-01-31,4.61,-3.1,-3.1
86,2007-02-28,4.55,-1.42,-1.42
87,2007-03-31,4.63,-6.5,-6.5
88,2007-04-30,4.88,16.22,16.22
89,2007-05-31,4.56,29.57,29.57
90,2007-06-30,4.52,-2.4,-2.4
91,2007-07-31,4.76,-9.56,-9.56
92,2007-08-31,4.98,0.45,0.45
93,2007-09-30,4.98,11.24,11.24
94,2007-10-31,5.02,25.48,25.48
95,2007-11-30,5.02,-14.57,-14.57
96,2007-12-31,5.02,-6.95,-6.95
97,2008-01-31,4.96,-12.68,-12.68
98,2008-02-29,4.94,-2.32,-2.32
99,2008-03-31,4.98,-9.32,-9.32
100,2008-04-30,4.95,21.88,21.88
101,2008-05-31,5.04,-2.2,-2.2
102,2008-06-30,5.01,4.35,4.35
103,2008-07-31,5.03,-0.93,-0.93
104,2008-08-31,5.25,4.84,4.84
105,2008-09-30,5.22,-0.77,-0.77
106,2008-10-31,4.14,-12.87,-12.87
107,2008-11-30,3.99,22.12,22.12
108,2008-12-31,3.02,2.99,2.99
109,2009-01-31,2.41,-5.66,-5.66
110,2009-02-28,1.87,-8.35,-8.35
111,2009-03-31,1.73,11.11,11.11
112,2009-04-30,1.85,16.13,16.13
113,2009-05-31,1.96,-7.44,-7.44
114,2009-06-30,1.96,9.81,9.81
115,2009-07-31,1.95,-1.46,-1.46
116,2009-08-31,1.99,8.17,8.17
117,2009-09-30,2.0,16.09,16.09
118,2009-10-31,2.01,-3.2,-3.2
119,2009-11-30,2.01,5.14,5.14
120,2009-12-31,2.01,8.73,8.73
121,2010-01-31,2.0,-13.18,-13.18
122,2010-02-28,2.01,-2.49,-2.49
123,2010-03-31,2.0,4.97,4.97
124,2010-04-30,2.0,-0.12,-0.12
125,2010-05-31,2.0,9.43,9.43
126,2010-06-30,2.03,13.4,13.4
127,2010-07-31,2.28,-7.2,-7.2
128,2010-08-31,2.28,13.87,13.87
129,2010-09-30,2.27,5.43,5.43
130,2010-10-31,2.26,-8.69,-8.69
131,2010-11-30,2.51,4.42,4.42
132,2010-12-31,2.51,4.88,4.88
133,2011-01-31,2.75,-4.57,-4.57
134,2011-02-28,2.76,-4.74,-4.74
135,2011-03-31,2.99,1.85,1.85
136,2011-04-30,3.02,4.65,4.65
137,2011-05-31,3.03,19.17,19.17
138,2011-06-30,3.28,-3.65,-3.65
139,2011-07-31,3.27,2.56,2.56
140,2011-08-31,3.27,-3.17,-3.17
141,2011-09-30,3.28,0.43,0.43
142,2011-10-31,3.26,6.8,6.8
143,2011-11-30,3.27,-11.16,-11.16
144,2011-12-31,3.29,-5.82,-5.82
145,2012-01-31,3.27,-4.85,-4.85
146,2012-02-29,3.26,-0.97,-0.97
147,2012-03-31,3.24,16.86,16.86
148,2012-04-30,3.26,-9.51,-9.51
149,2012-05-31,3.27,-0.09,-0.09
150,2012-06-30,3.26,-0.47,-0.47
151,2012-07-31,3.02,-3.76,-3.76
152,2012-08-31,3.01,14.16,14.16
153,2012-09-30,3.01,4.42,4.42
154,2012-10-31,2.75,5.08,5.08
155,2012-11-30,2.77,-1.37,-1.37
156,2012-12-31,2.77,-2.33,-2.33
157,2013-01-31,2.76,-9.8,-9.8
158,2013-02-28,2.76,-4.3,-4.3
159,2013-03-31,2.75,-4.59,-4.59
160,2013-04-30,2.78,-7.88,-7.88
161,2013-05-31,2.5,2.44,2.44
162,2013-06-30,2.5,-3.68,-3.68
163,2013-07-31,2.53,3.61,3.61
164,2013-08-31,2.51,-4.96,-4.96
165,2013-09-30,2.5,0.56,0.56
166,2013-10-31,2.52,-3.87,-3.87
167,2013-11-30,2.5,9.37,9.37
168,2013-12-31,2.52,4.49,4.49
169,2014-01-31,2.51,2.22,2.22
170,2014-02-28,2.49,14.87,14.87
171,2014-03-31,2.49,7.33,7.33
172,2014-04-30,2.5,5.45,5.45
173,2014-05-31,2.49,8.54,8.54
174,2014-06-30,2.49,5.18,5.18
175,2014-07-31,2.49,16.14,16.14
176,2014-08-31,2.24,27.19,27.19
177,2014-09-30,2.24,13.36,13.36
178,2014-10-31,1.97,-3.85,-3.85
179,2014-11-30,1.99,3.14,3.14
180,2014-12-31,2.03,-11.2,-11.2
181,2015-01-31,2.0,19.41,19.41
182,2015-02-28,1.99,6.65,6.65
183,2015-03-31,1.74,17.51,17.51
184,2015-04-30,1.74,19.84,19.84
185,2015-05-31,1.74,3.99,3.99
186,2015-06-30,1.5,3.47,3.47
187,2015-07-31,1.5,-1.67,-1.67
188,2015-08-31,1.52,-7.91,-7.91
189,2015-09-30,1.49,1.58,1.58
190,2015-10-31,1.5,-1.95,-1.95
191,2015-11-30,1.5,6.89,6.89
192,2015-12-31,1.52,2.73,2.73
193,2016-01-31,1.5,-2.05,-2.05
194,2016-02-29,1.52,-9.37,-9.37
195,2016-03-31,1.53,5.17,5.17
196,2016-04-30,1.5,5.57,5.57
197,2016-05-31,1.48,2.45,2.45
198,2016-06-30,1.23,3.23,3.23
199,2016-07-31,1.24,-9.56,-9.56
200,2016-08-31,1.25,-0.52,-0.52
201,2016-09-30,1.26,0.26,0.26
202,2016-10-31,1.24,-7.71,-7.71
203,2016-11-30,1.23,-8.89,-8.89
204,2016-12-31,1.27,-5.86,-5.86
205,2017-01-31,1.25,-1.4,-1.4
206,2017-02-28,1.26,-5.49,-5.49
207,2017-03-31,1.27,-6.81,-6.81
208,2017-04-30,1.21,0.52,0.52
209,2017-05-31,1.26,17.47,17.47
210,2017-06-30,1.29,-11.63,-11.63
