,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,8.956101101117907e-06,-8.45,-8.45
1,2000-01-31,4.78,1.8589855847044067e-05,-11.18,-11.18
2,2000-02-29,5.07,-2.3172369622099164e-06,3.41,3.41
3,2000-03-31,5.05,1.2033769467113487e-06,46.7,46.7
4,2000-04-30,5.06,1.6614244431551304e-05,-18.22,-18.22
5,2000-05-31,5.12,6.105626993400847e-06,-15.45,-15.45
6,2000-06-30,5.16,1.0386911242185924e-05,17.78,17.78
7,2000-07-31,5.13,-9.537717514060545e-06,-20.94,-20.94
8,2000-08-31,5.12,1.4436169202952714e-05,13.37,13.37
9,2000-09-30,5.09,2.23944230417352e-05,-9.09,-9.09
10,2000-10-31,5.37,2.2776816135015543e-05,-8.89,-8.89
11,2000-11-30,5.32,-4.003154062180528e-07,9.81,9.81
12,2000-12-31,6.08,9.144815111572939e-06,-1.08,-1.08
13,2001-01-31,5.27,-4.245850238526814e-06,6.3,6.3
14,2001-02-28,5.06,4.029493522007361e-06,3.61,3.61
15,2001-03-31,4.96,8.43777324455208e-06,4.39,4.39
16,2001-04-30,5.01,-1.8656959086191603e-06,-6.25,-6.25
17,2001-05-31,5.01,1.1018708161669311e-05,15.52,15.52
18,2001-06-30,4.99,1.5245718606941058e-05,-6.0,-6.0
19,2001-07-31,4.77,6.754582766962816e-06,-10.53,-10.53
20,2001-08-31,4.54,-1.594509790317608e-05,-13.79,-13.79
21,2001-09-30,4.0,-1.6853656250963296e-05,-32.75,-32.75
22,2001-10-31,4.02,-5.83101296678735e-07,15.24,15.24
23,2001-11-30,4.04,-1.2365920734144563e-05,6.55,6.55
24,2001-12-31,4.01,-6.180047799641128e-06,1.95,1.95
25,2002-01-31,3.98,1.1091264853895337e-05,31.76,31.76
26,2002-02-28,4.01,1.5069737133940007e-05,14.7,14.7
27,2002-03-31,4.0,-1.4610376138594612e-07,18.64,18.64
28,2002-04-30,4.04,9.161011935493144e-06,-3.07,-3.07
29,2002-05-31,4.28,9.54700672623729e-06,0.79,0.79
30,2002-06-30,4.26,-2.255531978062908e-06,-16.35,-16.35
31,2002-07-31,4.27,-2.427844097535051e-05,-26.91,-26.91
32,2002-08-31,4.28,-5.386239153361424e-06,2.42,2.42
33,2002-09-30,4.28,5.889697520050814e-06,-9.11,-9.11
34,2002-10-31,4.28,-1.2234604580405003e-05,-1.04,-1.04
35,2002-11-30,4.28,-1.0443644565966903e-05,9.2,9.2
36,2002-12-31,4.52,-9.90115417886461e-06,-15.26,-15.26
37,2003-01-31,4.34,3.4737165163505993e-06,-5.62,-5.62
38,2003-02-28,4.27,-3.178556223031793e-05,-6.89,-6.89
39,2003-03-31,4.27,-4.4690459049717106e-07,10.93,10.93
40,2003-04-30,4.26,1.405064521079766e-05,13.3,13.3
41,2003-05-31,4.01,1.1852996261733783e-05,9.03,9.03
42,2003-06-30,4.1,-7.941653757110761e-06,-3.67,-3.67
43,2003-07-31,3.75,4.121973616312835e-06,12.16,12.16
44,2003-08-31,3.72,-1.942449352593749e-06,4.64,4.64
45,2003-09-30,3.77,-1.4716035892151899e-05,-14.27,-14.27
46,2003-10-31,3.84,6.37167707460765e-07,2.02,2.02
47,2003-11-30,3.78,-4.049478635025842e-06,11.63,11.63
48,2003-12-31,3.97,-1.3300506358721502e-06,-0.34,-0.34
49,2004-01-31,3.78,8.823497199168416e-06,9.44,9.44
50,2004-02-29,3.78,-1.4182120030466544e-07,-10.16,-10.16
51,2004-03-31,3.74,5.511941033755043e-06,1.71,1.71
52,2004-04-30,3.76,1.5212211652370222e-07,-6.82,-6.82
53,2004-05-31,3.77,-3.6034048080821734e-06,-17.63,-17.63
54,2004-06-30,3.78,7.551912929210117e-07,-3.24,-3.24
55,2004-07-31,3.77,-1.5820983900093412e-05,-19.15,-19.15
56,2004-08-31,3.52,1.328587557236141e-05,13.91,13.91
57,2004-09-30,3.55,2.945883417579946e-07,4.21,4.21
58,2004-10-31,3.53,-5.462849034974768e-07,-4.67,-4.67
59,2004-11-30,3.26,1.2199741049558898e-05,16.64,16.64
60,2004-12-31,3.29,1.1360291566535227e-06,-7.27,-7.27
61,2005-01-31,3.26,2.6975889720560825e-06,9.65,9.65
62,2005-02-28,3.28,4.604838657149271e-06,7.57,7.57
63,2005-03-31,3.26,1.131247526648502e-07,-5.24,-5.24
64,2005-04-30,3.29,1.3064249290088044e-05,-8.49,-8.49
65,2005-05-31,3.29,-1.2959412401200464e-06,-1.47,-1.47
66,2005-06-30,3.3,2.02006148348118e-05,9.09,9.09
67,2005-07-31,3.27,2.1241838165973275e-05,2.49,2.49
68,2005-08-31,3.25,2.621511875111518e-06,-7.3,-7.3
69,2005-09-30,3.28,1.1635678683796899e-05,14.55,14.55
70,2005-10-31,3.51,2.4545298225985387e-05,-1.26,-1.26
71,2005-11-30,3.5,9.28061853769769e-06,14.54,14.54
72,2005-12-31,3.76,2.896926170452305e-06,14.33,14.33
73,2006-01-31,3.76,-1.538510699827177e-06,11.44,11.44
