,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
188,2015-08-31,1.52,-4.71,3705.5385605602146,1.92423,1.0941332372352338e-05,-4.59
189,2015-09-30,1.49,1.68,1635.3921059365405,1.9573,1.9702230186372278e-05,1.54
190,2015-10-31,1.5,5.37,2555.6782043616663,2.0664,2.2126457889958176e-05,5.57
191,2015-11-30,1.5,-2.07,5353.410398583935,2.31437,2.0232470295615835e-05,12.0
192,2015-12-31,1.52,-1.58,3616.906521053071,2.31437,5.130379595203279e-06,0.0
193,2016-01-31,1.5,-3.78,6176.728144917813,2.55132,8.817934558727664e-06,19.46
194,2016-02-29,1.52,1.09,4576.671290388659,2.57271,5.0431369750549886e-06,0.84
195,2016-03-31,1.53,4.79,3132.365796183265,2.46577,5.739319620895535e-06,-4.16
196,2016-04-30,1.5,-0.13,2965.3821109123433,2.52077,4.897503177521633e-06,0.86
197,2016-05-31,1.48,-0.64,2170.4759388852767,2.71326,1.4989291621143361e-05,7.64
198,2016-06-30,1.23,1.0,6966.882555516561,2.47799,-2.725619954294829e-06,-6.13
199,2016-07-31,1.24,3.78,2604.468866795728,2.45049,6.016306373252999e-07,3.08
200,2016-08-31,1.25,2.14,2484.288283300079,2.12355,-1.0909296720537897e-05,-13.34
201,2016-09-30,1.26,0.0,1931.163496880831,2.23661,5.278322485320837e-06,3.83
202,2016-10-31,1.24,-0.61,1540.125348189415,2.11744,-2.317665273326734e-06,-5.33
203,2016-11-30,1.23,-0.88,1855.347327804115,1.9005,-1.0426105935356505e-06,-11.65
204,2016-12-31,1.27,2.81,2395.2571535208826,1.74468,-6.155914966545892e-06,-9.65
205,2017-01-31,1.25,3.11,2465.006588355465,1.7254,-2.011989586038315e-07,1.58
206,2017-02-28,1.26,-0.16,2258.8352422611038,1.81465,1.5525620304118444e-06,-0.16
207,2017-03-31,1.27,3.92,2535.674973659879,1.8325,2.6537626381726445e-06,0.98
208,2017-04-30,1.21,2.12,2365.012203282328,1.90092,9.904089881157413e-06,5.1
209,2017-05-31,1.26,6.08,2826.342905266957,1.95447,3.839697278262101e-06,2.82
210,2017-06-30,1.29,2.35,4071.642917277757,1.89794,-3.549263703011487e-06,-2.15
211,2017-07-31,1.24,0.91,1959.0095930352502,2.03181,1.6215897391065212e-05,7.05
212,2017-08-31,1.27,-2.01,1591.3952772984048,2.13296,1.3832046491162107e-05,4.98
213,2017-09-30,1.27,2.47,1877.6165318742326,1.99016,1.22359395654863e-06,-7.08
214,2017-10-31,1.26,5.47,2104.7216864295124,2.28467,1.7084951983069507e-05,14.8
215,2017-11-30,1.53,-1.55,1704.9493659786597,2.31442,6.920223321173527e-06,4.85
216,2017-12-31,1.58,-1.89,2231.8063666949006,2.17758,8.103271085408155e-07,-3.17
217,2018-01-31,1.54,2.66,1957.8413292511116,1.93272,1.143887894088259e-06,-3.96
218,2018-02-28,1.51,-6.71,1878.304927264627,1.77327,-1.1846003425149873e-05,-9.15
219,2018-03-31,1.54,0.56,2392.5962173415733,1.75127,-9.252672000769972e-07,-1.24
220,2018-04-30,1.51,2.84,1497.4137687118205,1.8255,9.315359021256309e-06,4.24
221,2018-05-31,1.55,-3.91,1020.4198819485954,1.80626,3.4889766679133504e-07,-1.05
222,2018-06-30,1.57,-5.23,2404.520964893122,1.63305,-4.4558580926774154e-06,-10.0
223,2018-07-31,1.52,-0.74,3069.4669464357826,1.51759,-3.578612445338299e-06,-7.07
224,2018-08-31,1.55,0.88,1939.190437357452,1.60556,7.345608967939691e-06,5.8
225,2018-09-30,1.65,1.11,1253.1196079161784,1.60556,7.488922551769495e-06,1.92
226,2018-10-31,1.57,-12.15,2085.2333022249177,1.59456,-3.054796113011309e-07,-0.68
227,2018-11-30,1.76,3.38,2177.3750548119556,1.85299,7.965414805303466e-06,20.57
228,2018-12-31,1.89,-4.19,2052.053261329534,1.74027,3.558327894329463e-06,-0.94
229,2019-01-31,1.81,9.13,1925.0796172344942,1.84631,9.86632245268938e-06,11.37
230,2019-02-28,1.8,0.77,5230.3528239003235,1.8306,9.439676269038507e-07,0.87
231,2019-03-31,1.81,-2.58,2145.8696164672765,1.8306,7.508278857753826e-06,0.0
232,2019-04-30,1.79,3.05,2474.8764126916653,1.86726,7.982879287634435e-09,2.0
233,2019-05-31,1.79,-7.38,2755.0353162965193,1.81489,2.3305412787190628e-06,-2.81
234,2019-06-30,1.83,4.84,2116.9501898228864,1.86726,-8.858930352902988e-07,-0.42
235,2019-07-31,1.56,-4.02,1907.6358299750611,1.74941,-2.7718972883999613e-06,-6.31
236,2019-08-31,1.54,-3.7,1978.4081396491856,1.76513,2.4885405838037834e-06,2.28
237,2019-09-30,1.58,5.62,1793.2428584615384,1.74418,-3.0273790779676905e-06,-1.19
238,2019-10-31,1.29,0.83,2015.4174231917586,1.68132,-1.0708907611792295e-06,-3.6
239,2019-11-30,1.28,-0.28,1834.9602967070362,1.68132,-2.9049049081519797e-06,-1.83
240,2019-12-31,1.39,6.14,1992.1654670693974,1.85679,8.046438270303669e-06,10.44
241,2020-01-31,1.25,-3.15,2275.8545069005177,1.84075,3.291738593633222e-06,-0.14
242,2020-02-29,1.26,-8.45,2628.8155215664415,1.76015,2.0008412444821685e-06,-2.17
243,2020-03-31,0.8,-11.64,3670.447988972667,1.36756,-1.7300397318007555e-06,-22.3
244,2020-04-30,0.76,10.42,2441.0454796227086,1.51576,-4.621038650873756e-06,8.97
245,2020-05-31,0.49,3.94,2489.7313419137495,1.34416,-2.2304295342441084e-05,-11.32
