,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,22400.0,28000.0,23898.0,18600.0,31000.0,15841.0,7500.0,22400.0,20370.0,18600.0,-21.4,92.27,-1.1,135.79,74126.0,0.0585,0.0698,0.0503,0.0542,4.79,-6.67
1,2000-01-31,20100.0,26400.0,22398.0,20100.0,31000.0,16822.0,7500.0,21100.0,20610.0,20100.0,-33.0,21.08,-5.63,114.74,15118.0,0.0578,0.0524,0.0493,0.0545,4.78,-10.27
2,2000-02-29,25000.0,27100.0,24220.0,20750.0,31000.0,17970.0,8000.0,27100.0,25060.0,24000.0,2.04,61.29,2.46,225.95,67082.0,0.0545,0.0575,0.0509,0.0597,5.07,22.85
3,2000-03-31,28500.0,44400.0,29338.0,23400.0,44400.0,19761.0,8310.0,33150.0,30870.0,28500.0,27.23,4.01,-26.92,223.13,424032.0,0.0597,0.0856,0.0559,0.0653,5.05,14.0
4,2000-04-30,21750.0,32750.0,25205.0,20700.0,44400.0,20902.0,8310.0,23500.0,22240.0,21000.0,6.88,-27.5,0.69,111.17,82246.0,0.0639,0.0703,0.0588,0.0722,5.06,-32.66
5,2000-05-31,12200.0,22300.0,14925.0,10000.0,44400.0,21402.0,9450.0,12400.0,11270.0,10150.0,-51.2,-50.2,9.91,36.31,113738.0,0.0723,0.0908,0.0635,0.0831,5.12,-43.91
6,2000-06-30,15100.0,15300.0,14238.0,12800.0,44400.0,21758.0,10000.0,15300.0,14910.0,14600.0,-48.11,-32.59,2.03,15.27,96594.0,0.0695,0.0543,0.0639,0.0734,5.16,37.27
7,2000-07-31,18900.0,22450.0,19635.0,15600.0,44400.0,22407.0,10000.0,20000.0,18890.0,17150.0,-13.1,-5.97,-5.5,13.86,87732.0,0.0725,0.0677,0.0649,0.0734,5.13,25.17
8,2000-08-31,17400.0,24850.0,20248.0,17400.0,44400.0,22649.0,10000.0,18500.0,17790.0,17400.0,42.62,-30.4,-2.25,16.78,96752.0,0.0722,0.0587,0.0646,0.0571,5.12,-7.94
9,2000-09-30,17100.0,17800.0,15595.0,12400.0,44400.0,21990.0,10000.0,17400.0,15870.0,13200.0,15.54,-45.37,37.9,-37.59,132504.0,0.07,0.0743,0.0653,0.0664,5.09,-7.57
10,2000-10-31,11800.0,18850.0,15650.0,11800.0,44400.0,21080.0,10000.0,15500.0,13440.0,11800.0,-37.57,-45.75,-24.36,-60.67,137752.0,0.0703,0.0709,0.0665,0.0675,5.37,-30.99
11,2000-11-30,9450.0,13500.0,11745.0,9450.0,44400.0,19640.0,9450.0,10750.0,10120.0,9450.0,-46.91,-14.09,-12.09,-61.43,93816.0,0.0603,0.0413,0.0666,0.0632,5.32,-20.59
12,2000-12-31,2245.0,10300.0,4815.0,2245.0,44400.0,18212.0,2245.0,3595.0,3011.0,2245.0,-70.36,-69.25,-37.55,-76.37,256654.0,0.0662,0.0753,0.0686,0.0643,6.08,-57.84
13,2001-01-31,5760.0,5760.0,4117.0,2245.0,44400.0,16722.0,2245.0,5760.0,5155.0,4695.0,-2.37,-39.05,22.68,-42.69,1314728.0,0.0766,0.1102,0.0742,0.0863,5.27,156.57
14,2001-02-28,10250.0,15250.0,9628.0,5850.0,44400.0,15506.0,2245.0,11500.0,10390.0,9500.0,99.03,14.85,-24.07,-24.35,6384968.0,0.0855,0.1087,0.0791,0.1027,5.06,90.17
15,2001-03-31,8270.0,10350.0,8703.0,7900.0,32750.0,13723.0,2245.0,8330.0,8240.0,8060.0,268.37,-3.27,-1.66,-43.16,1621244.0,0.0866,0.0748,0.0786,0.0994,4.96,-19.32
16,2001-04-30,9750.0,10900.0,8741.0,6680.0,24850.0,12420.0,2245.0,9750.0,9264.0,8850.0,94.61,63.87,2.63,-10.34,2566722.0,0.0883,0.0854,0.0796,0.0928,5.01,17.9
17,2001-05-31,15500.0,15500.0,10382.0,8580.0,24850.0,12028.0,2245.0,15500.0,13290.0,10800.0,51.22,228.04,30.8,154.1,3523824.0,0.093,0.0834,0.0787,0.0808,5.01,58.97
18,2001-06-30,10800.0,15400.0,11655.0,9500.0,24850.0,11827.0,2245.0,10900.0,10250.0,9500.0,30.28,381.07,0.0,45.95,1483964.0,0.0897,0.0654,0.0796,0.0801,4.99,-24.21
19,2001-07-31,10300.0,11600.0,10375.0,9500.0,24850.0,11047.0,2245.0,10550.0,9896.0,9500.0,5.64,78.82,4.57,8.99,1427018.0,0.0809,0.0501,0.0785,0.0688,4.77,-4.63
20,2001-08-31,6040.0,10000.0,8688.0,6040.0,18850.0,10022.0,2245.0,8050.0,7078.0,6040.0,-61.03,-41.07,-24.5,-30.57,1014238.0,0.0676,0.0418,0.078,0.0499,4.54,-41.36
21,2001-09-30,1530.0,5570.0,2932.0,1410.0,18850.0,9083.0,1410.0,1530.0,1488.0,1410.0,-85.96,-81.45,-2.24,-81.45,7556784.0,0.076,0.0906,0.0809,0.0671,4.0,-80.99
22,2001-10-31,2995.0,5170.0,2899.0,1125.0,15500.0,7975.0,1125.0,4140.0,3599.0,2995.0,-70.92,-69.28,-31.93,-49.24,1441258.0,0.0894,0.1376,0.0884,0.106,4.02,95.75
23,2001-11-30,2470.0,2800.0,2300.0,2050.0,15500.0,7126.0,1125.0,2470.0,2216.0,2050.0,-62.58,-81.7,17.62,-47.72,1034006.0,0.091,0.0961,0.0925,0.1179,4.04,-29.83
24,2001-12-31,1710.0,3080.0,2302.0,1500.0,15500.0,6973.0,1125.0,1840.0,1673.0,1500.0,11.76,-84.31,-7.07,-23.83,1211320.0,0.0956,0.0988,0.0929,0.1128,4.01,-27.39
25,2002-01-31,1185.0,1955.0,1394.0,1185.0,15500.0,6693.0,1125.0,1185.0,1185.0,1185.0,-60.43,-88.5,0.0,-79.43,0.0,0.0964,0.0586,0.0883,0.0806,3.98,-30.7
26,2002-02-28,1185.0,1185.0,1185.0,1185.0,15500.0,6073.0,1125.0,1185.0,1185.0,1185.0,-49.68,-85.28,0.0,-88.44,0.0,0.095,0.0,0.0828,0.0663,4.01,0.0
27,2002-03-31,1185.0,1185.0,1185.0,1185.0,15500.0,5460.0,1125.0,1185.0,1185.0,1185.0,-30.7,-22.55,0.0,-85.71,0.0,0.0845,0.0,0.0796,0.0341,4.0,0.0
28,2002-04-30,1185.0,1185.0,1185.0,1185.0,15500.0,4817.0,1125.0,1185.0,1185.0,1185.0,0.0,-66.34,0.0,-87.85,0.0,0.06,0.0,0.0759,0.0,4.04,0.0
29,2002-05-31,1185.0,1185.0,1185.0,1185.0,15400.0,3996.0,1125.0,1185.0,1185.0,1185.0,0.0,-52.02,0.0,-92.35,0.0,0.0418,0.0,0.0714,0.0,4.28,0.0
30,2002-06-30,1185.0,1185.0,1185.0,1185.0,11600.0,3192.0,1125.0,1185.0,1185.0,1185.0,0.0,-30.7,0.0,-89.13,0.0,0.0242,0.0,0.0691,0.0,4.26,0.0
31,2002-07-31,1185.0,1185.0,1185.0,1185.0,10150.0,2368.0,1125.0,1185.0,1185.0,1185.0,0.0,0.0,0.0,-88.5,0.0,0.0,0.0,0.0678,0.0,4.27,0.0
32,2002-08-31,1185.0,1185.0,1185.0,1185.0,6040.0,1700.0,1125.0,1185.0,1185.0,1185.0,0.0,0.0,0.0,-82.05,0.0,0.0,0.0,0.0668,0.0,4.28,0.0
