,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
258,2021-06-30,0.63,3.03,8693.102415290783,5.88731,1.4602477835257061e-05,26.21
259,2021-07-31,0.58,-3.4,9681.595387653286,7.25458,9.732746341257948e-06,23.22
260,2021-08-31,0.9,-0.97,8711.326442862137,6.6755,-6.528486970316699e-07,-7.98
261,2021-09-30,0.92,-2.48,5822.352850213185,7.27066,6.987545765034577e-06,8.13
262,2021-10-31,0.76,-2.9,4551.316462542142,5.35648,-7.284009012908881e-06,-23.45
263,2021-11-30,1.067,-3.92,12674.807936565656,5.0026,-1.108517244119681e-05,-6.61
264,2021-12-31,1.437,5.61,5432.167703066598,5.40474,6.4743070715646575e-06,8.04
265,2022-01-31,1.277,-10.77,5579.047635094331,3.69967,-1.9033046048854832e-05,-30.72
266,2022-02-28,1.39,0.99,6676.057026912796,3.97313,-4.321522033283136e-06,7.39
267,2022-03-31,1.454,1.13,4008.355756673476,4.06964,-8.254051095110237e-06,2.43
268,2022-04-30,1.53,-2.39,3643.060539835958,4.08573,1.7018345686175846e-06,2.01
269,2022-05-31,1.863,-0.15,2637.9455541264015,4.05356,9.439859648527341e-06,-0.79
270,2022-06-30,2.337,-12.85,2765.245001669439,3.15598,-3.5599495839107124e-06,-19.59
271,2022-07-31,2.341,3.34,10422.297007506373,2.63159,-1.1523710565098448e-05,-20.97
