,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
127,2010-07-31,8950.0,8950.0,8206.0,7860.0,11700.0,8978.0,7050.0,8950.0,8740.0,8260.0,-5.19,-8.86,12.44,7.44,212637.0,0.0159,0.0215,0.0219,0.0162,2.28,7.83
128,2010-08-31,9600.0,9810.0,9300.0,8740.0,11700.0,9102.0,7300.0,9600.0,9554.0,9500.0,4.01,0.84,-1.03,23.39,60466.0,0.0159,0.0157,0.0201,0.0171,2.28,7.26
129,2010-09-30,9830.0,10450.0,9804.0,9520.0,11700.0,9273.0,7380.0,10050.0,9790.0,9550.0,18.43,9.47,-1.7,32.66,127573.0,0.0166,0.0177,0.0191,0.0183,2.27,2.5
130,2010-10-31,11000.0,11000.0,10176.0,9480.0,11700.0,9458.0,7770.0,11000.0,10630.0,10450.0,23.04,18.15,5.26,39.24,191072.0,0.0174,0.023,0.0189,0.0188,2.26,14.94
131,2010-11-30,10400.0,11050.0,10633.0,10200.0,11700.0,9642.0,7860.0,10950.0,10670.0,10400.0,8.45,14.29,-5.88,16.2,115559.0,0.0192,0.0218,0.0188,0.0212,2.51,-5.45
132,2010-12-31,10550.0,11500.0,10913.0,10500.0,11500.0,9691.0,7860.0,11150.0,10860.0,10550.0,7.32,27.11,-3.21,-9.83,117586.0,0.0215,0.0291,0.0191,0.0247,2.51,1.44
133,2011-01-31,12550.0,12800.0,11428.0,10400.0,12800.0,9770.0,7860.0,12800.0,12310.0,11650.0,14.09,40.22,8.19,27.8,203129.0,0.0213,0.0177,0.0187,0.0232,2.75,18.96
134,2011-02-28,12000.0,12800.0,12538.0,12000.0,12800.0,9952.0,7860.0,12550.0,12410.0,12000.0,14.29,26.32,-4.0,26.05,157414.0,0.0211,0.016,0.0184,0.0212,2.76,-6.25
135,2011-03-31,10400.0,11900.0,11040.0,10300.0,12800.0,10091.0,7860.0,10550.0,10430.0,10350.0,-1.42,5.8,0.97,15.81,251436.0,0.0237,0.0236,0.0203,0.0229,2.99,-13.33
136,2011-04-30,11250.0,11550.0,11013.0,10500.0,12800.0,10213.0,7860.0,11450.0,11150.0,10800.0,-12.11,2.27,-2.6,20.84,172006.0,0.0251,0.0311,0.0214,0.0269,3.02,6.64
137,2011-05-31,13950.0,13950.0,12193.0,11250.0,13950.0,10458.0,7860.0,13950.0,13130.0,12850.0,16.25,34.13,10.28,51.14,144240.0,0.0254,0.0214,0.0221,0.0266,3.03,24.0
138,2011-06-30,15250.0,15250.0,14263.0,13250.0,15250.0,10911.0,7860.0,15250.0,14850.0,14550.0,46.63,44.55,4.1,83.73,127460.0,0.0249,0.0266,0.023,0.0264,3.28,17.76
139,2011-07-31,19700.0,19700.0,16720.0,14500.0,19700.0,11621.0,8740.0,19700.0,19140.0,18250.0,75.11,53.91,6.2,120.36,159984.0,0.0268,0.0271,0.0238,0.0258,3.27,31.77
140,2011-08-31,18050.0,19450.0,17373.0,15650.0,19700.0,12361.0,9480.0,18050.0,17680.0,16950.0,29.39,50.42,5.25,88.02,83671.0,0.0321,0.0514,0.0275,0.0374,3.27,-8.38
141,2011-09-30,19800.0,20600.0,18803.0,17500.0,20600.0,13070.0,9480.0,19800.0,19110.0,18000.0,29.84,90.38,9.39,101.42,161405.0,0.0359,0.0476,0.0301,0.0434,3.28,10.92
142,2011-10-31,25600.0,25700.0,23185.0,20350.0,25700.0,14128.0,10200.0,25700.0,25430.0,24950.0,29.95,127.56,0.0,132.73,219561.0,0.0367,0.0354,0.0312,0.045,3.26,29.29
