,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
177,2014-09-30,2.24,-3.26,10247.483091737617,3.17254,2.120955407467662e-06,10.23,1939259.0
178,2014-10-31,1.97,-2.46,4114.686734688135,3.23141,4.3750273522310915e-06,1.86,2132464.0
179,2014-11-30,1.99,4.27,5666.38261404543,2.91487,-9.546382256289508e-07,-14.84,1944006.0
180,2014-12-31,2.03,-3.8,3270.6079171769825,2.62043,-5.899721795297542e-06,-10.1,1867307.0
181,2015-01-31,2.0,2.39,3439.557030465233,2.38173,-1.5398998180286745e-05,2.25,1720256.0
182,2015-02-28,1.99,-0.29,2997.2807349207706,2.51916,2.294270258438959e-05,18.1,1803242.0
183,2015-03-31,1.74,2.31,2548.6501794929386,2.45371,2.836248278205422e-06,-2.6,1874447.0
184,2015-04-30,1.74,3.55,4028.0495894149503,2.6173,7.867053792655934e-06,7.53,2017487.0
185,2015-05-31,1.74,-2.85,4839.791833494442,3.5137,1.0133759395001452e-05,34.25,2083486.0
186,2015-06-30,1.5,-3.12,5466.011059400786,3.67078,1.2698800462248658e-06,4.47,2710183.0
187,2015-07-31,1.5,-3.16,2587.5348163032672,3.91939,8.573083559816822e-06,6.77,2744088.0
188,2015-08-31,1.52,-4.71,3205.0523044663905,3.57264,8.983080704271511e-07,-8.85,2785135.0
189,2015-09-30,1.49,1.68,1645.5915848857026,3.55951,-4.748652455443634e-06,-1.45,2552550.0
190,2015-10-31,1.5,5.37,1320.970807314213,3.27821,3.7966095163869276e-07,-7.9,2574549.0
191,2015-11-30,1.5,-2.07,1406.1487405004416,3.13426,3.2857888902170845e-06,-4.39,2382216.0
192,2015-12-31,1.52,-1.58,1081.6370751584268,3.00335,-3.373634893907961e-06,-4.18,2267610.0
193,2016-01-31,1.5,-3.78,2313.4148040935934,2.80789,5.154407568181224e-07,5.53,2245460.0
194,2016-02-29,1.52,1.09,2164.710709179847,2.76081,2.1415233029137535e-06,-1.68,2206845.0
195,2016-03-31,1.53,4.79,3605.6618121864785,2.36049,-1.743280164558175e-05,-14.5,2094354.0
196,2016-04-30,1.5,-0.13,2590.8830980025195,2.45472,4.713989884279928e-06,2.96,1963123.0
197,2016-05-31,1.48,-0.64,4105.182995621943,2.10742,-1.3824451177824695e-05,-14.15,1870236.0
198,2016-06-30,1.23,1.0,4174.50395804385,1.71297,-7.75725256259271e-06,-17.56,1581842.0
199,2016-07-31,1.24,3.78,2503.6329606555046,1.75418,-2.6802294164541704e-07,4.2,1462568.0
200,2016-08-31,1.25,2.14,2123.0722743925103,1.64821,-5.574996892144642e-06,-6.04,1412575.0
201,2016-09-30,1.26,0.0,1281.77596361684,1.67769,5.992473429552127e-06,2.89,1365247.0
202,2016-10-31,1.24,-0.61,1094.2995308315883,1.55406,7.05688343935278e-06,-7.37,1370510.0
203,2016-11-30,1.23,-0.88,1576.5918456094737,1.58346,1.3393064874120695e-05,0.37,1310754.0
204,2016-12-31,1.27,2.81,979.008735939428,1.51871,-1.0159152511786266e-05,-5.15,1295911.0
205,2017-01-31,1.25,3.11,1111.5128816692893,1.30748,-5.8915773489213966e-06,0.0,1275417.0
206,2017-02-28,1.26,-0.16,1305.9166742809039,1.42914,2.2136472075823165e-05,9.73,1335218.0
207,2017-03-31,1.27,3.92,1899.1717574185889,1.34296,-1.1020019494567486e-05,-6.03,1280230.0
208,2017-04-30,1.21,2.12,1318.4892020815598,1.32269,3.2339656386212194e-06,-1.88,1295759.0
209,2017-05-31,1.26,6.08,3099.754730513188,1.53046,1.041579217272608e-05,15.71,1433354.0
210,2017-06-30,1.29,2.35,2614.9394204172545,1.46967,7.4523570652378625e-06,-4.92,1512985.0
211,2017-07-31,1.24,0.91,1600.695424289181,1.42409,-7.70890568484556e-06,-3.1,1430357.0
212,2017-08-31,1.27,-2.01,1399.533819624133,1.35817,-1.959288039366759e-06,-4.63,1322117.0
213,2017-09-30,1.27,2.47,1860.6215867077212,1.29738,-2.6771038100894723e-06,-3.4,1223086.0
214,2017-10-31,1.26,5.47,3340.5799385822575,1.52541,1.0142896452052305e-05,17.58,1324373.0
215,2017-11-30,1.53,-1.55,2947.593476651725,1.67239,1.6478514424144125e-05,10.0,1573885.0
217,2018-01-31,1.54,2.66,3335.268534487708,1.0649,-1.5186375564628542e-05,-22.82,870890.0
218,2018-02-28,1.51,-6.71,3165.9864285615927,1.05949,5.869058121678788e-06,0.51,508347.0
219,2018-03-31,1.54,0.56,2502.921538723609,0.93504,-1.1938693076980463e-06,-11.75,498985.0
220,2018-04-30,1.51,2.84,4013.851752311331,1.28784,1.5215259909259616e-05,37.73,576724.0
221,2018-05-31,1.55,-3.91,3005.131687237362,1.77484,2.478719762183924e-05,37.82,756983.0
222,2018-06-30,1.57,-5.23,1512.7152774733656,1.92094,9.330320248269852e-06,10.59,1163445.0
223,2018-07-31,1.52,-0.74,911.4496942565785,1.73696,2.702372834228691e-06,-9.58,1203133.0
224,2018-08-31,1.55,0.88,1186.4208381884598,1.90471,6.054859080339432e-06,9.66,1157711.0
225,2018-09-30,1.65,1.11,793.1942197840912,1.74237,4.052108850815958e-06,-6.12,1192170.0
226,2018-10-31,1.57,-12.15,950.2631166186223,1.3149,-3.282591276030054e-07,-24.53,986935.0
227,2018-11-30,1.76,3.38,982.9557439298601,1.48264,2.7564641974791096e-06,10.48,953067.0
228,2018-12-31,1.89,-4.19,1095.254160906002,1.28243,-9.235574386112131e-06,-15.36,869402.0
229,2019-01-31,1.81,9.13,794.5712865322577,1.23235,6.465892141964782e-06,5.49,888085.0
230,2019-02-28,1.8,0.77,1131.861690699219,1.39502,9.114853454120126e-06,11.86,955995.0
231,2019-03-31,1.81,-2.58,1144.1922593984252,1.38516,-2.597752842920486e-06,-0.71,1059220.0
232,2019-04-30,1.79,3.05,803.6682701847684,1.43445,1.0094566955428338e-05,3.56,1058298.0
233,2019-05-31,1.79,-7.38,1029.782747575239,1.29643,-4.930069061802449e-06,-9.62,1005563.0
234,2019-06-30,1.83,4.84,807.5356461062471,1.36051,8.281365797569334e-06,-7.38,1032988.0
235,2019-07-31,1.56,-4.02,582.2021409567737,1.17812,-9.7594600772816e-06,-13.41,908846.0
236,2019-08-31,1.54,-3.7,947.4596286521046,1.03517,-9.499877311588245e-06,-10.64,802859.0
237,2019-09-30,1.58,5.62,848.5674409485383,1.15348,5.113013282441881e-06,11.43,775256.0
