,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-5.303739706906911e-06,905.2,905.2
1,2000-01-31,4.78,6.908125140905525e-07,-37.13,-37.13
2,2000-02-29,5.07,1.7777997325264789e-06,69.59,69.59
3,2000-03-31,5.05,1.8539435176019981e-06,-44.29,-44.29
4,2000-04-30,5.06,-1.928235776781071e-06,-54.55,-54.55
5,2000-05-31,5.12,2.0943557924262142e-06,53.52,53.52
6,2000-06-30,5.16,1.00023673132866e-06,47.22,47.22
7,2000-07-31,5.13,-1.2355273040952046e-06,-32.64,-32.64
8,2000-08-31,5.12,-7.223225591838574e-07,-3.08,-3.08
9,2000-09-30,5.09,1.683995382123261e-06,-17.33,-17.33
10,2000-10-31,5.37,-4.32909075576884e-06,-47.85,-47.85
11,2000-11-30,5.32,-6.976400162487859e-07,-7.38,-7.38
12,2000-12-31,6.08,2.784372022734168e-07,-43.68,-43.68
13,2001-01-31,5.27,-7.041084801348229e-07,129.93,129.93
14,2001-02-28,5.06,-6.923795691092794e-07,-16.48,-16.48
15,2001-03-31,4.96,4.6847104697179555e-07,-20.75,-20.75
16,2001-04-30,5.01,7.423650016460853e-07,61.26,61.26
17,2001-05-31,5.01,-5.236948229558389e-07,11.95,11.95
18,2001-06-30,4.99,-2.2055518864795205e-06,-21.38,-21.38
19,2001-07-31,4.77,-3.920224439095089e-08,-10.34,-10.34
20,2001-08-31,4.54,2.838987302271697e-08,2.69,2.69
21,2001-09-30,4.0,3.727462871308053e-08,-24.9,-24.9
22,2001-10-31,4.02,9.725814734908768e-08,4.59,4.59
23,2001-11-30,4.04,-9.310653823354858e-08,5.46,5.46
24,2001-12-31,4.01,-1.0847591047006025e-07,6.98,6.98
25,2002-01-31,3.98,-3.8834608138681726e-06,-2.12,-2.12
26,2002-02-28,4.01,3.5888374165382963e-06,3.21,3.21
27,2002-03-31,4.0,1.8665805345087413e-06,23.55,23.55
28,2002-04-30,4.04,-7.637168847894925e-06,-30.45,-30.45
29,2002-05-31,4.28,9.907174200065384e-07,16.54,16.54
30,2002-06-30,4.26,-3.467771018366873e-07,-24.32,-24.32
31,2002-07-31,4.27,7.882244937748361e-07,2.14,2.14
32,2002-08-31,4.28,3.742310246824045e-06,9.11,9.11
33,2002-09-30,4.28,-3.4503202170153167e-06,-21.57,-21.57
34,2002-10-31,4.28,1.9433263326378902e-06,17.87,17.87
35,2002-11-30,4.28,7.698304913336611e-06,15.43,15.43
36,2002-12-31,4.52,3.1433045652380137e-06,-12.26,-12.26
37,2003-01-31,4.34,9.08556035997469e-06,19.68,19.68
38,2003-02-28,4.27,3.4581494601161734e-06,2.67,2.67
39,2003-03-31,4.27,5.571419615242948e-06,1.04,1.04
40,2003-04-30,4.26,-6.485078864278613e-07,22.22,22.22
41,2003-05-31,4.01,-5.056705899429502e-07,29.9,29.9
42,2003-06-30,4.1,-3.2137129851762885e-06,-0.16,-0.16
43,2003-07-31,3.75,5.306010575823743e-07,3.27,3.27
44,2003-08-31,3.72,-4.330909419340412e-06,-5.35,-5.35
45,2003-09-30,3.77,-1.6022428169917851e-06,-15.57,-15.57
46,2003-10-31,3.84,-3.467547385631116e-07,0.0,0.0
47,2003-11-30,3.78,-1.7908733767319655e-06,-3.16,-3.16
48,2003-12-31,3.97,-1.0648858441890591e-05,-3.44,-3.44
49,2004-01-31,3.78,1.9647352684560955e-06,-2.81,-2.81
50,2004-02-29,3.78,-3.33004584968874e-06,-15.38,-15.38
51,2004-03-31,3.74,5.1545678818971235e-06,-1.02,-1.02
52,2004-04-30,3.76,1.6558400641489036e-05,14.9,14.9
53,2004-05-31,3.77,1.3814836801572467e-05,4.16,4.16
54,2004-06-30,3.78,9.185398392414044e-06,0.0,0.0
55,2004-07-31,3.77,-1.5984225286152822e-05,-38.58,-38.58
56,2004-08-31,3.52,-5.04924441500012e-06,-0.91,-0.91
57,2004-09-30,3.55,1.5076409278825588e-07,-4.57,-4.57
58,2004-10-31,3.53,-1.1039784534881718e-06,-20.74,-20.74
59,2004-11-30,3.26,-5.443341303208745e-06,-2.43,-2.43
60,2004-12-31,3.29,-8.254274993515224e-06,-3.53,-3.53
61,2005-01-31,3.26,-1.63112539067487e-07,11.21,11.21
62,2005-02-28,3.28,-1.7651683072096978e-06,-7.81,-7.81
63,2005-03-31,3.26,-2.5026754709896787e-06,-8.26,-8.26
64,2005-04-30,3.29,9.225598141547569e-07,-14.68,-14.68
