,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-11.9,-11.9
1,2000-01-31,4.78,-14.86,-14.86
2,2000-02-29,5.07,-6.98,-6.98
3,2000-03-31,5.05,8.87,8.87
4,2000-04-30,5.06,-34.13,-34.13
5,2000-05-31,5.12,-13.77,-13.77
6,2000-06-30,5.16,-5.94,-5.94
7,2000-07-31,5.13,12.36,12.36
8,2000-08-31,5.12,14.18,14.18
9,2000-09-30,5.09,-11.57,-11.57
10,2000-10-31,5.37,-43.46,-43.46
11,2000-11-30,5.32,-8.13,-8.13
12,2000-12-31,6.08,20.99,20.99
13,2001-01-31,5.27,4.42,4.42
14,2001-02-28,5.06,17.5,17.5
15,2001-03-31,4.96,6.12,6.12
16,2001-04-30,5.01,-7.52,-7.52
17,2001-05-31,5.01,95.12,95.12
18,2001-06-30,4.99,6.25,6.25
19,2001-07-31,4.77,-7.65,-7.65
20,2001-08-31,4.54,5.1,5.1
21,2001-09-30,4.0,-14.71,-14.71
22,2001-10-31,4.02,37.24,37.24
23,2001-11-30,4.04,0.76,0.76
24,2001-12-31,4.01,10.82,10.82
25,2002-01-31,3.98,-12.79,-12.79
26,2002-02-28,4.01,-4.68,-4.68
27,2002-03-31,4.0,-3.61,-3.61
28,2002-04-30,4.04,14.62,14.62
29,2002-05-31,4.28,-6.12,-6.12
30,2002-06-30,4.26,-11.96,-11.96
31,2002-07-31,4.27,0.0,0.0
32,2002-08-31,4.28,29.21,29.21
33,2002-09-30,4.28,-13.53,-13.53
34,2002-10-31,4.28,-6.15,-6.15
35,2002-11-30,4.28,6.59,6.59
36,2002-12-31,4.52,2.36,2.36
37,2003-01-31,4.34,0.0,0.0
38,2003-02-28,4.27,-1.68,-1.68
39,2003-03-31,4.27,4.43,4.43
40,2003-04-30,4.26,-6.75,-6.75
41,2003-05-31,4.01,0.0,0.0
42,2003-06-30,4.1,3.85,3.85
43,2003-07-31,3.75,23.03,23.03
44,2003-08-31,3.72,9.59,9.59
45,2003-09-30,3.77,10.42,10.42
46,2003-10-31,3.84,2.64,2.64
47,2003-11-30,3.78,-16.31,-16.31
48,2003-12-31,3.97,-5.08,-5.08
49,2004-01-31,3.78,21.43,21.43
50,2004-02-29,3.78,6.69,6.69
51,2004-03-31,3.74,-18.82,-18.82
52,2004-04-30,3.76,4.09,4.09
53,2004-05-31,3.77,4.8,4.8
54,2004-06-30,3.78,-2.51,-2.51
55,2004-07-31,3.77,-2.58,-2.58
56,2004-08-31,3.52,-5.29,-5.29
57,2004-09-30,3.55,13.89,13.89
58,2004-10-31,3.53,-6.97,-6.97
59,2004-11-30,3.26,-1.76,-1.76
60,2004-12-31,3.29,2.24,2.24
61,2005-01-31,3.26,1.75,1.75
62,2005-02-28,3.28,-0.43,-0.43
63,2005-03-31,3.26,2.16,2.16
64,2005-04-30,3.29,0.0,0.0
