,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,43000,48500,44350,35700,73800,44685,22400,43000,39930,35700,-5.4,5.31,13.16,76.7,662140,0.0385,0.0476,0.0392,0.0407,4.79,8.0
1,2000-01-31,36400,43500,37333,34000,73800,45391,22400,36400,35240,34000,-8.07,-32.11,4.15,67.14,528812,0.0364,0.0283,0.0391,0.0387,4.78,-15.35
2,2000-02-29,31500,39500,33788,30300,73800,45830,23100,32950,31280,30300,-20.97,-45.53,0.16,59.11,526778,0.0366,0.0328,0.0389,0.0368,5.07,-12.98
3,2000-03-31,32300,37750,34785,31750,73800,46709,28600,32950,32280,31750,-24.88,-28.15,-7.18,41.36,334744,0.034,0.0295,0.0384,0.0306,5.05,2.54
4,2000-04-30,22800,36500,29823,22000,73800,46498,22000,27100,24310,22000,-37.02,-43.59,-19.15,-33.64,456858,0.0401,0.0564,0.0395,0.0416,5.06,-28.19
5,2000-05-31,21100,25000,21470,17400,73800,45192,17400,22200,19610,17400,-33.02,-50.06,5.5,-31.43,2435366,0.0468,0.0722,0.0423,0.0554,5.12,-7.46
6,2000-06-30,21000,23300,21410,19950,73800,42971,17400,22450,21430,21000,-33.96,-51.16,0.0,-50.57,217110,0.0459,0.0417,0.0424,0.0576,5.16,14.13
7,2000-07-31,20000,22500,20443,18000,73800,39518,17400,20300,19140,18000,-12.28,-45.05,5.26,-62.7,390820,0.0466,0.0347,0.0415,0.0513,5.13,-4.76
8,2000-08-31,22000,24250,22193,20900,66200,35361,17400,22300,21920,21500,4.27,-30.16,4.76,-59.71,194652,0.0487,0.0446,0.0429,0.0407,5.12,10.0
9,2000-09-30,20000,22300,20548,17650,54500,32359,17400,20000,19420,18800,-4.76,-38.65,13.31,-56.39,112066,0.0492,0.033,0.0433,0.0393,5.09,-10.31
