,Date,riskfree,activity,MA1M,actualreturn
218,2018-02-28,1.51,2.2165566616358303e-05,-7.77,-7.77
219,2018-03-31,1.54,-3.8074185233744416e-07,-2.81,-2.81
220,2018-04-30,1.51,2.4715845571409315e-05,23.12,23.12
221,2018-05-31,1.55,2.5136028100703352e-05,7.28,7.28
222,2018-06-30,1.57,5.141786969492465e-06,-1.33,-1.33
223,2018-07-31,1.52,1.9223294887597206e-05,-0.9,-0.9
224,2018-08-31,1.55,7.83571665236533e-06,4.09,4.09
225,2018-09-30,1.65,-6.325805115100789e-08,-5.11,-5.11
226,2018-10-31,1.57,-6.408595075410689e-06,-26.93,-26.93
227,2018-11-30,1.76,-1.3122634361636968e-06,9.26,9.26
228,2018-12-31,1.89,8.013375614418798e-06,4.72,4.72
229,2019-01-31,1.81,9.529673613820353e-06,-0.28,-0.28
230,2019-02-28,1.8,2.7172132231688326e-07,-2.72,-2.72
231,2019-03-31,1.81,-2.6048378812648063e-06,9.24,9.24
232,2019-04-30,1.79,1.6774536795947382e-05,10.0,10.0
233,2019-05-31,1.79,-2.561646326276937e-06,14.22,14.22
234,2019-06-30,1.83,5.561615365235489e-06,-4.16,-4.16
235,2019-07-31,1.56,-5.792134034037708e-06,-12.03,-12.03
236,2019-08-31,1.54,-7.771044990041937e-06,-8.98,-8.98
237,2019-09-30,1.58,6.3814915453074416e-06,3.82,3.82
238,2019-10-31,1.29,-1.3472197034843117e-05,-8.31,-8.31
239,2019-11-30,1.28,-1.1079670061442858e-05,17.73,17.73
240,2019-12-31,1.39,7.302033746713311e-06,-4.32,-4.32
241,2020-01-31,1.25,-1.5206445284971198e-05,-11.92,-11.92
242,2020-02-29,1.26,-5.547932179766803e-06,1.88,1.88
243,2020-03-31,0.8,-3.293388336283549e-06,-15.44,-15.44
244,2020-04-30,0.76,-2.9976968109912604e-06,13.96,13.96
245,2020-05-31,0.49,4.461695947895341e-06,15.24,15.24
246,2020-06-30,0.57,-1.2327698611529833e-05,-16.93,-16.93
247,2020-07-31,0.51,2.1937660426796782e-06,6.7,6.7
248,2020-08-31,0.55,5.0006188393564275e-06,19.39,19.39
249,2020-09-30,0.55,2.937989562766572e-06,-0.84,-0.84
250,2020-10-31,0.52,-3.642804563780519e-06,-6.14,-6.14
251,2020-11-30,0.6,-6.836593413093474e-06,2.18,2.18
252,2020-12-31,0.61,-1.710224713589877e-05,-1.76,-1.76
253,2021-01-31,0.52,3.896021590562558e-06,4.42,4.42
254,2021-02-28,0.59,-1.095695596799341e-05,-5.26,-5.26
255,2021-03-31,0.59,1.4591445530598147e-05,5.55,5.55
256,2021-04-30,0.49,4.274713827359652e-06,-0.82,-0.82
257,2021-05-31,0.51,6.4624020021419665e-06,21.8,21.8
258,2021-06-30,0.63,1.5086579083519464e-05,-11.96,-11.96
259,2021-07-31,0.58,-5.446574241390365e-06,0.0,0.0
260,2021-08-31,0.9,-1.6424826765513528e-05,-7.18,-7.18
261,2021-09-30,0.92,-8.943003738067373e-06,4.99,4.99
262,2021-10-31,0.76,-4.973452257531158e-06,1.28,1.28
263,2021-11-30,1.067,2.211264798257019e-06,-12.53,-12.53
264,2021-12-31,1.437,-1.3661187062167893e-05,3.02,3.02
265,2022-01-31,1.277,-2.2484727649403243e-05,-10.94,-10.94
266,2022-02-28,1.39,-5.030043160068227e-06,11.85,11.85
267,2022-03-31,1.454,-2.4940574857629633e-05,-8.66,-8.66
268,2022-04-30,1.53,-2.2351609971447453e-05,0.14,0.14
269,2022-05-31,1.863,-2.0822483747250277e-05,-8.55,-8.55
270,2022-06-30,2.337,1.495098747396499e-06,-11.84,-11.84
271,2022-07-31,2.341,4.36675334758836e-06,10.33,10.33
