,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
125,2010-05-31,10300.0,13000.0,11226.0,9660.0,25500.0,14351.0,9660.0,10300.0,9932.0,9660.0,0.15049928673323823,-8.44,-4.63,-1.44,-56.08,76744.0,0.0276,0.0283,0.0294,0.0252,2.0,-20.77
126,2010-06-30,10150.0,10900.0,10364.0,9750.0,19500.0,13386.0,9660.0,10900.0,10500.0,10100.0,0.5023739543296405,-22.22,-13.25,-5.14,-44.23,60863.0,0.0282,0.0243,0.0277,0.0259,2.03,1.5
127,2010-07-31,10950.0,11500.0,10953.0,10400.0,19500.0,12760.0,9660.0,11150.0,11060.0,10950.0,0.39267928286852594,-15.77,-0.9,-3.1,-40.16,72369.0,0.0242,0.026,0.0277,0.0266,2.28,7.88
128,2010-08-31,10100.0,11200.0,10675.0,10000.0,16650.0,12123.0,9660.0,10300.0,10140.0,10000.0,0.05050768029159074,-1.94,-10.22,-5.16,-38.41,79284.0,0.0243,0.0217,0.0272,0.023,2.28,-7.76
129,2010-09-30,12800.0,12800.0,11415.0,10000.0,15350.0,11790.0,9660.0,12800.0,12670.0,12500.0,-1.8530872959545777,26.11,-1.92,3.23,-14.09,396232.0,0.0272,0.0374,0.0273,0.0287,2.27,24.27
130,2010-10-31,14900.0,16750.0,15280.0,12650.0,16750.0,11872.0,9660.0,16600.0,15700.0,14900.0,1.5743334839584278,34.84,15.95,-2.3,22.13,813708.0,0.0335,0.0538,0.0304,0.0397,2.26,19.2
131,2010-11-30,11950.0,14600.0,12795.0,11800.0,16750.0,11964.0,9660.0,12100.0,11940.0,11800.0,1.504225352112676,16.02,19.5,-3.24,10.65,109496.0,0.034,0.0304,0.0307,0.0425,2.51,-19.8
132,2010-12-31,12250.0,12850.0,12323.0,11500.0,16750.0,12016.0,9660.0,12850.0,12410.0,12250.0,-0.9148936170212765,-4.3,20.69,-3.92,4.7,107612.0,0.0342,0.0252,0.0309,0.0313,2.51,2.51
133,2011-01-31,12700.0,14350.0,13053.0,12100.0,16750.0,12051.0,9660.0,13800.0,13310.0,12700.0,-0.9892833221701273,-14.77,15.98,-5.93,14.93,396774.0,0.0368,0.0425,0.0307,0.0319,2.75,3.67
134,2011-02-28,10700.0,13700.0,11895.0,10700.0,16750.0,12088.0,9660.0,11000.0,10860.0,10700.0,1.9059304703476485,-9.32,7.0,-4.46,-4.89,94168.0,0.0375,0.0261,0.031,0.0319,2.76,-18.94
135,2011-03-31,10150.0,11000.0,10263.0,9480.0,16750.0,11939.0,9480.0,10450.0,10064.0,9820.0,0.761101243339254,-17.14,-20.7,-0.98,-22.52,151991.0,0.0319,0.0272,0.0316,0.0329,2.99,-5.14
136,2011-04-30,11100.0,11450.0,10879.0,9980.0,16750.0,11740.0,9480.0,11350.0,11180.0,11050.0,1.1681350954478709,-15.91,-25.5,3.74,-13.62,256371.0,0.0316,0.0387,0.0326,0.0315,3.02,12.01
137,2011-05-31,10400.0,11450.0,10368.0,9860.0,16750.0,11671.0,9480.0,10400.0,10124.0,9860.0,-2.88659793814433,-2.8,-12.97,3.48,0.97,108009.0,0.0311,0.0231,0.0322,0.0298,3.03,-6.31
138,2011-06-30,12350.0,12350.0,11225.0,10350.0,16750.0,11743.0,9480.0,12350.0,11870.0,11600.0,1.0899861559760036,23.62,0.82,9.29,21.67,128589.0,0.0317,0.024,0.0325,0.0306,3.28,22.28
139,2011-07-31,10750.0,12600.0,11120.0,10650.0,16750.0,11769.0,9480.0,10850.0,10820.0,10750.0,1.1623616236162362,-3.15,-18.56,-1.83,-2.71,47536.0,0.028,0.0197,0.0322,0.0241,3.27,-8.9
140,2011-08-31,8820.0,10500.0,8543.0,7540.0,16750.0,11601.0,7540.0,8900.0,8498.0,8150.0,1.1988950276243093,-15.19,-17.57,8.62,-12.67,58453.0,0.0342,0.0564,0.0354,0.0367,3.27,-17.95
141,2011-09-30,6940.0,8890.0,7748.0,6510.0,16750.0,11302.0,6510.0,7120.0,6838.0,6510.0,0.9569681083442552,-43.81,-30.53,-4.01,-45.78,102385.0,0.0354,0.0483,0.0363,0.0436,3.28,-22.02
142,2011-10-31,6940.0,7210.0,6785.0,6130.0,14850.0,10615.0,6130.0,7110.0,6850.0,6640.0,0.6634219393485585,-35.44,-37.48,3.12,-53.42,59888.0,0.0373,0.0367,0.0345,0.0473,3.26,0.0
143,2011-11-30,5930.0,6800.0,6285.0,5800.0,14350.0,10028.0,5800.0,6000.0,5920.0,5800.0,0.6623660182612147,-33.37,-41.29,-1.17,-50.38,29833.0,0.0366,0.0207,0.0338,0.0367,3.27,-16.6
144,2011-12-31,5660.0,6250.0,5879.0,5300.0,14350.0,9486.0,5300.0,5830.0,5738.0,5660.0,0.33290107447202666,-17.97,-52.03,0.35,-53.98,21865.0,0.0368,0.028,0.034,0.0267,3.29,-4.55
145,2012-01-31,6610.0,6850.0,6085.0,5640.0,13150.0,8899.0,5300.0,6850.0,6644.0,6410.0,0.09927007299270071,-4.76,-38.51,-0.9,-47.95,84625.0,0.0373,0.0249,0.0329,0.0254,3.27,16.78
146,2012-02-29,7230.0,7650.0,7258.0,6950.0,12600.0,8572.0,5300.0,7230.0,7148.0,7000.0,-0.6759173604687019,21.92,-14.23,0.42,-32.43,39260.0,0.0309,0.021,0.0325,0.0249,3.26,8.89
147,2012-03-31,6490.0,7370.0,7012.0,6430.0,12600.0,8300.0,5300.0,6730.0,6596.0,6430.0,-0.41837899543379,14.66,-6.48,-4.84,-35.04,18687.0,0.0238,0.0159,0.0318,0.0217,3.24,-10.24
