,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,11400,15000,13518,11400,26100,19347,11400,12450,12030,11400,0.660270217348737,-33.72,-45.71,-12.31,-51.07,13316,0.035,0.0427,0.0349,0.0376,4.79,-33.33
1,2000-01-31,9700,11450,10201,8900,26100,18296,8900,9710,9482,9110,0.5861880466472303,-32.17,-52.22,5.43,-54.88,15244,0.0377,0.0516,0.0361,0.0429,4.78,-14.91
2,2000-02-29,9300,10800,9085,7700,26100,17462,7700,9300,8556,8000,0.8526768268855022,-43.64,-51.31,20.78,-51.18,32802,0.0422,0.0549,0.0383,0.0495,5.07,-4.22
3,2000-03-31,15400,15400,11358,10000,26100,16733,7700,15400,13360,12000,-1.6074209803023365,35.09,-4.05,46.67,-21.83,118824,0.049,0.0643,0.0423,0.0586,5.05,65.59
4,2000-04-30,8350,15400,10691,8130,26100,15906,7700,9600,8728,8130,0.21942051683633515,-14.01,-40.36,-8.54,-63.85,32304,0.056,0.0795,0.0467,0.0668,5.06,-30.99
5,2000-05-31,7140,8700,7325,5960,24600,14590,5960,7140,6766,6190,0.35027141133896267,-23.23,-55.38,16.86,-66.32,28158,0.0595,0.0604,0.0483,0.0684,5.12,-14.49
6,2000-06-30,7290,8000,6991,6200,24600,13356,5960,8000,7394,7100,0.6911057692307692,-46.0,-36.05,13.91,-66.56,100212,0.0615,0.0583,0.0495,0.0666,5.16,5.65
7,2000-07-31,6500,8270,7190,6480,20500,12057,5960,6650,6526,6480,0.3259782288908502,-22.16,-32.99,0.0,-67.98,10642,0.0586,0.0293,0.049,0.0508,5.13,-10.84
8,2000-08-31,7450,7750,7272,6710,18300,11005,5960,7750,7528,7300,-0.07239366138448707,4.34,-19.89,2.9,-59.95,38936,0.0553,0.0283,0.0492,0.0397,5.12,14.62
9,2000-09-30,8310,9050,8067,7450,18300,10308,5960,8800,8300,7900,-0.3465527760829774,17.04,-39.78,7.36,-49.17,178708,0.0544,0.053,0.0508,0.0384,5.09,8.06
10,2000-10-31,7090,9310,8036,6700,18300,9711,5960,7910,7340,6700,-0.18008726695755653,9.08,-15.09,-8.52,-50.42,41762,0.0472,0.0457,0.0514,0.0433,5.37,-14.68
11,2000-11-30,6620,7330,6960,6590,15400,8826,5960,7020,6864,6620,0.19000511683438512,-11.14,-4.06,-5.43,-58.63,19762,0.041,0.0251,0.0511,0.043,5.32,-1.19
12,2000-12-31,5800,7020,6401,5800,15400,8287,5800,6600,6096,5800,0.5625602467707731,-29.18,-21.2,-12.12,-51.87,28346,0.0361,0.0247,0.0501,0.0335,6.08,-15.82
13,2001-01-31,6320,6550,6225,5800,15400,7939,5800,6320,6272,6130,0.3116212338593974,-10.86,-2.77,0.32,-34.85,29472,0.0359,0.0268,0.0488,0.029,5.27,8.97
14,2001-02-28,6520,7160,6600,6380,15400,7731,5800,6860,6690,6520,0.29433650268706074,-7.12,-15.87,-5.64,-24.19,37178,0.0356,0.0283,0.047,0.0268,5.06,6.36
15,2001-03-31,6900,7190,6424,6010,15400,7329,5800,7190,6838,6500,-0.3880139087748005,18.97,-16.97,9.18,-48.89,119690,0.031,0.0294,0.0442,0.0279,4.96,5.83
16,2001-04-30,7450,7570,7144,6600,9310,7060,5800,7490,7400,7330,-1.676252319109462,18.07,11.19,3.47,-10.78,38908,0.0264,0.0194,0.038,0.0257,5.01,7.97
17,2001-05-31,8040,8150,7498,7000,9310,7077,5800,8150,8070,8000,1.8485329103885804,23.31,21.45,2.94,12.61,34576,0.025,0.0201,0.0343,0.0231,5.01,7.92
18,2001-06-30,10100,11400,9511,8000,11400,7286,5800,11000,10308,9990,1.097751479289941,46.38,74.14,-9.82,42.25,68602,0.032,0.0561,0.0341,0.0356,4.99,24.38
19,2001-07-31,7800,10400,8413,7510,11400,7401,5800,8030,7896,7800,0.23500000000000001,4.7,23.42,-1.27,20.0,18838,0.034,0.0324,0.0347,0.0408,4.77,-22.77
20,2001-08-31,8900,9960,9036,8360,11400,7558,5800,9960,9466,8900,0.5498458376156218,10.7,36.5,-6.22,19.46,71804,0.0351,0.0333,0.0352,0.0442,4.54,14.1
21,2001-09-30,8100,9550,8359,7490,11400,7584,5800,8100,7990,7940,7.850622406639005,-18.92,12.66,2.66,-2.41,15590,0.0369,0.0407,0.0337,0.0365,4.0,-17.26
22,2001-10-31,9080,9280,8828,8300,11400,7642,5800,9280,9136,9080,0.5846099038118988,16.41,21.88,-1.3,28.07,22840,0.037,0.0199,0.0317,0.0322,4.02,12.1
23,2001-11-30,11600,11600,10208,9200,11600,7925,5800,11600,10990,10150,0.32168018077894456,24.2,44.28,4.5,75.23,90128,0.0396,0.0398,0.0328,0.0348,4.04,27.75
