,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,29900,30000,28140,25000,40000,25696,16600,30000,29310,28650,0.5146666666666666,15.44,1.36,8.73,30.0,222816,0.0347,0.0405,0.0431,0.0355,4.79,5.28
1,2000-01-31,18200,25450,20308,16500,40000,25765,16500,18200,17280,16500,-30.027027027027025,-33.33,-44.0,0.83,1.11,231852,0.0401,0.0608,0.0447,0.045,4.78,-39.13
2,2000-02-29,18900,22500,19345,16950,40000,25819,16500,18900,17940,16950,-4.557510148849797,-33.68,-37.0,8.62,7.39,309386,0.0455,0.0625,0.0469,0.056,5.07,9.25
3,2000-03-31,20500,21300,19013,15500,40000,25830,15500,20600,20230,19600,-3.984790874524715,-31.44,-15.64,2.5,7.89,144144,0.0459,0.045,0.0475,0.0523,5.05,8.47
4,2000-04-30,20550,21000,20403,19500,40000,25711,15500,21000,20870,20550,-1.1184523809523808,18.79,-26.08,-1.2,-16.8,203932,0.0449,0.0139,0.0451,0.0449,5.06,4.85
5,2000-05-31,18750,20300,18905,17800,40000,25244,15500,18750,18250,17800,0.031225296442687747,-0.79,-34.21,4.17,-25.3,94330,0.0449,0.0222,0.044,0.0304,5.12,-8.76
6,2000-06-30,26800,26900,22418,16800,40000,24673,15500,26800,26200,25200,-2.910028116213683,31.05,-10.37,5.51,-10.67,428504,0.0446,0.0464,0.043,0.0323,5.16,44.86
7,2000-07-31,24900,27350,25875,24600,31850,23903,15500,24900,24900,24900,-0.905474764756202,21.17,36.81,-1.19,-23.38,68202,0.0386,0.0146,0.0395,0.0326,5.13,-7.09
8,2000-08-31,25700,25950,25170,23950,30000,23512,15500,25950,25730,25500,-3.0162733930024412,37.07,35.98,3.42,-12.29,51288,0.0308,0.0193,0.0386,0.0312,5.12,3.21
9,2000-09-30,26700,29000,26460,24150,30000,23378,15500,27250,27020,26700,-0.02345679012345679,-0.19,29.61,-0.74,8.1,39190,0.0298,0.0404,0.0396,0.0271,5.09,2.89
10,2000-10-31,28300,28950,27603,25100,30000,23460,15500,28300,27650,26400,3.7295081967213113,13.65,37.71,1.8,3.66,80654,0.0332,0.0397,0.0392,0.0339,5.37,5.99
11,2000-11-30,26600,28500,27273,26400,30000,23412,15500,28500,27520,26600,-0.46476761619190404,3.1,43.78,-1.3,-6.67,55644,0.0326,0.0199,0.0391,0.0342,5.32,-5.34
12,2000-12-31,27500,28300,27275,26500,30000,23346,15500,27500,27010,26500,-0.2862669245647969,1.48,7.63,2.04,-5.17,113114,0.0282,0.0279,0.0383,0.0295,6.08,1.85
13,2001-01-31,22000,27500,22918,21300,29000,23491,15500,22250,21860,21300,-1.0660919540229887,-22.26,-11.65,-1.12,20.88,79170,0.0324,0.0415,0.0359,0.0305,5.27,-20.0
14,2001-02-28,25300,25700,22620,21300,29000,23764,15500,25700,24570,22750,-0.2809550249861188,-10.12,-1.56,13.71,36.02,101684,0.0331,0.0253,0.0321,0.0334,5.06,18.78
15,2001-03-31,28700,30550,27630,25400,30550,24520,16800,28700,28490,28400,0.10808130887456618,4.36,7.49,-6.06,40.34,46722,0.031,0.0272,0.0303,0.0327,4.96,13.44
16,2001-04-30,32550,34950,30505,28000,34950,25341,16800,34000,32860,32150,0.8623051892447336,50.35,15.84,-6.87,58.39,51426,0.0312,0.0403,0.0321,0.0312,5.01,13.41
17,2001-05-31,37150,37200,33835,31100,37200,26624,16800,37200,36590,35500,0.4773259961275859,46.84,39.66,3.19,98.13,45044,0.0323,0.0253,0.0323,0.0318,5.01,14.13
18,2001-06-30,34200,38900,36218,34000,38900,27795,21300,35050,34550,34000,0.733213644524237,20.42,24.36,-5.0,27.85,141266,0.0288,0.0232,0.0299,0.031,4.99,-8.06
19,2001-07-31,31700,36950,34425,31200,38900,28531,21300,32000,31670,31200,-0.09556938850238009,-2.61,44.09,-7.45,27.31,78234,0.028,0.0222,0.0303,0.0234,4.77,-7.31
20,2001-08-31,39250,39700,35983,32600,39700,29486,21300,39700,39400,39250,0.10716995447647952,5.65,55.14,3.29,52.72,51512,0.0267,0.0167,0.0302,0.021,4.54,23.82
21,2001-09-30,40700,43000,40258,38350,43000,30566,21300,40700,39510,38600,0.3927859705061778,19.71,43.06,3.56,50.18,55356,0.0278,0.0323,0.0293,0.0247,4.0,2.52
22,2001-10-31,40550,41800,40690,40000,43000,31669,21300,40950,40510,40000,0.644952644952645,27.92,24.58,0.12,43.29,58826,0.0225,0.0103,0.0273,0.0219,4.02,-0.37
23,2001-11-30,43000,44500,42745,41300,44500,33041,21300,44400,43550,43000,0.15263584752635848,9.41,18.95,-2.27,61.65,113700,0.022,0.0228,0.0275,0.0227,4.04,5.39
24,2001-12-31,21900,43000,22938,20800,44500,32579,20800,22150,21870,21200,0.12856419773915978,7.62,28.82,-0.45,59.27,151394,0.0238,0.032,0.0278,0.0231,4.01,1.86
25,2002-01-31,22550,25800,21788,19550,44500,32380,19550,25800,23720,22550,0.10685714285714286,11.22,42.27,2.97,105.0,183150,0.0283,0.0438,0.0278,0.0336,3.98,2.97
26,2002-02-28,24100,25800,23030,21150,44500,32518,19550,24800,23920,23100,0.1335764003977461,12.09,21.41,6.17,90.51,163944,0.0324,0.0522,0.0296,0.0397,4.01,-0.62
27,2002-03-31,26800,26800,24383,23150,44500,32270,19550,26800,25460,24200,0.25211315225966413,22.37,31.7,8.5,88.73,127834,0.0331,0.0362,0.0303,0.041,4.0,11.2
28,2002-04-30,25450,27000,25440,24600,44500,31841,19550,26300,25590,25000,0.1804151144225652,10.17,24.75,-1.17,56.37,95321,0.0354,0.0269,0.0296,0.0399,4.04,-5.04
29,2002-05-31,25700,28500,25570,24450,44500,31117,19550,26000,25330,24750,0.17309697601668403,6.64,19.53,1.18,38.36,158100,0.0383,0.0422,0.0309,0.037,4.28,0.98
30,2002-06-30,20850,25700,23438,20500,44500,30132,19550,22000,21250,20500,-0.7977924944812362,-18.07,-4.79,-1.18,22.65,132058,0.0381,0.0293,0.0314,0.0335,4.26,-19.81
31,2002-07-31,15600,22400,18660,14300,44500,28764,14300,16800,15700,14850,24.49367088607595,-38.7,-30.82,9.09,-1.58,958031,0.0432,0.0665,0.0362,0.0481,4.27,-25.18
32,2002-08-31,19600,19600,17808,15300,44500,27235,14300,19600,19310,19050,90.12,-22.53,-18.67,2.08,-0.25,177192,0.0413,0.0276,0.0368,0.0453,4.28,19.88
33,2002-09-30,19000,19700,18818,18000,44500,25421,14300,19450,19050,18900,1.3378582202111613,-8.87,-29.1,0.0,-6.63,208472,0.0395,0.0292,0.0367,0.0451,4.28,-3.06
