,Date,riskfree,MA1M,actualreturn
254,2021-02-28,0.59,-12.25,-12.25
255,2021-03-31,0.59,8.56,8.56
256,2021-04-30,0.49,9.92,9.92
257,2021-05-31,0.51,1.13,1.13
258,2021-06-30,0.63,5.97,5.97
259,2021-07-31,0.58,3.17,3.17
260,2021-08-31,0.9,-3.75,-3.75
261,2021-09-30,0.92,-3.6,-3.6
262,2021-10-31,0.76,1.5,1.5
263,2021-11-30,1.067,-18.15,-18.15
264,2021-12-31,1.437,7.69,7.69
265,2022-01-31,1.277,-4.9,-4.9
266,2022-02-28,1.39,10.3,10.3
267,2022-03-31,1.454,3.11,3.11
268,2022-04-30,1.53,-8.08,-8.08
269,2022-05-31,1.863,-13.27,-13.27
270,2022-06-30,2.337,-19.83,-19.83
271,2022-07-31,2.341,-1.1,-1.1
