,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
191,2015-11-30,1.5,-2.07,6681.554065410836,4.47946,-1.4577988392580812e-06,25.53,0.0442,25.53,-2.07
192,2015-12-31,1.52,-1.58,4767.467516093461,3.94574,-2.8033973657352502e-06,-11.91,0.0375,-11.91,-1.58
193,2016-01-31,1.5,-3.78,10273.381350637836,4.42334,4.957873060094914e-06,22.12,0.0334,22.12,-3.78
194,2016-02-29,1.52,1.09,5948.142665752351,4.0228,1.0238481350271343e-07,-9.06,0.0299,-9.06,1.09
195,2016-03-31,1.53,4.79,5250.064441860465,3.67451,-8.432331743236312e-06,-8.66,0.0197,-8.66,4.79
196,2016-04-30,1.5,-0.13,6478.408014129849,3.11027,-8.903656020306682e-06,-17.7,0.0253,-17.7,-0.13
197,2016-05-31,1.48,-0.64,5199.979360302919,3.45857,8.08459820761876e-06,11.2,0.0356,11.2,-0.64
198,2016-06-30,1.23,1.0,3599.7276449761557,3.38194,4.936350826093858e-06,-0.92,0.0174,-0.92,1.0
199,2016-07-31,1.24,3.78,7387.21118986985,3.63968,-1.8920374629130668e-06,6.09,0.0164,6.09,3.78
200,2016-08-31,1.25,2.14,6312.191886757048,3.19038,-1.7187603528915974e-05,-12.34,0.0219,-12.34,2.14
201,2016-09-30,1.26,0.0,5211.003242264014,2.88736,-4.309659508425976e-06,-6.33,0.0224,-6.33,0.0
202,2016-10-31,1.24,-0.61,3825.8198275961286,2.57738,-1.0600181740865447e-05,-10.74,0.0207,-10.74,-0.61
203,2016-11-30,1.23,-0.88,8554.20112349175,2.62614,5.316732737520071e-06,-1.44,0.0326,-1.44,-0.88
204,2016-12-31,1.27,2.81,2500.4531032054106,2.80377,1.7799566924216556e-05,4.55,0.0141,4.55,2.81
205,2017-01-31,1.25,3.11,2536.855260211844,2.63718,-9.274452821931078e-06,-10.06,0.0208,-10.06,3.11
206,2017-02-28,1.26,-0.16,3458.3892608807623,2.70639,-5.756547685069814e-06,4.21,0.0204,4.21,-0.16
207,2017-03-31,1.27,3.92,4249.035089405324,2.85937,8.8493004282568e-06,5.65,0.019,5.65,3.92
208,2017-04-30,1.21,2.12,4956.430279977826,2.93951,7.660175997724594e-06,0.75,0.0249,0.75,2.12
209,2017-05-31,1.26,6.08,3775.15622404771,2.98686,2.596417196507575e-06,1.61,0.0154,1.61,6.08
210,2017-06-30,1.29,2.35,5618.066822423693,2.69546,-1.6546819425549564e-05,-10.52,0.02,-10.52,2.35
211,2017-07-31,1.24,0.91,6634.719617215993,2.98322,1.4997272943729437e-05,10.68,0.0293,10.68,0.91
212,2017-08-31,1.27,-2.01,4420.839464680224,3.03786,7.470977961604003e-06,1.83,0.0219,1.83,-2.01
213,2017-09-30,1.27,2.47,3849.3879090532323,2.65175,-1.1446658547617085e-05,-8.66,0.0187,-8.66,2.47
214,2017-10-31,1.26,5.47,3261.0814055878072,2.61897,6.92966326555813e-07,-1.24,0.0189,-1.24,5.47
215,2017-11-30,1.53,-1.55,12219.375311576976,2.1673,-3.0027613485934852e-05,-20.56,0.0433,-20.56,-1.55
216,2017-12-31,1.58,-1.89,6380.171755233112,2.17822,-2.548289844948482e-06,1.87,0.0149,1.87,-1.89
217,2018-01-31,1.54,2.66,5494.3635396423615,1.98298,-1.961201080693737e-06,-2.01,0.0187,-2.01,2.66
218,2018-02-28,1.51,-6.71,5895.180681395909,1.65812,-1.879444328232809e-05,-16.81,0.0175,-16.81,-6.71
