,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,78000.0,80000.0,74970.0,65000.0,142500.0,70136.0,42000.0,78000.0,77200.0,76000.0,-0.09630587897082077,-6.7,9.4,0.0,69.57,330.0,0.0456,0.0455,0.0554,0.0372,4.79,14.71
1,2000-01-31,70900.0,78000.0,67480.0,57200.0,142500.0,71514.0,42000.0,70900.0,64220.0,57200.0,-0.12799283956142313,-5.72,-14.58,23.95,44.69,78.0,0.0449,0.0519,0.0553,0.0452,4.78,-9.1
2,2000-02-29,74000.0,76000.0,67280.0,59000.0,142500.0,72625.0,47000.0,76000.0,71220.0,67000.0,0.032340258722069776,1.65,-28.16,21.31,51.02,306.0,0.0412,0.0519,0.0548,0.0491,5.07,12.12
3,2000-03-31,73000.0,77500.0,68955.0,63000.0,142500.0,74130.0,47500.0,73000.0,67340.0,63000.0,-0.14858599907278627,-6.41,-3.95,5.8,43.14,174.0,0.0443,0.0494,0.055,0.0507,5.05,-1.35
4,2000-04-30,60200.0,75000.0,65325.0,58000.0,142500.0,75188.0,51000.0,63500.0,61980.0,60200.0,-0.7020766773162939,-8.79,-19.73,-12.12,12.52,58.0,0.0517,0.0763,0.0581,0.0578,5.06,-8.37
5,2000-05-31,62200.0,63600.0,59355.0,53500.0,142500.0,75122.0,53500.0,62400.0,59920.0,57000.0,-49.84375,-15.95,-17.94,16.26,0.32,148.0,0.0522,0.0438,0.0549,0.0556,5.12,3.32
6,2000-06-30,62000.0,78000.0,63475.0,58800.0,142500.0,75332.0,53500.0,64400.0,63100.0,62000.0,0.16094986807387865,-5.49,-20.51,-11.3,-34.11,505.0,0.0534,0.0531,0.0531,0.0582,5.16,-0.64
7,2000-07-31,61500.0,63200.0,61820.0,58000.0,111000.0,71754.0,53500.0,61500.0,60140.0,58100.0,-0.08339768339768341,2.16,-13.26,6.03,-25.9,72.0,0.0504,0.0266,0.0474,0.0421,5.13,-0.81
8,2000-08-31,57500.0,66000.0,58380.0,56500.0,99000.0,69151.0,53500.0,58700.0,57960.0,57000.0,0.2016,-7.56,-22.3,-12.88,-37.5,100.0,0.0492,0.0455,0.0449,0.0425,5.12,-6.5
9,2000-09-30,53500.0,59000.0,56255.0,52000.0,82000.0,66487.0,52000.0,56400.0,53920.0,52600.0,0.437571921749137,-15.21,-15.08,-4.8,-34.76,80.0,0.0486,0.0375,0.0458,0.0371,5.09,-8.7
10,2000-10-31,52000.0,68400.0,55855.0,52000.0,80000.0,64672.0,52000.0,66700.0,56180.0,52000.0,0.5008103727714749,-15.45,-13.62,-17.46,-30.85,728.0,0.0476,0.0714,0.0492,0.0526,5.37,-2.8
11,2000-11-30,56000.0,96400.0,67225.0,52400.0,96400.0,63730.0,52000.0,74500.0,64200.0,56000.0,0.17611026033690658,-4.6,-10.26,-36.07,-26.12,3178.0,0.0563,0.0872,0.0539,0.0677,5.32,7.69
12,2000-12-31,55000.0,62600.0,57060.0,55000.0,96400.0,62426.0,52000.0,56200.0,55320.0,55000.0,-0.15960798039901994,4.56,-14.6,-2.14,-28.57,15938.0,0.0528,0.0291,0.0527,0.0651,6.08,-26.17
13,2001-01-31,57000.0,63500.0,57630.0,55000.0,96400.0,61506.0,52000.0,58300.0,57160.0,56500.0,-0.49056603773584906,9.62,-7.32,-0.87,-19.61,180.0,0.0534,0.0333,0.0518,0.0544,5.27,3.64
14,2001-02-28,57500.0,59500.0,56090.0,55300.0,96400.0,60574.0,52000.0,59500.0,56860.0,55300.0,0.3348397699260477,-8.15,0.88,2.68,-24.34,173.0,0.0506,0.0179,0.0499,0.0297,5.06,1.77
15,2001-03-31,60400.0,64300.0,56985.0,53600.0,96400.0,59533.0,52000.0,64300.0,61180.0,60300.0,-1.2383354350567466,9.82,12.9,7.86,-7.93,3518.0,0.0513,0.0435,0.0499,0.0328,4.96,5.04
16,2001-04-30,59000.0,65000.0,60075.0,57000.0,96400.0,59123.0,52000.0,59900.0,58800.0,57000.0,-2.221105527638191,4.42,13.46,-0.84,-1.99,72.0,0.0441,0.0278,0.0457,0.031,5.01,-2.32
17,2001-05-31,60400.0,61500.0,59315.0,55100.0,96400.0,59109.0,52000.0,61500.0,60580.0,60000.0,-1.7439446366782005,5.04,7.86,-0.33,-2.89,30.0,0.0293,0.0255,0.0445,0.0327,5.01,2.37
18,2001-06-30,57400.0,61000.0,58565.0,55300.0,96400.0,58712.0,52000.0,57900.0,56760.0,55300.0,0.5326688815060908,-4.81,4.36,-1.54,-9.03,54.0,0.0292,0.0215,0.0423,0.0252,4.99,-4.33
19,2001-07-31,56300.0,61000.0,57200.0,53100.0,96400.0,58312.0,52000.0,56500.0,55780.0,53100.0,0.541371158392435,-4.58,-1.23,2.36,-8.46,14.0,0.0315,0.0448,0.0435,0.0318,4.77,-1.92
20,2001-08-31,54900.0,57000.0,54715.0,52200.0,96400.0,57987.0,52000.0,54900.0,54540.0,54300.0,2.015486725663717,-9.11,-4.52,2.81,-4.52,28.0,0.0321,0.0291,0.0423,0.0327,4.54,-2.49
21,2001-09-30,54000.0,56900.0,53760.0,50000.0,96400.0,57767.0,50000.0,54000.0,52420.0,50000.0,-3.1124260355029585,-5.26,-10.74,0.0,1.69,28.0,0.0306,0.0318,0.0416,0.0353,4.0,-0.55
22,2001-10-31,51000.0,54000.0,50950.0,48400.0,96400.0,57400.0,48400.0,52700.0,51100.0,50500.0,4.901041666666667,-9.41,-13.56,0.99,-1.92,28.0,0.0303,0.0285,0.0376,0.0294,4.02,-5.56
23,2001-11-30,50700.0,53900.0,51143.0,44300.0,65000.0,56061.0,44300.0,51200.0,50940.0,50700.0,0.8086680761099365,-7.65,-17.56,-0.59,-9.46,2.0,0.0341,0.0461,0.0312,0.0357,4.04,-0.2
24,2001-12-31,55800.0,55800.0,51268.0,48150.0,65000.0,55654.0,44300.0,55800.0,51280.0,48500.0,2.296551724137931,3.33,-2.11,9.41,1.45,22166.0,0.0363,0.0381,0.0325,0.0377,4.01,9.84
25,2002-01-31,50500.0,54000.0,51000.0,48600.0,65000.0,55130.0,44300.0,53500.0,51300.0,50500.0,0.08596491228070174,-0.98,-10.3,-0.98,-11.4,26.0,0.0341,0.0316,0.0323,0.035,3.98,-9.5
