,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-1.7684231082735517e-06,5.6,5.6
1,2000-01-31,4.78,-4.764161061691484e-09,60.42,60.42
2,2000-02-29,5.07,9.3903222817509e-07,13.77,13.77
3,2000-03-31,5.05,2.514105525428784e-07,-37.0,-37.0
4,2000-04-30,5.06,5.43171761477765e-07,-14.65,-14.65
5,2000-05-31,5.12,2.349771912097736e-06,-5.54,-5.54
6,2000-06-30,5.16,-2.4494600901774685e-06,-10.65,-10.65
7,2000-07-31,5.13,6.655796353579517e-06,54.99,54.99
8,2000-08-31,5.12,1.3599608881133308e-06,3.3,3.3
9,2000-09-30,5.09,2.609263425559657e-07,4.75,4.75
10,2000-10-31,5.37,-7.339621103734355e-07,-22.33,-22.33
11,2000-11-30,5.32,-6.739938230073232e-06,-12.08,-12.08
12,2000-12-31,6.08,-4.643291841992621e-06,-21.81,-21.81
13,2001-01-31,5.27,-3.2715348450821186e-06,43.16,43.16
14,2001-02-28,5.06,-7.613805610912758e-07,-3.9,-3.9
15,2001-03-31,4.96,-2.37430040844186e-06,-6.96,-6.96
16,2001-04-30,5.01,2.1443181566980093e-07,5.2,5.2
17,2001-05-31,5.01,3.9915630429065493e-07,-2.22,-2.22
18,2001-06-30,4.99,-1.7062627860406686e-06,33.87,33.87
19,2001-07-31,4.77,-1.6656448154142508e-06,-14.46,-14.46
20,2001-08-31,4.54,-1.3576038875507041e-06,-29.58,-29.58
21,2001-09-30,4.0,5.840444088292171e-06,-37.89,-37.89
22,2001-10-31,4.02,1.493189293317281e-07,5.32,5.32
23,2001-11-30,4.04,1.8415182541997823e-07,6.67,6.67
24,2001-12-31,4.01,-1.412983166662525e-07,-8.59,-8.59
25,2002-01-31,3.98,-3.5013498718282884e-07,-4.7,-4.7
26,2002-02-28,4.01,-7.706116498254697e-07,-24.67,-24.67
27,2002-03-31,4.0,-9.812016209380784e-07,-19.03,-19.03
28,2002-04-30,4.04,1.115174534282026e-09,-9.84,-9.84
29,2002-05-31,4.28,5.247288422071802e-09,4.85,4.85
30,2002-06-30,4.26,8.386412909955694e-08,-33.81,-33.81
