,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,15400,18600,16295,14500,18600,10165,4940,16650,15960,15400,0.2183326100583442,45.28,46.67,6.21,207.39,1718462,0.0608,0.0717,0.0578,0.0642,4.79,-6.67
1,2000-01-31,11200,16950,12235,10000,18600,10592,5980,11200,10650,10200,0.3704199431152752,22.14,-11.46,9.8,59.77,1082952,0.0591,0.0559,0.055,0.0681,4.78,-27.27
2,2000-02-29,13700,14800,12765,11300,18600,11021,6490,14800,14280,13700,-0.16960183767228176,-17.72,11.84,-5.52,104.48,2258744,0.0589,0.0568,0.0542,0.0618,5.07,23.98
3,2000-03-31,10200,15700,12588,10200,18600,11516,7640,12000,11030,10200,-0.9149282037388243,-33.77,7.37,-11.3,36.91,1072702,0.0604,0.0407,0.0557,0.0543,5.05,-25.55
4,2000-04-30,7320,10300,8598,7310,18600,11500,7310,8600,7874,7310,1.1530054644808743,-33.76,-19.47,-14.49,-29.28,845698,0.0654,0.0748,0.058,0.0628,5.06,-37.17
5,2000-05-31,6400,7800,6015,4390,18600,11231,4390,6400,5362,4800,1.864893244662233,-53.28,-60.0,41.59,-28.57,1066534,0.0675,0.0889,0.0613,0.073,5.12,-12.57
6,2000-06-30,5750,7050,5988,5310,18600,10908,4390,5950,5768,5540,1.0061503416856492,-44.17,-62.66,6.28,-43.9,733578,0.0662,0.0681,0.063,0.0764,5.16,3.23
7,2000-07-31,5200,7650,6270,5010,18600,10542,4390,5540,5292,5010,0.49176430633384277,-28.96,-53.57,-1.52,-58.89,613504,0.0678,0.063,0.0637,0.0727,5.13,-9.57
8,2000-08-31,4560,5380,5016,4560,18600,9952,4390,4915,4753,4560,0.45261335012594456,-28.75,-66.72,-4.2,-63.52,446994,0.0631,0.0292,0.0617,0.0542,5.12,-12.31
9,2000-09-30,3280,4790,3721,2665,18600,9418,2665,3320,3233,3060,0.6405248248099001,-42.96,-70.18,23.08,-67.07,1088060,0.0656,0.0613,0.0633,0.0532,5.09,-32.02
10,2000-10-31,2850,3680,3173,2850,18600,8927,2665,3100,2960,2850,0.6556877539175856,-45.19,-61.07,-10.66,-68.92,583658,0.0636,0.0636,0.064,0.0531,5.37,-13.11
11,2000-11-30,2530,3310,2979,2530,18600,7954,2530,2840,2658,2530,0.560399097279962,-47.18,-54.58,-3.44,-84.19,379722,0.0558,0.034,0.0616,0.0578,5.32,-11.54
12,2000-12-31,1780,2660,2345,1755,16950,6938,1755,2205,1916,1755,0.5071025930101465,-44.98,-67.87,-19.27,-88.7,491852,0.0524,0.0427,0.0598,0.0521,6.08,-34.07
13,2001-01-31,3440,3450,2731,1780,15750,6093,1755,3450,3320,3190,-0.29874440756241877,20.7,-33.85,-0.29,-69.29,2698960,0.0591,0.0819,0.0634,0.0642,5.27,93.26
14,2001-02-28,2740,3310,3022,2740,15750,5281,1755,2940,2870,2740,-0.03693704749048963,3.01,-44.25,-11.76,-81.49,458412,0.0594,0.034,0.062,0.0619,5.06,-15.43
15,2001-03-31,2220,2600,2317,2175,10200,4348,1755,2450,2290,2220,-0.31510516252390053,24.72,-32.32,-0.89,-78.45,424574,0.0574,0.0449,0.0615,0.0619,4.96,-18.98
16,2001-04-30,2690,2690,2306,2080,7800,3850,1755,2690,2554,2440,0.24774703557312253,-15.67,-5.94,5.7,-63.25,1111226,0.0537,0.0373,0.0588,0.041,5.01,21.17
17,2001-05-31,2560,2810,2587,2395,7650,3557,1755,2800,2710,2560,0.1095,-6.57,1.19,-5.88,-60.0,913260,0.0518,0.0336,0.0539,0.0391,5.01,-4.83
18,2001-06-30,2360,2620,2460,2270,7650,3265,1755,2380,2334,2270,-0.09481004070556309,5.59,32.58,-3.08,-58.96,357642,0.0473,0.0198,0.0507,0.0317,4.99,-13.24
19,2001-07-31,2015,2380,2052,1840,5440,2904,1755,2015,1939,1850,0.4096326530612245,-25.09,-41.42,8.04,-61.25,237418,0.0348,0.0328,0.0485,0.0295,4.77,-14.62
20,2001-08-31,1655,2050,1897,1655,4560,2620,1655,1905,1790,1655,0.5548579500863287,-35.35,-39.6,-12.89,-63.71,219964,0.032,0.0205,0.0482,0.0262,4.54,-17.87
21,2001-09-30,1240,1640,1339,955,3680,2446,955,1270,1207,1165,0.759020618556701,-47.12,-45.25,1.64,-62.08,459044,0.0425,0.08,0.0499,0.051,4.0,-32.97
22,2001-10-31,1605,1715,1493,1240,3450,2302,955,1715,1640,1590,0.4658882783882784,-20.35,-40.33,-4.18,-43.68,824946,0.045,0.0516,0.0492,0.0566,4.02,29.44
23,2001-11-30,2060,2150,1822,1660,3450,2194,955,2150,2044,1950,-0.9531754574811627,17.71,-22.85,14.44,-18.58,1485050,0.0468,0.0446,0.049,0.0606,4.04,29.56
24,2001-12-31,2080,2470,2129,1860,3450,2181,955,2080,1978,1860,4.020178041543026,67.74,-11.3,11.83,16.85,378394,0.0492,0.0423,0.0485,0.0436,4.01,0.97
25,2002-01-31,2930,3040,2510,2240,3310,2163,955,3040,2884,2700,-5.566419420094403,82.55,45.41,20.58,-14.83,2885420,0.0533,0.06,0.0449,0.0492,3.98,40.87
26,2002-02-28,2980,3050,2851,2560,3050,2140,955,3050,2968,2860,5.098173515981735,44.66,61.08,1.36,8.76,1190744,0.0539,0.0437,0.045,0.0468,4.01,-1.97
27,2002-03-31,2595,3050,2504,2170,3050,2154,955,2725,2588,2370,1.5369335816263192,24.76,109.27,14.32,16.11,2773615,0.0497,0.062,0.0461,0.0537,4.0,-12.92
28,2002-04-30,2010,2900,2485,2000,3050,2170,955,2300,2118,2000,1.0110759493670884,-25.56,26.42,-16.25,-25.28,767394,0.0489,0.0441,0.0466,0.05,4.04,-22.54
29,2002-05-31,1660,2215,2013,1660,3050,2121,955,1880,1776,1660,1.2599544937428897,-44.3,-19.42,-14.21,-35.16,365502,0.0473,0.0262,0.0466,0.0468,4.28,-17.41
30,2002-06-30,1400,1720,1574,1200,3050,2053,955,1415,1328,1200,1.1297766749379654,-45.53,-32.69,-6.67,-40.3,275616,0.0497,0.0564,0.0489,0.0447,4.26,-23.71
31,2002-07-31,1550,1795,1576,1420,3050,2008,955,1575,1509,1450,0.9917677642980937,-22.89,-47.1,6.16,-23.08,673240,0.0477,0.0499,0.0501,0.0466,4.27,10.71
32,2002-08-31,1740,1760,1656,1475,3050,1985,955,1760,1733,1665,-2.0350877192982457,1.16,-41.61,3.57,-0.57,766315,0.0471,0.0324,0.0506,0.0472,4.28,10.48
33,2002-09-30,1330,1725,1530,1330,3050,2002,1200,1455,1402,1330,-0.6887052341597797,-5.0,-48.75,-10.74,7.26,212396,0.0431,0.0372,0.0466,0.0406,4.28,-23.56
34,2002-10-31,1450,1485,1362,1255,3050,1987,1200,1485,1427,1360,0.6677018633540373,-6.45,-27.86,5.84,-9.66,859134,0.0414,0.0347,0.0452,0.0351,4.28,9.02
35,2002-11-30,1900,1950,1685,1500,3050,1977,1200,1950,1894,1820,-1.59,7.95,6.44,1.06,-5.0,1423020,0.0444,0.048,0.0455,0.0418,4.28,35.71
36,2002-12-31,1360,1965,1756,1360,3050,1946,1200,1560,1457,1360,-0.06528018486424032,2.26,-2.86,-12.82,-34.62,659585,0.0417,0.0417,0.0456,0.0423,4.52,-28.42
37,2003-01-31,1520,1800,1665,1450,3050,1877,1200,1655,1559,1450,-0.0540045766590389,2.36,-3.49,-8.43,-43.7,1318540,0.043,0.0552,0.0454,0.0499,4.34,11.76
38,2003-02-28,1430,1810,1583,1430,3050,1781,1200,1560,1483,1430,0.4120361468948279,-21.43,-18.52,-9.49,-52.01,645188,0.0453,0.0469,0.0458,0.0487,4.27,-10.06
39,2003-03-31,1250,1490,1286,1115,2900,1682,1115,1370,1316,1250,0.15608720818059038,-8.09,-6.02,-4.94,-51.83,1254421,0.0502,0.0622,0.0464,0.0567,4.27,-12.59
40,2003-04-30,1290,1450,1368,1260,2230,1585,1115,1365,1298,1260,0.4223897264098269,-15.13,-13.13,-8.83,-35.82,581201,0.0494,0.0329,0.0456,0.0469,4.26,-5.15
41,2003-05-31,1350,1440,1363,1290,1965,1529,1115,1400,1372,1350,0.2598791259879126,-5.59,-28.95,1.5,-21.51,900365,0.047,0.0241,0.0453,0.0419,4.01,4.65
42,2003-06-30,1470,1560,1427,1340,1965,1518,1115,1490,1465,1420,1.6179999999999999,8.09,8.09,2.08,5.0,922374,0.0429,0.0313,0.0432,0.0292,4.1,8.89
43,2003-07-31,1240,1490,1350,1240,1965,1500,1115,1275,1262,1240,0.194,-3.88,-18.42,-4.62,-20.0,388978,0.0378,0.0214,0.0414,0.0261,3.75,-15.65
44,2003-08-31,1245,1305,1244,1215,1965,1467,1115,1245,1232,1225,0.30041011619958985,-8.79,-12.94,0.81,-29.26,391961,0.0339,0.0157,0.0404,0.024,3.72,-2.35
45,2003-09-30,1010,1275,1155,1010,1965,1436,1010,1095,1048,1010,1.300498753117207,-31.29,-25.74,-6.91,-24.06,480606,0.025,0.0196,0.0395,0.0194,3.77,-18.88
46,2003-10-31,990,1060,1009,990,1965,1404,990,1020,1003,990,0.6355611601513241,-20.16,-23.26,-1.0,-31.72,462842,0.0226,0.0196,0.0385,0.0187,3.84,-1.98
47,2003-11-30,885,1055,975,880,1965,1348,880,905,889,880,0.540393225618065,-27.76,-35.64,-7.33,-51.37,482686,0.0233,0.0276,0.0367,0.0223,3.78,-11.5
48,2003-12-31,935,1055,943,885,1810,1281,880,935,918,885,0.23776,-7.43,-36.39,0.54,-31.25,742690,0.0266,0.0447,0.0369,0.0324,3.97,5.65
49,2004-01-31,900,1000,938,900,1810,1223,880,930,916,900,0.2561902427065457,-10.45,-28.0,-5.76,-40.79,357951,0.0266,0.022,0.0339,0.0329,3.78,-3.74
50,2004-02-29,850,940,896,850,1600,1168,850,880,866,850,0.08161799904260411,-3.41,-30.89,-3.41,-41.78,376549,0.0266,0.0157,0.0315,0.0301,3.78,-7.61
51,2004-03-31,665,745,695,665,1560,1114,665,680,671,665,0.6170940170940171,-28.88,-34.16,-2.21,-46.8,266373,0.0294,0.0367,0.0271,0.0261,3.74,-21.76
52,2004-04-30,770,800,759,710,1560,1062,665,795,773,755,0.3582237658149342,-14.44,-23.38,-1.28,-40.31,677616,0.031,0.0333,0.0273,0.0304,3.76,14.93
53,2004-05-31,615,775,639,565,1560,1005,565,630,616,600,0.5078986039676708,-27.65,-30.51,0.82,-54.44,241360,0.0341,0.0416,0.029,0.0378,3.77,-20.13
54,2004-06-30,580,655,584,545,1490,933,545,580,570,555,0.2218368021143046,-13.43,-37.97,6.42,-60.54,244197,0.0313,0.0321,0.0289,0.0337,3.78,-7.94
55,2004-07-31,530,560,526,495,1305,860,495,530,505,495,0.5411458333333333,-31.17,-41.11,3.92,-57.6,802034,0.0314,0.0241,0.0289,0.0316,3.77,-8.62
56,2004-08-31,580,630,577,500,1275,802,495,600,587,575,0.10653435686201088,-5.69,-31.76,-1.69,-53.41,179230,0.0328,0.0405,0.0309,0.0327,3.52,9.43
57,2004-09-30,685,790,667,580,1060,765,495,790,751,685,-0.562461155997514,18.1,2.24,-13.29,-32.18,802448,0.0346,0.0385,0.0324,0.0355,3.55,19.13
58,2004-10-31,665,800,739,665,1055,743,495,700,684,665,-0.9867816091954025,34.34,-15.29,-7.64,-34.8,73025,0.0319,0.0251,0.0326,0.0351,3.53,-14.74
59,2004-11-30,675,720,695,670,1055,718,495,680,673,670,-0.7328276443320692,17.39,7.14,-1.46,-23.73,85941,0.0297,0.0127,0.0321,0.0285,3.26,1.5
60,2004-12-31,610,700,641,605,1000,693,495,610,609,605,0.31501726121979284,-10.95,5.17,0.0,-34.76,221002,0.0288,0.0133,0.0297,0.0174,3.29,-9.63
61,2005-01-31,1200,1200,873,630,1200,689,495,1200,1010,910,2.413741374137414,80.45,126.42,11.63,33.33,2881756,0.0422,0.0794,0.0377,0.0501,3.26,96.72
62,2005-02-28,2340,2535,1803,910,2535,758,495,2450,2375,2310,1.4219293741799304,249.25,300.0,-2.9,175.29,6618283,0.0528,0.0866,0.0448,0.0677,3.28,123.92
