,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-32.94,-32.94
1,2000-01-31,4.78,38.25,38.25
2,2000-02-29,5.07,-12.17,-12.17
3,2000-03-31,5.05,-21.69,-21.69
4,2000-04-30,5.06,-34.67,-34.67
5,2000-05-31,5.12,1.53,1.53
6,2000-06-30,5.16,6.41,6.41
7,2000-07-31,5.13,5.78,5.78
8,2000-08-31,5.12,-8.66,-8.66
9,2000-09-30,5.09,3.29,3.29
10,2000-10-31,5.37,-30.45,-30.45
11,2000-11-30,5.32,-23.34,-23.34
12,2000-12-31,6.08,-21.32,-21.32
13,2001-01-31,5.27,60.75,60.75
14,2001-02-28,5.06,-9.47,-9.47
15,2001-03-31,4.96,-6.54,-6.54
16,2001-04-30,5.01,50.35,50.35
17,2001-05-31,5.01,36.28,36.28
18,2001-06-30,4.99,6.97,6.97
19,2001-07-31,4.77,-22.89,-22.89
20,2001-08-31,4.54,2.68,2.68
21,2001-09-30,4.0,-36.4,-36.4
22,2001-10-31,4.02,27.2,27.2
23,2001-11-30,4.04,73.26,73.26
24,2001-12-31,4.01,3.75,3.75
25,2002-01-31,3.98,1.11,1.11
26,2002-02-28,4.01,15.64,15.64
27,2002-03-31,4.0,7.76,7.76
28,2002-04-30,4.04,-26.44,-26.44
29,2002-05-31,4.28,-14.69,-14.69
30,2002-06-30,4.26,-22.84,-22.84
31,2002-07-31,4.27,-14.08,-14.08
32,2002-08-31,4.28,14.5,14.5
33,2002-09-30,4.28,-17.8,-17.8
34,2002-10-31,4.28,21.21,21.21
35,2002-11-30,4.28,2.79,2.79
36,2002-12-31,4.52,-22.2,-22.2
37,2003-01-31,4.34,-2.18,-2.18
38,2003-02-28,4.27,7.01,7.01
39,2003-03-31,4.27,-7.42,-7.42
40,2003-04-30,4.26,7.38,7.38
41,2003-05-31,4.01,11.04,11.04
42,2003-06-30,4.1,20.83,20.83
43,2003-07-31,3.75,8.7,8.7
44,2003-08-31,3.72,-7.45,-7.45
45,2003-09-30,3.77,-1.55,-1.55
46,2003-10-31,3.84,9.61,9.61
47,2003-11-30,3.78,0.81,0.81
48,2003-12-31,3.97,7.99,7.99
49,2004-01-31,3.78,5.8,5.8
50,2004-02-29,3.78,-3.13,-3.13
51,2004-03-31,3.74,27.02,27.02
52,2004-04-30,3.76,12.12,12.12
53,2004-05-31,3.77,-23.15,-23.15
54,2004-06-30,3.78,2.13,2.13
55,2004-07-31,3.77,-6.46,-6.46
56,2004-08-31,3.52,24.72,24.72
57,2004-09-30,3.55,4.91,4.91
58,2004-10-31,3.53,16.79,16.79
59,2004-11-30,3.26,10.16,10.16
60,2004-12-31,3.29,7.52,7.52
61,2005-01-31,3.26,-5.01,-5.01
62,2005-02-28,3.28,31.27,31.27
63,2005-03-31,3.26,-10.94,-10.94
64,2005-04-30,3.29,-6.14,-6.14
65,2005-05-31,3.29,7.8,7.8
66,2005-06-30,3.3,26.78,26.78
67,2005-07-31,3.27,8.41,8.41
68,2005-08-31,3.25,7.33,7.33
69,2005-09-30,3.28,19.76,19.76
70,2005-10-31,3.51,-13.86,-13.86
71,2005-11-30,3.5,45.49,45.49
72,2005-12-31,3.76,16.19,16.19
73,2006-01-31,3.76,-0.73,-0.73
74,2006-02-28,3.99,-6.14,-6.14
75,2006-03-31,3.97,-1.57,-1.57
76,2006-04-30,3.97,24.21,24.21
77,2006-05-31,3.96,2.54,2.54
78,2006-06-30,4.21,-1.65,-1.65
79,2006-07-31,4.22,-16.81,-16.81
80,2006-08-31,4.49,9.34,9.34
81,2006-09-30,4.48,9.27,9.27
82,2006-10-31,4.48,0.22,0.22
83,2006-11-30,4.49,13.49,13.49
84,2006-12-31,4.6,0.0,0.0
85,2007-01-31,4.61,-0.2,-0.2
86,2007-02-28,4.55,6.21,6.21
87,2007-03-31,4.63,4.09,4.09
88,2007-04-30,4.88,2.43,2.43
89,2007-05-31,4.56,6.4,6.4
90,2007-06-30,4.52,6.9,6.9
91,2007-07-31,4.76,25.81,25.81
92,2007-08-31,4.98,0.64,0.64
93,2007-09-30,4.98,-0.13,-0.13
94,2007-10-31,5.02,40.89,40.89
95,2007-11-30,5.02,-10.88,-10.88
96,2007-12-31,5.02,18.4,18.4
97,2008-01-31,4.96,-31.08,-31.08
98,2008-02-29,4.94,0.8,0.8
99,2008-03-31,4.98,0.0,0.0
100,2008-04-30,4.95,-3.46,-3.46
101,2008-05-31,5.04,11.95,11.95
102,2008-06-30,5.01,-8.9,-8.9
103,2008-07-31,5.03,-13.02,-13.02
104,2008-08-31,5.25,-1.44,-1.44
105,2008-09-30,5.22,-13.15,-13.15
106,2008-10-31,4.14,-52.34,-52.34
107,2008-11-30,3.99,22.53,22.53
108,2008-12-31,3.02,-6.45,-6.45
109,2009-01-31,2.41,0.69,0.69
110,2009-02-28,1.87,5.11,5.11
111,2009-03-31,1.73,42.36,42.36
112,2009-04-30,1.85,35.13,35.13
113,2009-05-31,1.96,-7.05,-7.05
114,2009-06-30,1.96,7.38,7.38
115,2009-07-31,1.95,20.04,20.04
116,2009-08-31,1.99,20.83,20.83
117,2009-09-30,2.0,-3.08,-3.08
118,2009-10-31,2.01,2.07,2.07
119,2009-11-30,2.01,-9.21,-9.21
120,2009-12-31,2.01,-3.28,-3.28
121,2010-01-31,2.0,3.23,3.23
122,2010-02-28,2.01,-6.53,-6.53
123,2010-03-31,2.0,2.54,2.54
124,2010-04-30,2.0,9.29,9.29
125,2010-05-31,2.0,-6.23,-6.23
126,2010-06-30,2.03,6.13,6.13
127,2010-07-31,2.28,3.66,3.66
128,2010-08-31,2.28,-8.29,-8.29
129,2010-09-30,2.27,5.54,5.54
130,2010-10-31,2.26,11.2,11.2
131,2010-11-30,2.51,-3.65,-3.65
132,2010-12-31,2.51,17.65,17.65
133,2011-01-31,2.75,0.89,0.89
134,2011-02-28,2.76,2.12,2.12
135,2011-03-31,2.99,9.39,9.39
136,2011-04-30,3.02,9.68,9.68
137,2011-05-31,3.03,0.59,0.59
138,2011-06-30,3.28,11.0,11.0
139,2011-07-31,3.27,-4.56,-4.56
140,2011-08-31,3.27,-0.96,-0.96
141,2011-09-30,3.28,6.85,6.85
142,2011-10-31,3.26,-8.45,-8.45
143,2011-11-30,3.27,8.97,8.97
144,2011-12-31,3.29,6.91,6.91
145,2012-01-31,3.27,-10.11,-10.11
146,2012-02-29,3.26,-0.1,-0.1
147,2012-03-31,3.24,0.2,0.2
148,2012-04-30,3.26,-7.66,-7.66
149,2012-05-31,3.27,4.54,4.54
150,2012-06-30,3.26,-8.21,-8.21
151,2012-07-31,3.02,0.12,0.12
152,2012-08-31,3.01,10.36,10.36
153,2012-09-30,3.01,13.48,13.48
154,2012-10-31,2.75,2.17,2.17
155,2012-11-30,2.77,-5.49,-5.49
156,2012-12-31,2.77,1.88,1.88
157,2013-01-31,2.76,1.63,1.63
158,2013-02-28,2.76,3.04,3.04
159,2013-03-31,2.75,-3.9,-3.9
160,2013-04-30,2.78,-2.52,-2.52
161,2013-05-31,2.5,12.49,12.49
162,2013-06-30,2.5,3.21,3.21
163,2013-07-31,2.53,-1.55,-1.55
164,2013-08-31,2.51,-1.46,-1.46
165,2013-09-30,2.5,-1.91,-1.91
166,2013-10-31,2.52,2.71,2.71
167,2013-11-30,2.5,11.67,11.67
168,2013-12-31,2.52,4.85,4.85
169,2014-01-31,2.51,-4.61,-4.61
170,2014-02-28,2.49,0.0,0.0
171,2014-03-31,2.49,7.6,7.6
172,2014-04-30,2.5,3.07,3.07
173,2014-05-31,2.49,1.23,1.23
174,2014-06-30,2.49,-9.88,-9.88
175,2014-07-31,2.49,12.69,12.69
176,2014-08-31,2.24,9.87,9.87
177,2014-09-30,2.24,-2.78,-2.78
178,2014-10-31,1.97,0.67,0.67
179,2014-11-30,1.99,-4.46,-4.46
180,2014-12-31,2.03,-1.26,-1.26
181,2015-01-31,2.0,-3.27,-3.27
182,2015-02-28,1.99,3.31,3.31
183,2015-03-31,1.74,-6.7,-6.7
184,2015-04-30,1.74,10.62,10.62
185,2015-05-31,1.74,-3.56,-3.56
186,2015-06-30,1.5,9.92,9.92
187,2015-07-31,1.5,-1.77,-1.77
188,2015-08-31,1.52,-4.14,-4.14
189,2015-09-30,1.49,12.68,12.68
190,2015-10-31,1.5,11.58,11.58
191,2015-11-30,1.5,-9.21,-9.21
192,2015-12-31,1.52,13.2,13.2
193,2016-01-31,1.5,-3.0,-3.0
194,2016-02-29,1.52,-0.74,-0.74
195,2016-03-31,1.53,12.44,12.44
196,2016-04-30,1.5,-6.16,-6.16
197,2016-05-31,1.48,3.99,3.99
198,2016-06-30,1.23,-5.33,-5.33
199,2016-07-31,1.24,-8.37,-8.37
200,2016-08-31,1.25,6.3,6.3
201,2016-09-30,1.26,1.19,1.19
202,2016-10-31,1.24,4.25,4.25
203,2016-11-30,1.23,3.11,3.11
204,2016-12-31,1.27,-14.85,-14.85
205,2017-01-31,1.25,-5.44,-5.44
206,2017-02-28,1.26,3.21,3.21
207,2017-03-31,1.27,4.75,4.75
208,2017-04-30,1.21,8.97,8.97
209,2017-05-31,1.26,-0.44,-0.44
210,2017-06-30,1.29,-0.15,-0.15
211,2017-07-31,1.24,17.79,17.79
212,2017-08-31,1.27,-6.12,-6.12
213,2017-09-30,1.27,-5.93,-5.93
214,2017-10-31,1.26,-3.42,-3.42
215,2017-11-30,1.53,-5.65,-5.65
216,2017-12-31,1.58,7.39,7.39
217,2018-01-31,1.54,1.69,1.69
218,2018-02-28,1.51,-1.7,-1.7
219,2018-03-31,1.54,-6.47,-6.47
220,2018-04-30,1.51,-3.23,-3.23
221,2018-05-31,1.55,-7.0,-7.0
222,2018-06-30,1.57,0.0,0.0
223,2018-07-31,1.52,9.32,9.32
224,2018-08-31,1.55,-0.78,-0.78
225,2018-09-30,1.65,13.93,13.93
226,2018-10-31,1.57,-1.37,-1.37
227,2018-11-30,1.76,-0.59,-0.59
228,2018-12-31,1.89,3.38,3.38
229,2019-01-31,1.81,-1.28,-1.28
230,2019-02-28,1.8,6.3,6.3
231,2019-03-31,1.81,-5.24,-5.24
232,2019-04-30,1.79,-0.44,-0.44
233,2019-05-31,1.79,-10.09,-10.09
234,2019-06-30,1.83,-4.82,-4.82
235,2019-07-31,1.56,-5.4,-5.4
236,2019-08-31,1.54,-13.07,-13.07
237,2019-09-30,1.58,7.72,7.72
238,2019-10-31,1.29,-2.13,-2.13
239,2019-11-30,1.28,7.53,7.53
240,2019-12-31,1.39,-6.1,-6.1
241,2020-01-31,1.25,-18.74,-18.74
242,2020-02-29,1.26,0.93,0.93
243,2020-03-31,0.8,-19.75,-19.75
244,2020-04-30,0.76,34.4,34.4
245,2020-05-31,0.49,-1.7,-1.7
246,2020-06-30,0.57,-1.27,-1.27
247,2020-07-31,0.51,9.92,9.92
248,2020-08-31,0.55,-7.32,-7.32
249,2020-09-30,0.55,1.92,1.92
250,2020-10-31,0.52,-2.1,-2.1
251,2020-11-30,0.6,-0.56,-0.56
252,2020-12-31,0.61,-0.57,-0.57
253,2021-01-31,0.52,-15.69,-15.69
254,2021-02-28,0.59,4.02,4.02
255,2021-03-31,0.59,14.25,14.25
256,2021-04-30,0.49,5.27,5.27
257,2021-05-31,0.51,3.58,3.58
258,2021-06-30,0.63,8.3,8.3
259,2021-07-31,0.58,4.2,4.2
260,2021-08-31,0.9,2.8,2.8
261,2021-09-30,0.92,8.53,8.53
262,2021-10-31,0.76,-4.98,-4.98
263,2021-11-30,1.067,-9.12,-9.12
264,2021-12-31,1.437,0.37,0.37
265,2022-01-31,1.277,1.86,1.86
266,2022-02-28,1.39,2.66,2.66
267,2022-03-31,1.454,13.11,13.11
268,2022-04-30,1.53,-2.6,-2.6
269,2022-05-31,1.863,-3.42,-3.42
270,2022-06-30,2.337,-5.98,-5.98
271,2022-07-31,2.341,-0.66,-0.66
