,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,11400,15000,12965,11100,23400,17621,11100,11500,11320,11100,-45.71,-37.7,-8.43,-36.67,49744,0.0364,0.0434,0.0358,0.0378,4.79,-24.0
1,2000-01-31,13100,14500,12523,11400,23400,17225,11100,13300,12750,11950,-25.14,-28.02,8.26,-15.48,48106,0.0387,0.0509,0.037,0.0435,4.78,14.91
2,2000-02-29,12900,13350,11539,9810,23400,16880,9810,13100,12080,11300,-11.03,-26.29,26.47,-20.37,66022,0.0437,0.0588,0.0391,0.0512,5.07,0.0
3,2000-03-31,12800,14750,13333,12450,23400,16644,9810,14000,13450,12800,12.28,-36.32,-5.19,-18.99,85318,0.0435,0.0408,0.0402,0.0503,5.05,-0.78
4,2000-04-30,10400,13300,11738,10200,23400,16219,9810,11150,10710,10200,-19.38,-40.57,-4.15,-44.68,26652,0.0462,0.047,0.0416,0.0491,5.06,-25.71
5,2000-05-31,8500,10450,8844,7210,22400,15342,7210,8500,7900,7500,-34.11,-42.57,10.1,-54.55,60318,0.0477,0.0451,0.0412,0.0442,5.12,-18.27
6,2000-06-30,8540,9300,8367,7600,22400,14409,7210,8630,8514,8400,-35.79,-25.09,6.75,-55.29,19116,0.0467,0.0364,0.0414,0.0427,5.16,5.43
7,2000-07-31,9450,10250,9650,8900,21550,13509,7210,10200,9682,9450,-9.13,-27.86,0.43,-48.08,34750,0.0464,0.0501,0.0425,0.044,5.13,10.66
8,2000-08-31,8570,9220,8733,8370,21550,12708,7210,8700,8584,8500,0.82,-33.57,2.39,-49.88,11240,0.0405,0.0206,0.0419,0.036,5.12,-9.31
9,2000-09-30,10150,10150,9041,8300,20100,11920,7210,10150,9750,9000,20.83,-25.91,18.99,-51.67,126858,0.0404,0.0365,0.0425,0.0376,5.09,19.13
10,2000-10-31,14500,14800,12408,10350,18600,11376,7210,14800,13960,12900,53.44,39.42,9.02,-17.14,72412,0.0387,0.0348,0.0424,0.0323,5.37,42.86
11,2000-11-30,16400,17400,15683,13800,17400,11250,7210,16500,16090,15400,90.03,102.47,13.1,10.81,69342,0.039,0.0517,0.0437,0.0413,5.32,10.81
12,2000-12-31,16600,18750,17028,16000,18750,11520,7210,18650,16770,16000,71.13,92.35,-10.99,46.9,116122,0.0392,0.0345,0.043,0.0409,6.08,7.79
13,2001-01-31,25000,26000,23150,16600,26000,12387,7210,25400,25240,25000,72.41,164.55,-1.57,90.84,66638,0.0394,0.0489,0.0433,0.046,5.27,50.6
14,2001-02-28,24000,29300,27195,23500,29300,13692,7210,24450,23890,23500,46.79,175.86,-4.0,83.21,40702,0.0421,0.0428,0.0418,0.0431,5.06,-5.51
15,2001-03-31,19800,30700,26600,19800,30700,14848,7210,27300,24370,19800,19.28,95.07,-24.71,48.87,105288,0.047,0.0614,0.0439,0.0526,4.96,-17.5
16,2001-04-30,18000,19700,18198,16850,30700,15377,7210,18000,17410,16850,-28.29,21.62,4.65,73.08,105462,0.0464,0.0315,0.0425,0.0448,5.01,-9.09
17,2001-05-31,20350,21500,19155,17600,30700,16271,7600,20350,19870,19200,-15.21,24.09,2.26,139.41,91834,0.045,0.0308,0.0421,0.0466,5.01,13.06
18,2001-06-30,17500,24700,20683,17100,30700,17285,8300,18200,17560,17100,-24.73,5.42,-3.85,108.33,73896,0.0462,0.0525,0.0435,0.0426,4.99,-8.85
19,2001-07-31,14400,17900,14825,13200,30700,17748,8300,15200,14610,14200,-20.0,-42.4,7.87,52.38,47626,0.0449,0.0432,0.043,0.0424,4.77,-17.71
