,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,6.036519583959263e-06,1.33,1.33
1,2000-01-31,4.78,1.7501232774241655e-06,-7.28,-7.28
2,2000-02-29,5.07,2.1944278694024585e-08,4.88,4.88
3,2000-03-31,5.05,-5.886546552108478e-08,-5.72,-5.72
4,2000-04-30,5.06,3.4063307109198955e-07,-27.59,-27.59
5,2000-05-31,5.12,1.4596359705519136e-07,-14.52,-14.52
6,2000-06-30,5.16,-8.75795041591908e-07,10.4,10.4
7,2000-07-31,5.13,5.6096489097676235e-06,-9.95,-9.95
8,2000-08-31,5.12,3.5550884010528843e-06,22.09,22.09
9,2000-09-30,5.09,-3.845670862644659e-06,10.15,10.15
10,2000-10-31,5.37,-1.6051828154427798e-06,-21.5,-21.5
11,2000-11-30,5.32,-1.5083571815523509e-06,-3.56,-3.56
12,2000-12-31,6.08,-3.3680493470572723e-06,-9.93,-9.93
13,2001-01-31,5.27,-1.388780840605312e-06,10.82,10.82
14,2001-02-28,5.06,-2.5848216102382203e-07,9.42,9.42
15,2001-03-31,4.96,-2.402369559921191e-07,-8.18,-8.18
16,2001-04-30,5.01,-1.5066957311743177e-07,3.59,3.59
17,2001-05-31,5.01,-2.1331438208190718e-08,55.35,55.35
18,2001-06-30,4.99,2.4919731890097892e-06,-15.33,-15.33
19,2001-07-31,4.77,-2.640510975614906e-06,6.64,6.64
20,2001-08-31,4.54,-3.833193338564198e-07,-6.12,-6.12
21,2001-09-30,4.0,5.904855155399079e-08,-0.98,-0.98
22,2001-10-31,4.02,1.3203737121936282e-06,0.79,0.79
23,2001-11-30,4.04,1.0961986170076345e-06,19.33,19.33
24,2001-12-31,4.01,-6.682412443578837e-08,-14.22,-14.22
25,2002-01-31,3.98,1.1931380480070789e-08,-1.59,-1.59
26,2002-02-28,4.01,-5.902253911122977e-06,7.02,7.02
27,2002-03-31,4.0,1.7704720281423223e-06,28.05,28.05
28,2002-04-30,4.04,9.936072955460237e-07,-29.87,-29.87
29,2002-05-31,4.28,5.264732928158942e-07,0.41,0.41
30,2002-06-30,4.26,-7.44799155239807e-07,-24.08,-24.08
31,2002-07-31,4.27,-1.2963281542070035e-07,-4.22,-4.22
32,2002-08-31,4.28,-6.6193198875831035e-06,1.34,1.34
33,2002-09-30,4.28,-1.2914741666992203e-06,-19.0,-19.0
34,2002-10-31,4.28,-1.0435043169001398e-08,4.72,4.72
35,2002-11-30,4.28,2.572752246805152e-07,-2.15,-2.15
36,2002-12-31,4.52,-1.9693057221642456e-07,-18.5,-18.5
37,2003-01-31,4.34,-7.900292866820461e-07,-18.27,-18.27
38,2003-02-28,4.27,2.4948295785865955e-07,26.27,26.27
39,2003-03-31,4.27,-1.433362844106376e-06,23.72,23.72
40,2003-04-30,4.26,-2.350876093157383e-06,10.41,10.41
41,2003-05-31,4.01,4.888023957149819e-06,19.65,19.65
42,2003-06-30,4.1,-2.888110967991759e-06,-15.65,-15.65
43,2003-07-31,3.75,-8.031644384907854e-08,0.26,0.26
44,2003-08-31,3.72,4.998270057896469e-05,14.2,14.2
45,2003-09-30,3.77,4.3017936596844445e-05,-0.52,-0.52
46,2003-10-31,3.84,1.5759243824416525e-05,-2.37,-2.37
47,2003-11-30,3.78,5.278453767503605e-05,2.62,2.62
48,2003-12-31,3.97,2.8845519024043232e-06,0.67,0.67
49,2004-01-31,3.78,3.794632243316014e-05,-0.4,-0.4
50,2004-02-29,3.78,4.8151948963910436e-05,-7.69,-7.69
184,2015-04-30,1.74,0.0,15958.82,15958.82
185,2015-05-31,1.74,0.0,237.14,237.14
186,2015-06-30,1.5,0.0,-71.75,-71.75
187,2015-07-31,1.5,0.0,-39.0,-39.0
188,2015-08-31,1.52,0.0,31.15,31.15
189,2015-09-30,1.49,0.0,447.5,447.5
191,2015-11-30,1.5,0.0,-30.0,-30.0
192,2015-12-31,1.52,0.0,-8.98,-8.98
193,2016-01-31,1.5,0.0,0.22,0.22
194,2016-02-29,1.52,0.0,11.86,11.86
195,2016-03-31,1.53,0.0,5.0,5.0
196,2016-04-30,1.5,0.0,10.0,10.0
197,2016-05-31,1.48,0.0,-13.42,-13.42
198,2016-06-30,1.23,0.0,0.0,0.0
199,2016-07-31,1.24,0.0,16.92,16.92
200,2016-08-31,1.25,0.0,-40.0,-40.0
201,2016-09-30,1.26,0.0,-7.67,-7.67
