,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
33,2002-09-30,4.28,-12.08,67513.51723579808,1.92933,-1.1173220811398242e-06,-14.93
34,2002-10-31,4.28,2.13,44409.47017905573,1.63404,-3.6942860335853938e-06,-15.31
35,2002-11-30,4.28,8.38,41070.503809995054,1.66944,-4.990942157299927e-06,-1.85
36,2002-12-31,4.52,-13.23,46377.77109041794,1.48612,-1.4499338540856486e-07,-10.98
37,2003-01-31,4.34,-5.82,14277.914915751568,1.15766,-2.61646426269644e-07,-15.84
38,2003-02-28,4.27,-3.15,19410.14461968476,1.37142,3.102964329110989e-06,15.65
39,2003-03-31,4.27,-6.59,88318.5431485815,1.91195,1.136952451018083e-06,39.41
40,2003-04-30,4.26,12.34,101443.39330053267,2.33956,6.2821183578713665e-06,23.4
41,2003-05-31,4.01,5.34,66040.02133661973,3.33185,2.1306992366871707e-06,42.41
42,2003-06-30,4.1,6.13,32332.65510218634,3.48109,9.681103476527963e-07,4.48
43,2003-07-31,3.75,7.08,26616.497647429307,4.13859,4.84284547521984e-06,18.89
44,2003-08-31,3.72,5.24,20431.49592715403,3.50929,-1.1743031512599683e-05,-11.68
45,2003-09-30,3.77,-8.24,19906.738176308016,2.86395,-1.1454639897992017e-05,-18.39
46,2003-10-31,3.84,13.28,18024.637965541668,2.9648,-3.579692295789798e-06,3.52
47,2003-11-30,3.78,3.06,46864.87874803324,2.70256,-6.230907897867629e-06,-9.58
48,2003-12-31,3.97,1.54,15604.173348573768,2.67029,-5.531377301676619e-06,-1.19
49,2004-01-31,3.78,5.4,25522.165130643563,2.53479,9.754879628450003e-07,17.07
50,2004-02-29,3.78,2.57,23775.611565580057,2.42029,1.064948904077834e-06,-0.54
51,2004-03-31,3.74,0.05,11331.52642313096,2.21752,3.8938965259511034e-07,-8.38
52,2004-04-30,3.76,-3.09,15423.425579361265,2.27018,6.530135604856154e-06,2.07
53,2004-05-31,3.77,-7.35,8840.361510946203,1.86956,-3.924095927379124e-06,-17.65
54,2004-06-30,3.78,-2.2,7497.082393219836,1.90722,8.349776496693155e-06,0.18
55,2004-07-31,3.77,-6.46,7390.577889618045,1.97228,9.915752829636423e-06,3.41
56,2004-08-31,3.52,8.0,8187.1156557383565,2.25991,9.678085907389102e-06,14.58
57,2004-09-30,3.55,4.67,10581.503816323126,2.22909,6.281052573918507e-07,1.72
58,2004-10-31,3.53,0.61,6897.797764157126,2.0031,-5.4243326148306435e-06,-8.88
59,2004-11-30,3.26,5.01,13392.034193610929,2.49274,1.5224387575164144e-05,24.44
60,2004-12-31,3.29,1.63,9821.365948949471,2.41741,5.0226728359608615e-06,-3.02
61,2005-01-31,3.26,5.04,16301.978433469214,2.74177,5.867938741303441e-06,10.48
62,2005-02-28,3.28,8.09,14217.977352795508,2.71716,-1.0960793260754765e-05,-0.13
63,2005-03-31,3.26,-4.64,10644.686244470598,2.39729,-5.748485207230738e-06,-11.77
64,2005-04-30,3.29,-5.28,8507.164747067247,2.31996,7.938914980573147e-07,-2.51
65,2005-05-31,3.29,6.17,6872.374130814544,2.52383,8.105738673926772e-06,8.79
66,2005-06-30,3.3,3.68,18616.738875524057,2.88237,1.334752069052153e-05,13.89
67,2005-07-31,3.27,11.61,13271.397875776773,2.67147,-1.1118168753590267e-05,-7.2
68,2005-08-31,3.25,-2.25,10223.295551695464,2.45353,-1.2440158733750114e-05,-8.16
69,2005-09-30,3.28,12.46,12513.318265793443,2.71013,1.6435569326601447e-06,11.9
70,2005-10-31,3.51,-5.53,12090.944928986266,2.67147,6.084291604584828e-06,-1.43
71,2005-11-30,3.5,11.5,20572.193652517348,3.5643,-2.4903559087374514e-07,34.48
72,2005-12-31,3.76,8.39,22965.45275990518,3.47291,9.308662265050104e-07,12.02
73,2006-01-31,3.76,1.81,15762.138180864935,3.50357,-1.1620720423142525e-06,2.43
74,2006-02-28,3.99,-1.77,9820.03751302626,3.42394,-8.847961090484348e-06,1.12
75,2006-03-31,3.97,-0.7,5210.442010134765,3.28892,-2.104485126276303e-06,-3.94
76,2006-04-30,3.97,6.56,11762.504017669406,3.4551,6.013042293814461e-06,9.19
77,2006-05-31,3.96,-7.11,8177.832239069733,3.41009,9.280331967103714e-06,-1.3
78,2006-06-30,4.21,-2.08,6652.998999577246,2.97388,-3.917477541806635e-06,-12.79
79,2006-07-31,4.22,0.63,4237.2958143155265,3.06389,1.9384555147256984e-06,3.03
80,2006-08-31,4.49,4.11,4659.475925745574,3.15044,-4.2398734179896024e-06,2.82
81,2006-09-30,4.48,1.87,4800.628998960019,3.35816,1.1805510564273153e-05,7.9
82,2006-10-31,4.48,-0.68,4162.325738975181,3.16429,-1.3159478952163053e-07,-5.77
83,2006-11-30,4.49,4.59,6188.885337058819,3.44125,-1.1254719772261174e-05,8.52
84,2006-12-31,4.6,1.63,5828.990569756948,3.26815,2.9471242438896117e-06,-1.67
85,2007-01-31,4.61,-5.07,4093.811793639818,2.55296,-2.36715044343587e-05,-16.0
86,2007-02-28,4.55,4.1,5799.293195238067,2.54652,-2.442262104259625e-05,-1.62
87,2007-03-31,4.63,2.4,6653.784949930515,2.57549,-9.834860945336254e-06,1.14
88,2007-04-30,4.88,5.84,9571.405162551611,2.47247,-5.594012131981163e-06,-4.0
89,2007-05-31,4.56,9.02,13601.74076767701,2.74934,3.45671733390642e-06,11.2
90,2007-06-30,4.52,4.36,11877.063799505204,2.87167,7.984424763263059e-06,3.0
91,2007-07-31,4.76,10.4,13279.098604341187,3.33526,1.2066157839397212e-05,16.14
92,2007-08-31,4.98,-2.47,11932.882643831357,3.50267,5.84679027004957e-06,5.02
93,2007-09-30,4.98,6.38,8821.96877936712,3.83104,1.6795473082604626e-05,14.2
94,2007-10-31,5.02,5.35,11821.639390707182,3.56705,-3.7283238496721134e-06,-6.89
95,2007-11-30,5.02,-7.11,30230.224469106222,4.24312,4.8487564381125756e-06,17.26
96,2007-12-31,5.02,3.61,9644.914290718167,4.15942,-1.4978219063297518e-06,0.78
97,2008-01-31,4.96,-13.88,6168.205763046027,3.63264,8.205080674160486e-06,-7.12
98,2008-02-29,4.94,4.37,7918.631994860124,3.19672,-1.2929790665880493e-05,-12.15
99,2008-03-31,4.98,0.37,6007.20255100473,3.16039,-8.354690999387885e-06,-1.14
100,2008-04-30,4.95,7.97,6586.772972506273,3.54182,5.882764976002104e-06,11.01
101,2008-05-31,5.04,1.05,5876.306380401022,3.48128,-1.6588208925439553e-06,-1.71
102,2008-06-30,5.01,-10.08,3681.600505810592,3.18461,-1.2906767224643717e-06,-8.52
103,2008-07-31,5.03,-4.4,3825.1342834011234,3.17856,1.0916994775088041e-05,-0.19
104,2008-08-31,5.25,-5.47,2656.83614855864,3.07563,1.1269007444443223e-05,-1.55
105,2008-09-30,5.22,-1.24,4234.278315737321,3.06958,5.223063021718806e-06,-0.2
106,2008-10-31,4.14,-20.96,9416.740328229198,1.83448,-4.831778499033685e-07,-40.24
107,2008-11-30,3.99,6.22,14920.522001528021,2.24013,4.810387193253112e-06,46.53
108,2008-12-31,3.02,4.05,12260.249667408774,2.40965,8.104451444235363e-06,7.57
109,2009-01-31,2.41,3.4,7454.306204230803,2.91252,2.2094747873410564e-06,1.01
110,2009-02-28,1.87,-2.6,15577.219932263975,3.64428,1.2391392650737356e-05,32.19
111,2009-03-31,1.73,13.72,10610.160062091923,3.97031,1.7580168015429984e-07,8.95
112,2009-04-30,1.85,12.09,14606.579594172066,4.46297,1.2589428764098985e-06,13.03
113,2009-05-31,1.96,3.85,10944.481492979077,4.21664,-5.203685125701037e-06,-2.18
114,2009-06-30,1.96,0.16,8046.274602237302,3.93408,-1.110142670075554e-05,-6.7
115,2009-07-31,1.95,13.39,11246.708484626784,4.37603,3.5181593336834816e-07,11.23
116,2009-08-31,1.99,2.21,19801.55370768856,4.66583,-2.70321705989201e-07,6.62
117,2009-09-30,2.0,5.93,13009.607526700613,5.28891,9.075562165935743e-06,9.77
118,2009-10-31,2.01,-5.89,10020.641953152734,5.04258,3.6525945563679644e-06,-4.66
119,2009-11-30,2.01,-1.0,6779.6040070630315,4.4195,-9.134894494690882e-06,-12.36
120,2009-12-31,2.01,8.36,5954.3916272144725,4.49195,-1.643866018496688e-05,1.64
121,2010-01-31,2.0,-4.54,11270.071272943776,3.60108,-1.79513501538109e-05,-12.85
122,2010-02-28,2.01,-3.04,6055.381858769962,3.73722,-4.517057699256472e-06,-4.52
123,2010-03-31,2.0,6.34,4312.531610524416,3.88698,-3.240817580510126e-06,4.01
124,2010-04-30,2.0,2.87,11930.872629370728,2.93736,-2.382877448264629e-05,-24.3
125,2010-05-31,2.0,-5.97,8373.082063470269,2.86589,-1.3350816917554693e-05,-2.43
126,2010-06-30,2.03,3.04,9048.31696249941,3.27773,-1.966650030562238e-06,17.44
127,2010-07-31,2.28,3.8,7017.053224266207,3.13477,6.76373572340199e-07,-4.36
128,2010-08-31,2.28,-1.06,10165.658708565405,3.59427,8.759607017482707e-06,14.66
