,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,5000.0,6200.0,5464.0,4750.0,13600.0,9018.0,4750.0,5200.0,5010.0,4750.0,-33.95,-58.16,-7.41,-24.81,38634.0,0.0411,0.0444,0.0493,0.0434,4.79,-16.81
1,2000-01-31,5080.0,5400.0,5105.0,4800.0,13600.0,8721.0,4750.0,5240.0,5028.0,4800.0,-20.25,-52.52,2.42,-46.53,35446.0,0.0409,0.0383,0.0441,0.0421,4.78,1.6
2,2000-02-29,5510.0,5900.0,5190.0,4780.0,13600.0,8409.0,4750.0,5650.0,5258.0,4940.0,-3.67,-35.86,10.2,-37.39,58908.0,0.0425,0.0466,0.0427,0.0429,5.07,8.04
3,2000-03-31,5560.0,7200.0,6266.0,5560.0,13600.0,8083.0,4750.0,7200.0,6356.0,5560.0,11.2,-24.35,-13.26,-42.74,255366.0,0.048,0.062,0.046,0.0514,5.05,0.91
4,2000-04-30,5300.0,5860.0,5387.0,4600.0,13600.0,7780.0,4600.0,5860.0,5498.0,5220.0,3.92,-11.37,-5.36,-50.93,65382.0,0.0492,0.058,0.0465,0.0557,5.06,-23.52
5,2000-05-31,4220.0,5700.0,4631.0,3800.0,13200.0,7190.0,3800.0,4400.0,4092.0,3800.0,-23.41,-30.71,5.5,-61.11,64190.0,0.0518,0.0596,0.0461,0.0597,5.12,-20.38
6,2000-06-30,4030.0,4560.0,4014.0,3800.0,13200.0,6582.0,3800.0,4030.0,3941.0,3825.0,-27.91,-19.4,3.6,-67.24,38004.0,0.0505,0.0385,0.0458,0.0493,5.16,-2.66
7,2000-07-31,3730.0,4800.0,4290.0,3730.0,10700.0,5907.0,3730.0,3920.0,3826.0,3730.0,-29.62,-26.57,-9.02,-65.14,34830.0,0.0515,0.0422,0.0462,0.046,5.13,-7.44
8,2000-08-31,3690.0,4020.0,3814.0,3690.0,8450.0,5413.0,3690.0,3830.0,3748.0,3690.0,-12.56,-33.03,-0.27,-54.72,18620.0,0.046,0.0195,0.0452,0.031,5.12,-1.07
9,2000-09-30,3350.0,3890.0,3519.0,3110.0,7600.0,5084.0,3110.0,3350.0,3297.0,3235.0,-15.19,-48.46,4.69,-54.91,13008.0,0.0448,0.0526,0.0466,0.0402,5.09,-12.53
10,2000-10-31,3800.0,4210.0,3639.0,3210.0,7600.0,4852.0,3110.0,4000.0,3879.0,3800.0,1.88,-28.3,-9.74,-40.35,58478.0,0.0442,0.0479,0.0468,0.0421,5.37,13.43
11,2000-11-30,2900.0,3740.0,3340.0,2900.0,7200.0,4545.0,2900.0,3200.0,3069.0,2900.0,-23.68,-29.95,-9.38,-52.38,17672.0,0.0382,0.0272,0.0458,0.0446,5.32,-23.68
12,2000-12-31,2800.0,3170.0,2991.0,2800.0,7200.0,4363.0,2800.0,3085.0,2899.0,2800.0,-13.45,-26.8,-9.24,-44.0,26022.0,0.0385,0.0313,0.0451,0.037,6.08,-12.5
13,2001-01-31,3070.0,3170.0,3032.0,2800.0,7200.0,4193.0,2800.0,3100.0,3072.0,3050.0,-19.21,-17.69,0.33,-39.57,60800.0,0.0352,0.0148,0.044,0.0264,5.27,9.64
14,2001-02-28,3180.0,3420.0,3098.0,2945.0,7200.0,4018.0,2800.0,3420.0,3254.0,3135.0,2.58,-14.52,-6.19,-43.72,136758.0,0.036,0.0274,0.0427,0.0255,5.06,4.26
15,2001-03-31,3360.0,3380.0,3219.0,3040.0,5860.0,3752.0,2800.0,3360.0,3286.0,3220.0,20.0,0.3,5.0,-39.89,271280.0,0.0312,0.0265,0.0386,0.0238,4.96,5.66
16,2001-04-30,3850.0,4110.0,3570.0,3000.0,5700.0,3609.0,2800.0,4110.0,3970.0,3840.0,25.0,1.32,-5.17,-27.36,327086.0,0.0307,0.0459,0.0382,0.0343,5.01,14.58
17,2001-05-31,4100.0,4390.0,4054.0,3730.0,4800.0,3563.0,2800.0,4390.0,4252.0,4100.0,28.93,41.38,0.24,-2.84,179648.0,0.0297,0.0269,0.035,0.034,5.01,6.49
18,2001-06-30,3910.0,4500.0,4185.0,3870.0,4800.0,3576.0,2800.0,4250.0,4006.0,3870.0,17.24,39.64,-13.11,-1.01,97984.0,0.0295,0.0281,0.0342,0.0333,4.99,-8.32
19,2001-07-31,3260.0,3900.0,3384.0,3100.0,4500.0,3502.0,2800.0,3285.0,3215.0,3100.0,-15.32,6.19,3.16,-12.6,48234.0,0.0316,0.0291,0.0332,0.0284,4.77,-16.62
20,2001-08-31,2755.0,3295.0,3147.0,2755.0,4500.0,3442.0,2755.0,3125.0,2996.0,2755.0,-32.8,-13.36,-12.95,-25.34,49180.0,0.0308,0.0244,0.0335,0.0272,4.54,-15.49
21,2001-09-30,2270.0,2860.0,2396.0,1815.0,4500.0,3353.0,1815.0,2270.0,2231.0,2160.0,-41.34,-30.05,6.57,-31.63,47958.0,0.0385,0.0642,0.0349,0.0425,4.0,-26.89
22,2001-10-31,2350.0,2595.0,2441.0,2310.0,4500.0,3255.0,1815.0,2470.0,2399.0,2310.0,-27.91,-38.96,-5.24,-38.16,25138.0,0.0363,0.0317,0.0335,0.0432,4.02,3.52
23,2001-11-30,3390.0,3390.0,2815.0,2385.0,4500.0,3200.0,1815.0,3390.0,3248.0,3150.0,14.72,-19.95,14.92,16.9,189442.0,0.0369,0.026,0.0334,0.0446,4.04,46.75
24,2001-12-31,3840.0,4750.0,3812.0,3195.0,4750.0,3264.0,1815.0,4750.0,4322.0,3840.0,69.16,-0.78,-9.65,37.14,297632.0,0.0436,0.0633,0.0368,0.0421,4.01,21.9
25,2002-01-31,4865.0,4900.0,3849.0,3400.0,4900.0,3332.0,1815.0,4900.0,4699.0,4165.0,107.02,49.23,34.21,58.47,439336.0,0.0471,0.0534,0.0394,0.0494,3.98,26.69
26,2002-02-28,5970.0,5970.0,4998.0,4150.0,5970.0,3468.0,1815.0,5970.0,5466.0,5100.0,89.52,92.27,9.54,87.74,337112.0,0.0525,0.0647,0.0429,0.0597,4.01,24.76
27,2002-03-31,5360.0,6090.0,5726.0,5320.0,6090.0,3673.0,1815.0,5660.0,5414.0,5320.0,39.58,136.12,-8.53,60.72,102464.0,0.0468,0.026,0.0428,0.0509,4.0,-10.22
28,2002-04-30,5660.0,7230.0,6103.0,5380.0,7230.0,3887.0,1815.0,7100.0,6254.0,5660.0,18.41,145.02,-21.72,47.01,286503.0,0.05,0.0534,0.0436,0.0506,4.04,5.6
29,2002-05-31,5350.0,6690.0,6066.0,5330.0,7230.0,4069.0,1815.0,6100.0,5638.0,5330.0,-10.39,57.82,-15.35,30.49,158258.0,0.0522,0.0423,0.0449,0.0426,4.28,-5.48
30,2002-06-30,4240.0,5650.0,4981.0,3660.0,7230.0,4121.0,1815.0,4450.0,4065.0,3660.0,-20.45,10.42,-10.55,9.56,60947.0,0.0496,0.0496,0.0462,0.0487,4.26,-26.39
31,2002-07-31,3980.0,4830.0,4303.0,3860.0,7230.0,4198.0,1815.0,4100.0,3974.0,3860.0,-29.68,-18.19,0.0,22.09,48391.0,0.0471,0.038,0.0467,0.0417,4.27,-6.13
32,2002-08-31,3690.0,3940.0,3758.0,3660.0,7230.0,4248.0,1815.0,3700.0,3681.0,3660.0,-34.69,-38.19,-1.6,24.87,37722.0,0.0391,0.0165,0.0465,0.0354,4.28,-8.09
33,2002-09-30,3250.0,3795.0,3599.0,3250.0,7230.0,4354.0,2310.0,3780.0,3627.0,3250.0,-23.35,-39.37,-6.47,43.17,392043.0,0.0413,0.0408,0.0443,0.0329,4.28,-11.92
34,2002-10-31,3125.0,3170.0,3068.0,2895.0,7230.0,4396.0,2350.0,3170.0,3108.0,3035.0,-21.48,-44.79,2.29,32.98,33312.0,0.0353,0.0206,0.0436,0.0272,4.28,-3.85
35,2002-11-30,3720.0,3745.0,3476.0,3130.0,7230.0,4457.0,2895.0,3745.0,3681.0,3560.0,0.81,-30.21,3.91,12.73,91401.0,0.0326,0.0236,0.0433,0.0297,4.28,17.35
36,2002-12-31,2985.0,3720.0,3500.0,2985.0,7230.0,4434.0,2895.0,3485.0,3304.0,2985.0,-8.15,-29.6,-13.48,-22.27,36655.0,0.029,0.0264,0.0403,0.0247,4.52,-19.76
37,2003-01-31,2835.0,3260.0,3020.0,2775.0,7230.0,4367.0,2775.0,2910.0,2824.0,2775.0,-8.55,-29.39,-5.5,-40.69,17580.0,0.026,0.0205,0.0377,0.0249,4.34,-5.03
38,2003-02-28,2980.0,3060.0,2970.0,2850.0,7230.0,4206.0,2775.0,3050.0,2986.0,2955.0,-20.43,-19.46,-1.0,-50.08,12024.0,0.027,0.0234,0.0334,0.0241,4.27,6.43
39,2003-03-31,2060.0,2275.0,2056.0,1860.0,7230.0,3902.0,1860.0,2200.0,2090.0,2050.0,-30.99,-36.62,-6.79,-61.57,13898.0,0.0341,0.0568,0.0374,0.0413,4.27,-30.87
40,2003-04-30,3510.0,3835.0,3376.0,2515.0,6690.0,3663.0,1860.0,3560.0,3442.0,3310.0,23.81,13.23,0.86,-37.99,189882.0,0.0459,0.0739,0.0408,0.0595,4.26,59.55
41,2003-05-31,3320.0,3830.0,3557.0,3320.0,5480.0,3447.0,1860.0,3470.0,3362.0,3320.0,11.41,-10.75,-0.6,-41.24,103625.0,0.0465,0.0304,0.0398,0.0561,4.01,-5.41
42,2003-06-30,2635.0,3280.0,2980.0,2635.0,4830.0,3294.0,1860.0,2750.0,2675.0,2635.0,19.77,-11.73,-6.89,-37.85,45015.0,0.0459,0.0219,0.038,0.0499,4.1,-20.63
43,2003-07-31,2435.0,3205.0,2712.0,2415.0,3940.0,3158.0,1860.0,2485.0,2455.0,2415.0,-30.63,-14.11,-1.42,-38.82,41856.0,0.0495,0.0481,0.0392,0.0355,3.75,-7.59
44,2003-08-31,1900.0,2430.0,2081.0,1840.0,3835.0,3022.0,1840.0,1970.0,1901.0,1840.0,-43.28,-36.24,-3.55,-48.51,68298.0,0.0465,0.0251,0.0396,0.0356,3.72,-21.33
45,2003-09-30,1180.0,1970.0,1517.0,1170.0,3835.0,2854.0,1170.0,1505.0,1307.0,1170.0,-55.22,-46.36,-17.77,-63.69,217687.0,0.0545,0.0837,0.045,0.0582,3.77,-37.89
46,2003-10-31,1110.0,1150.0,1082.0,1015.0,3835.0,2676.0,1015.0,1120.0,1077.0,1015.0,-54.41,-68.38,9.36,-64.48,58846.0,0.0453,0.0311,0.0456,0.0536,3.84,-5.93
47,2003-11-30,1320.0,1610.0,1325.0,1125.0,3835.0,2503.0,1015.0,1410.0,1381.0,1320.0,-30.16,-60.6,1.15,-64.75,145778.0,0.0555,0.0817,0.0506,0.0701,3.78,30.05
48,2003-12-31,1785.0,2100.0,1865.0,1595.0,3835.0,2366.0,1015.0,2000.0,1884.0,1785.0,51.27,-32.26,-9.62,-40.2,221463.0,0.0629,0.0773,0.0546,0.0666,3.97,35.23
49,2004-01-31,1405.0,1875.0,1629.0,1350.0,3835.0,2254.0,1015.0,1515.0,1422.0,1350.0,25.45,-43.46,-8.17,-50.44,45809.0,0.0618,0.0371,0.0556,0.0684,3.78,-21.29
50,2004-02-29,1760.0,1780.0,1548.0,1360.0,3835.0,2141.0,1015.0,1780.0,1732.0,1680.0,27.54,-7.61,6.02,-40.44,73990.0,0.0631,0.0402,0.0564,0.0556,3.78,19.73
51,2004-03-31,1165.0,1690.0,1312.0,980.0,3835.0,2072.0,980.0,1290.0,1145.0,980.0,-34.73,-1.27,12.02,-43.45,103599.0,0.0638,0.0892,0.0589,0.0605,3.74,-33.81
52,2004-04-30,1980.0,2150.0,1557.0,1050.0,3830.0,1922.0,980.0,2150.0,1974.0,1740.0,40.93,76.79,5.88,-43.59,592124.0,0.0727,0.0887,0.0608,0.0772,3.76,69.96
53,2004-05-31,1975.0,2050.0,1723.0,1370.0,3280.0,1777.0,980.0,2050.0,1986.0,1960.0,12.22,49.62,-0.25,-40.51,792445.0,0.0733,0.0868,0.0647,0.0882,3.77,-0.25
54,2004-06-30,820.0,1990.0,1307.0,780.0,3205.0,1642.0,780.0,840.0,816.0,780.0,-29.61,-54.06,-8.38,-68.88,481504.0,0.0746,0.0778,0.0685,0.0873,3.78,-58.16
55,2004-07-31,1260.0,1830.0,1209.0,820.0,2435.0,1507.0,780.0,1800.0,1529.0,1260.0,-36.36,-10.32,-31.15,-49.3,2408958.0,0.0846,0.1017,0.0732,0.09,3.77,53.66
56,2004-08-31,1475.0,1560.0,1313.0,1070.0,2150.0,1439.0,780.0,1475.0,1437.0,1285.0,-25.32,-16.19,18.0,-22.37,333515.0,0.0895,0.0822,0.0763,0.0902,3.52,17.06
57,2004-09-30,23450.0,23450.0,3520.0,1475.0,23450.0,1603.0,780.0,23450.0,9655.0,1475.0,75.76,23.71,-2.29,22.14,62411.0,0.0826,0.0486,0.0736,0.0804,3.55,-2.29
58,2004-10-31,21300.0,40950.0,32693.0,21300.0,40950.0,4254.0,780.0,30300.0,26120.0,21300.0,0.31,-39.11,-40.0,17.93,97696.0,0.0872,0.1142,0.08,0.0869,3.53,4.41
59,2004-11-30,10050.0,23200.0,15728.0,6630.0,40950.0,5579.0,780.0,14650.0,9542.0,6630.0,6.32,-19.99,100.13,18.81,36627.0,0.0912,0.1023,0.0819,0.0936,3.26,19.8
60,2004-12-31,7550.0,17950.0,12117.0,6570.0,40950.0,6474.0,780.0,8420.0,7616.0,6570.0,-18.25,43.67,-23.74,-34.0,126225.0,0.0961,0.1056,0.0853,0.1065,3.29,-24.88
61,2005-01-31,8210.0,11050.0,9048.0,7600.0,40950.0,7034.0,780.0,8740.0,8100.0,7600.0,-2.14,1.68,4.72,-8.82,69346.0,0.0916,0.071,0.0868,0.0983,3.26,8.74
62,2005-02-28,13600.0,14250.0,10676.0,8100.0,40950.0,7751.0,780.0,13800.0,13220.0,12350.0,78.48,43.88,-1.45,20.58,77268.0,0.0917,0.0763,0.0889,0.0905,3.28,66.87
