,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,5630.024023194809,0.95083,-1.2085973056626442e-05,-14.23
1,2000-01-31,4.78,-8.41,5650.83304716726,0.94347,5.999983624454809e-06,1.05
2,2000-02-29,5.07,-13.36,3741.2635059096556,0.89322,2.4790455204259762e-05,-6.16
3,2000-03-31,5.05,4.71,8187.466318801971,0.84437,-9.225205244344102e-06,-5.47
4,2000-04-30,5.06,-17.96,4701.087758596992,0.66992,-5.354932526994109e-07,-21.31
5,2000-05-31,5.12,1.68,7693.5039433349,0.70341,3.0903627569040616e-06,5.0
6,2000-06-30,5.16,12.61,4452.7439464111785,0.69225,1.179565395305334e-06,-2.75
7,2000-07-31,5.13,-14.44,5015.6916018495285,0.7718,1.6299290273515613e-05,11.49
8,2000-08-31,5.12,-3.14,4658.851849046258,0.76482,-1.2110578439460939e-06,-0.9
9,2000-09-30,5.09,-17.36,2842.8709420346,0.74528,1.359150185954953e-05,-2.91
10,2000-10-31,5.37,-16.2,1380.7559424440753,0.66992,-4.392098606421892e-06,-10.11
11,2000-11-30,5.32,-0.81,6478.397585287626,0.78157,-1.9987925566531216e-06,19.15
12,2000-12-31,6.08,-4.36,3237.3396734016055,0.78157,1.8721860212613813e-06,2.56
13,2001-01-31,5.27,23.09,5024.154526873139,0.62513,-5.616232729538864e-06,-8.04
14,2001-02-28,5.06,-7.49,3987.1350471422925,0.69189,1.2811685512329715e-05,14.23
15,2001-03-31,4.96,-9.68,4228.55836672219,0.72952,1.1309887044250725e-05,5.44
16,2001-04-30,5.01,11.19,3909.1017586239564,0.72831,3.395428951970127e-06,-0.17
17,2001-05-31,5.01,5.02,4369.636890102884,0.81206,-4.68537383119234e-06,11.5
18,2001-06-30,4.99,-7.17,2514.0770306792965,0.88004,1.2093672122156678e-05,6.62
19,2001-07-31,4.77,-8.5,2519.2310732789247,0.82541,1.5147568319859866e-05,-6.21
20,2001-08-31,4.54,0.66,5550.607125957434,0.93223,1.4689524509014837e-06,12.94
21,2001-09-30,4.0,-17.28,2080.6807612022626,0.93466,1.1585479681145414e-05,-2.16
22,2001-10-31,4.02,12.78,2718.9852053109908,0.98564,2.5074445505632476e-06,5.45
23,2001-11-30,4.04,20.45,5245.488443072857,1.19928,3.7683180685131413e-06,23.5
24,2001-12-31,4.01,10.41,5447.3734685314685,1.25997,-1.6076855092944843e-06,9.26
25,2002-01-31,3.98,6.92,4281.573009423847,1.18955,5.681007776903574e-06,0.77
26,2002-02-28,4.01,10.36,2712.6259371513574,1.24641,-5.7620719594974835e-06,-3.86
27,2002-03-31,4.0,8.98,4660.242769620427,1.36695,2.3991373923676624e-06,9.67
28,2002-04-30,4.04,-4.87,6236.261465007975,1.31009,-1.6099478370030894e-06,-4.16
29,2002-05-31,4.28,-5.25,2116.3653929529396,1.42154,1.1556085921182603e-05,8.51
30,2002-06-30,4.26,-12.73,2236.9979863756344,1.33739,3.7725891281148896e-07,-6.96
