,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
44,2003-08-31,43500.0,51900.0,48440.0,42550.0,51900.0,28327.0,13800.0,46250.0,44310.0,42550.0,5.84,155.88,-4.81,60.49,448882.0,0.0412,0.0205,0.0444,0.0234,3.72,-11.68
45,2003-09-30,35500.0,44600.0,40123.0,35400.0,51900.0,29193.0,13800.0,37250.0,36160.0,35400.0,-17.73,51.06,-2.74,60.38,293187.0,0.0361,0.0311,0.0413,0.025,3.77,-18.39
46,2003-10-31,36750.0,39350.0,37358.0,35800.0,51900.0,30549.0,13800.0,37050.0,36680.0,35850.0,-28.36,26.72,0.68,96.03,194469.0,0.0317,0.0304,0.0409,0.0285,3.84,3.52
47,2003-11-30,33500.0,39600.0,35150.0,31600.0,51900.0,31855.0,13800.0,33500.0,32550.0,31600.0,-21.27,-20.24,-4.42,100.97,419397.0,0.031,0.0465,0.0418,0.0369,3.78,-9.58
48,2003-12-31,33100.0,35100.0,33498.0,31700.0,51900.0,33001.0,13800.0,33100.0,32340.0,31700.0,-6.76,-23.29,1.69,94.13,121845.0,0.0309,0.0275,0.0392,0.0345,3.97,-1.19
49,2004-01-31,38750.0,39250.0,36158.0,32450.0,51900.0,34717.0,13850.0,38750.0,37520.0,36350.0,5.01,-22.65,-1.27,170.03,352519.0,0.0315,0.0233,0.0386,0.034,3.78,17.07
50,2004-02-29,37000.0,40350.0,38255.0,36950.0,51900.0,36551.0,17000.0,38500.0,37310.0,36950.0,11.28,-15.43,-5.13,120.24,141209.0,0.0317,0.0237,0.0381,0.0252,3.78,-0.54
51,2004-03-31,33900.0,37600.0,35095.0,32900.0,51900.0,37906.0,24250.0,34000.0,33470.0,32900.0,2.42,-4.51,0.3,43.04,158784.0,0.0289,0.018,0.0332,0.0221,3.74,-8.38
52,2004-04-30,33150.0,35750.0,34075.0,32350.0,51900.0,38536.0,28300.0,35750.0,34380.0,33150.0,-10.44,-5.95,-7.27,19.67,109674.0,0.029,0.0275,0.0304,0.0231,3.76,2.07
53,2004-05-31,27300.0,33200.0,28285.0,24250.0,51900.0,37886.0,24250.0,27800.0,27520.0,27000.0,-22.76,-14.69,1.11,-30.8,130050.0,0.0294,0.0475,0.0302,0.0331,3.77,-17.65
54,2004-06-30,27850.0,30100.0,27568.0,24850.0,51900.0,36701.0,24250.0,27850.0,27230.0,26600.0,-14.25,-11.92,12.07,-32.43,120803.0,0.0301,0.0322,0.0303,0.0367,3.78,0.18
55,2004-07-31,28800.0,30200.0,28505.0,26550.0,51900.0,35155.0,24250.0,30200.0,29360.0,28800.0,-13.12,-22.19,-2.37,-39.82,134000.0,0.0296,0.0239,0.0305,0.036,3.77,3.41
56,2004-08-31,33000.0,33000.0,30580.0,28950.0,44600.0,33586.0,24250.0,33000.0,32240.0,32000.0,20.88,-6.63,2.8,-20.58,139064.0,0.0301,0.0182,0.0304,0.0259,3.52,14.58
57,2004-09-30,32550.0,34400.0,33245.0,31700.0,40350.0,33071.0,24250.0,33200.0,32310.0,31700.0,16.88,0.23,1.72,-4.01,141221.0,0.0295,0.021,0.0296,0.0212,3.55,1.72
58,2004-10-31,29250.0,33500.0,31228.0,29150.0,40350.0,32597.0,24250.0,30050.0,29490.0,29150.0,1.21,-12.16,-5.95,-16.9,125207.0,0.0268,0.0178,0.0285,0.0192,3.53,-8.88
59,2004-11-30,36400.0,36400.0,32588.0,30100.0,40350.0,32336.0,24250.0,36400.0,35200.0,33800.0,13.75,30.94,7.53,13.75,322671.0,0.023,0.019,0.0262,0.0192,3.26,24.44
60,2004-12-31,35300.0,36000.0,34688.0,33700.0,40350.0,32446.0,24250.0,35300.0,34240.0,33750.0,8.45,26.75,3.07,11.65,139273.0,0.0201,0.0182,0.0255,0.0194,3.29,-3.02
61,2005-01-31,39000.0,40100.0,38895.0,36100.0,40350.0,32680.0,24250.0,39950.0,39230.0,38700.0,33.33,35.42,-1.89,5.37,146718.0,0.0192,0.0194,0.025,0.0192,3.26,10.48
62,2005-02-28,38650.0,40250.0,38758.0,37550.0,40250.0,32645.0,24250.0,38950.0,38580.0,38150.0,10.74,20.78,-3.01,9.36,238671.0,0.0186,0.0161,0.0247,0.0181,3.28,-0.13
63,2005-03-31,34100.0,37750.0,35425.0,33600.0,40250.0,32679.0,24250.0,34500.0,34050.0,33600.0,-3.4,4.76,1.19,5.31,105243.0,0.0183,0.0156,0.0246,0.0172,3.26,-11.77
64,2005-04-30,33000.0,37200.0,35050.0,33000.0,40250.0,32759.0,24250.0,35300.0,34280.0,33000.0,-14.73,12.82,-5.44,-0.9,114446.0,0.0188,0.0225,0.0241,0.0179,3.29,-2.51
65,2005-05-31,35900.0,36000.0,33643.0,32050.0,40250.0,33186.0,24850.0,36000.0,35130.0,33400.0,-7.12,-1.37,6.21,31.5,140030.0,0.0182,0.0173,0.0206,0.0189,3.29,8.79
66,2005-06-30,41000.0,41000.0,39068.0,35650.0,41000.0,34153.0,26550.0,41000.0,40790.0,40600.0,22.02,16.15,3.02,47.22,242712.0,0.02,0.0265,0.02,0.0223,3.3,13.89
67,2005-07-31,38000.0,40050.0,37905.0,36400.0,41000.0,34960.0,27900.0,38300.0,37750.0,37250.0,15.15,-1.81,4.4,31.49,169781.0,0.0196,0.0158,0.0193,0.0209,3.27,-7.2
68,2005-08-31,34900.0,35850.0,34928.0,33750.0,41000.0,35400.0,29150.0,34950.0,34600.0,33750.0,-2.79,-9.7,-0.14,5.76,121148.0,0.0203,0.0179,0.0194,0.0185,3.25,-8.16
69,2005-09-30,38550.0,39400.0,36773.0,34400.0,41000.0,35668.0,29150.0,39400.0,38370.0,37300.0,-5.98,14.73,4.33,18.43,268234.0,0.0202,0.0197,0.0194,0.0183,3.28,11.9
70,2005-10-31,38000.0,40550.0,38588.0,36900.0,41000.0,36269.0,29600.0,38200.0,37870.0,37600.0,0.0,15.15,-3.06,29.91,157704.0,0.0208,0.0223,0.0197,0.0198,3.51,-1.43
71,2005-11-30,50700.0,50700.0,40840.0,37100.0,50700.0,36990.0,32050.0,50700.0,45340.0,43500.0,47.17,40.83,16.55,39.29,491395.0,0.0232,0.0354,0.0215,0.0271,3.5,34.48
72,2005-12-31,49400.0,55200.0,50860.0,46100.0,55200.0,38353.0,32050.0,49450.0,48810.0,47000.0,25.38,20.63,7.16,42.77,208391.0,0.0273,0.0399,0.0237,0.0341,3.76,12.02
73,2006-01-31,50600.0,60600.0,53423.0,45900.0,60600.0,39599.0,32050.0,50600.0,48460.0,47300.0,33.16,33.16,6.98,29.74,178448.0,0.0311,0.0395,0.0259,0.0395,3.76,2.43
74,2006-02-28,49450.0,49450.0,46310.0,44700.0,60600.0,40190.0,32050.0,49450.0,47810.0,46250.0,10.13,41.49,8.44,27.94,177625.0,0.0315,0.02,0.026,0.0349,3.99,1.12
75,2006-03-31,47500.0,48650.0,46733.0,45000.0,60600.0,41159.0,32050.0,47500.0,46250.0,45100.0,-3.85,23.22,5.56,39.3,71065.0,0.0314,0.016,0.0261,0.023,3.97,-3.94
76,2006-04-30,49900.0,53500.0,50638.0,47600.0,60600.0,42359.0,32050.0,53500.0,51280.0,49900.0,2.04,32.36,-6.03,47.63,210473.0,0.0316,0.0238,0.0262,0.0198,3.97,9.19
77,2006-05-31,49250.0,54600.0,52023.0,48700.0,60600.0,43868.0,33750.0,50800.0,49830.0,48700.0,-0.4,-2.86,-3.81,36.81,102903.0,0.0288,0.0249,0.0267,0.0216,3.96,-1.3
78,2006-06-30,42950.0,44650.0,41453.0,38800.0,60600.0,44131.0,33750.0,42950.0,41690.0,40600.0,-7.83,-13.06,4.88,4.76,63884.0,0.0257,0.0329,0.0275,0.0284,4.21,-12.79
