,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-24.63,-24.63
1,2000-01-31,4.78,-12.38,-12.38
2,2000-02-29,5.07,-10.83,-10.83
3,2000-03-31,5.05,43.61,43.61
4,2000-04-30,5.06,-13.85,-13.85
5,2000-05-31,5.12,-5.03,-5.03
6,2000-06-30,5.16,14.63,14.63
7,2000-07-31,5.13,-12.97,-12.97
8,2000-08-31,5.12,3.37,3.37
9,2000-09-30,5.09,-12.28,-12.28
10,2000-10-31,5.37,1.53,1.53
11,2000-11-30,5.32,-2.84,-2.84
12,2000-12-31,6.08,-34.22,-34.22
13,2001-01-31,5.27,132.23,132.23
14,2001-02-28,5.06,4.48,4.48
15,2001-03-31,4.96,-7.5,-7.5
16,2001-04-30,5.01,4.25,4.25
17,2001-05-31,5.01,22.78,22.78
18,2001-06-30,4.99,7.7,7.7
19,2001-07-31,4.77,-3.51,-3.51
20,2001-08-31,4.54,-6.98,-6.98
21,2001-09-30,4.0,-8.71,-8.71
22,2001-10-31,4.02,-2.0,-2.0
23,2001-11-30,4.04,22.75,22.75
24,2001-12-31,4.01,-4.93,-4.93
25,2002-01-31,3.98,33.1,33.1
26,2002-02-28,4.01,63.98,63.98
27,2002-03-31,4.0,-6.89,-6.89
28,2002-04-30,4.04,2.99,2.99
29,2002-05-31,4.28,-23.59,-23.59
30,2002-06-30,4.26,-6.99,-6.99
31,2002-07-31,4.27,-11.27,-11.27
32,2002-08-31,4.28,6.47,6.47
33,2002-09-30,4.28,-2.98,-2.98
34,2002-10-31,4.28,-8.77,-8.77
35,2002-11-30,4.28,-0.12,-0.12
36,2002-12-31,4.52,-3.06,-3.06
37,2003-01-31,4.34,-2.78,-2.78
38,2003-02-28,4.27,11.13,11.13
39,2003-03-31,4.27,19.05,19.05
40,2003-04-30,4.26,9.78,9.78
41,2003-05-31,4.01,42.86,42.86
42,2003-06-30,4.1,-6.49,-6.49
43,2003-07-31,3.75,-5.83,-5.83
44,2003-08-31,3.72,10.5,10.5
45,2003-09-30,3.77,8.57,8.57
46,2003-10-31,3.84,11.1,11.1
47,2003-11-30,3.78,4.05,4.05
48,2003-12-31,3.97,-6.35,-6.35
49,2004-01-31,3.78,-16.94,-16.94
50,2004-02-29,3.78,3.17,3.17
51,2004-03-31,3.74,17.95,17.95
52,2004-04-30,3.76,0.0,0.0
53,2004-05-31,3.77,10.59,10.59
54,2004-06-30,3.78,40.66,40.66
55,2004-07-31,3.77,-17.82,-17.82
56,2004-08-31,3.52,3.1,3.1
57,2004-09-30,3.55,71.25,71.25
58,2004-10-31,3.53,-2.52,-2.52
59,2004-11-30,3.26,-8.8,-8.8
60,2004-12-31,3.29,-3.26,-3.26
61,2005-01-31,3.26,20.97,20.97
62,2005-02-28,3.28,96.25,96.25
63,2005-03-31,3.26,6.37,6.37
64,2005-04-30,3.29,19.35,19.35
65,2005-05-31,3.29,2.7,2.7
66,2005-06-30,3.3,9.42,9.42
67,2005-07-31,3.27,-2.45,-2.45
68,2005-08-31,3.25,-24.79,-24.79
69,2005-09-30,3.28,24.81,24.81
70,2005-10-31,3.51,-11.87,-11.87
71,2005-11-30,3.5,-11.07,-11.07
72,2005-12-31,3.76,-6.15,-6.15
73,2006-01-31,3.76,-1.64,-1.64
74,2006-02-28,3.99,3.91,3.91
75,2006-03-31,3.97,2.93,2.93
76,2006-04-30,3.97,8.2,8.2
77,2006-05-31,3.96,-12.88,-12.88
78,2006-06-30,4.21,-7.83,-7.83
79,2006-07-31,4.22,2.36,2.36
80,2006-08-31,4.49,23.5,23.5
81,2006-09-30,4.48,0.77,0.77
82,2006-10-31,4.48,22.43,22.43
83,2006-11-30,4.49,0.64,0.64
84,2006-12-31,4.6,11.11,11.11
85,2007-01-31,4.61,15.29,15.29
86,2007-02-28,4.55,31.36,31.36
87,2007-03-31,4.63,15.04,15.04
88,2007-04-30,4.88,4.9,4.9
89,2007-05-31,4.56,69.47,69.47
90,2007-06-30,4.52,6.24,6.24
91,2007-07-31,4.76,59.27,59.27
92,2007-08-31,4.98,-7.6,-7.6
93,2007-09-30,4.98,-5.81,-5.81
94,2007-10-31,5.02,82.52,82.52
95,2007-11-30,5.02,-31.58,-31.58
96,2007-12-31,5.02,-10.22,-10.22
97,2008-01-31,4.96,-39.52,-39.52
98,2008-02-29,4.94,16.58,16.58
99,2008-03-31,4.98,9.06,9.06
100,2008-04-30,4.95,-3.61,-3.61
101,2008-05-31,5.04,13.94,13.94
102,2008-06-30,5.01,-25.0,-25.0
103,2008-07-31,5.03,-6.1,-6.1
104,2008-08-31,5.25,-41.75,-41.75
105,2008-09-30,5.22,17.92,17.92
106,2008-10-31,4.14,-46.13,-46.13
107,2008-11-30,3.99,-15.19,-15.19
108,2008-12-31,3.02,10.81,10.81
109,2009-01-31,2.41,23.17,23.17
110,2009-02-28,1.87,-17.62,-17.62
111,2009-03-31,1.73,27.67,27.67
112,2009-04-30,1.85,63.02,63.02
113,2009-05-31,1.96,-15.16,-15.16
114,2009-06-30,1.96,-11.22,-11.22
115,2009-07-31,1.95,6.85,6.85
116,2009-08-31,1.99,-11.42,-11.42
117,2009-09-30,2.0,-7.21,-7.21
118,2009-10-31,2.01,-20.94,-20.94
119,2009-11-30,2.01,-7.21,-7.21
120,2009-12-31,2.01,12.37,12.37
121,2010-01-31,2.0,-1.78,-1.78
122,2010-02-28,2.01,-3.51,-3.51
123,2010-03-31,2.0,23.33,23.33
124,2010-04-30,2.0,-2.54,-2.54
125,2010-05-31,2.0,-15.36,-15.36
126,2010-06-30,2.03,10.38,10.38
127,2010-07-31,2.28,16.52,16.52
128,2010-08-31,2.28,5.62,5.62
129,2010-09-30,2.27,30.79,30.79
130,2010-10-31,2.26,27.07,27.07
131,2010-11-30,2.51,-24.93,-24.93
132,2010-12-31,2.51,10.04,10.04
133,2011-01-31,2.75,17.37,17.37
134,2011-02-28,2.76,-15.23,-15.23
135,2011-03-31,2.99,-6.56,-6.56
136,2011-04-30,3.02,4.09,4.09
137,2011-05-31,3.03,-15.48,-15.48
138,2011-06-30,3.28,7.38,7.38
139,2011-07-31,3.27,-8.28,-8.28
140,2011-08-31,3.27,-21.22,-21.22
141,2011-09-30,3.28,-9.06,-9.06
142,2011-10-31,3.26,-1.03,-1.03
143,2011-11-30,3.27,-13.19,-13.19
144,2011-12-31,3.29,-7.97,-7.97
145,2012-01-31,3.27,14.72,14.72
146,2012-02-29,3.26,13.79,13.79
147,2012-03-31,3.24,-7.74,-7.74
148,2012-04-30,3.26,-9.12,-9.12
149,2012-05-31,3.27,-21.77,-21.77
150,2012-06-30,3.26,-1.71,-1.71
151,2012-07-31,3.02,-3.99,-3.99
152,2012-08-31,3.01,-9.69,-9.69
153,2012-09-30,3.01,-8.81,-8.81
154,2012-10-31,2.75,-3.38,-3.38
155,2012-11-30,2.77,0.0,0.0
156,2012-12-31,2.77,5.26,5.26
157,2013-01-31,2.76,-4.17,-4.17
158,2013-02-28,2.76,-2.84,-2.84
159,2013-03-31,2.75,-10.08,-10.08
160,2013-04-30,2.78,-51.84,-51.84
161,2013-05-31,2.5,-21.59,-21.59
