,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,19263.576310048527,0.14758,-1.8372821549222308e-05,-22.3,0.0537,-22.3,11.18
1,2000-01-31,4.78,-8.41,14928.221177861826,0.15899,1.2790042571673244e-05,44.84,0.0494,44.84,-8.41
2,2000-02-29,5.07,-13.36,13288.669989775051,0.13634,-9.678124827535303e-07,-12.89,0.0567,-12.89,-13.36
3,2000-03-31,5.05,4.71,14369.563285532093,0.15258,6.352248680481014e-07,11.91,0.0442,11.91,4.71
4,2000-04-30,5.06,-17.96,8907.416197940038,0.13586,-1.2233311979687948e-05,-8.61,0.0386,-8.61,-17.96
5,2000-05-31,5.12,1.68,4214.779590441958,0.10534,-2.3499919291189416e-05,-22.46,0.0515,-22.46,1.68
6,2000-06-30,5.16,12.61,4944.515271372067,0.10189,4.480831874743532e-06,0.0,0.0338,0.0,12.61
7,2000-07-31,5.13,-14.44,4636.422380197275,0.10041,2.748723181344704e-06,-1.45,0.0302,-1.45,-14.44
8,2000-08-31,5.12,-3.14,3592.6534757874288,0.09816,-7.312120272967566e-06,-2.25,0.023,-2.25,-3.14
9,2000-09-30,5.09,-17.36,23201.825386831,0.10976,-5.631258351335771e-06,10.4,0.0424,10.4,-17.36
10,2000-10-31,5.37,-16.2,22679.29951073622,0.07974,1.265947539327845e-06,-27.35,0.0292,-27.35,-16.2
11,2000-11-30,5.32,-0.81,13209.870017985611,0.07146,-4.976323951640249e-06,-12.32,0.0182,-12.32,-0.81
12,2000-12-31,6.08,-4.36,22952.55723380818,0.07481,1.694901256427019e-06,4.11,0.0442,4.11,-4.36
13,2001-01-31,5.27,23.09,34598.78831633098,0.09791,-8.263168506139652e-06,18.29,0.0323,18.29,23.09
14,2001-02-28,5.06,-7.49,19790.737929377854,0.10674,2.6663400204929043e-06,9.01,0.0351,9.01,-7.49
15,2001-03-31,4.96,-9.68,8979.270162381597,0.08986,-9.068219622749254e-06,-15.82,0.0157,-15.82,-9.68
16,2001-04-30,5.01,11.19,6274.074483179769,0.08941,-9.766357306602057e-06,-0.48,0.0237,-0.48,11.19
17,2001-05-31,5.01,5.02,12185.584749393118,0.1051,-1.1789452662053972e-06,17.54,0.0217,17.54,5.02
18,2001-06-30,4.99,-7.17,15211.749398410038,0.13504,1.076795301641764e-05,30.39,0.0389,30.39,-7.17
19,2001-07-31,4.77,-8.5,1549.8487630080504,0.14262,-5.125980346097747e-06,5.61,0.0384,5.61,-8.5
20,2001-08-31,4.54,0.66,10223.505337993107,0.1261,-7.966571370416834e-06,-11.59,0.0243,-11.59,0.66
21,2001-09-30,4.0,-17.28,13711.832024646927,0.1261,-2.2708266774463246e-06,-9.85,0.056,-9.85,-17.28
22,2001-10-31,4.02,12.78,5316.9565442050325,0.12872,5.977216895858913e-06,2.08,0.0133,2.08,12.78
23,2001-11-30,4.04,20.45,7580.44543500396,0.16468,9.836384127936328e-06,28.22,0.0227,28.22,20.45
24,2001-12-31,4.01,10.41,10873.69470212691,0.19775,1.5304177604365203e-05,21.61,0.0402,21.61,10.41
25,2002-01-31,3.98,6.92,5503.022789843989,0.25862,1.0393505052352316e-05,33.99,0.0399,33.99,6.92
26,2002-02-28,4.01,10.36,12287.764917309049,0.35954,1.69492900125514e-05,57.71,0.0594,57.71,10.36
27,2002-03-31,4.0,8.98,9023.55542933118,0.43366,1.9955969759332804e-05,20.61,0.035,20.61,8.98
28,2002-04-30,4.04,-4.87,4635.360846909492,0.29726,-4.9991089052303325e-06,-31.45,0.023,-31.45,-4.87
29,2002-05-31,4.28,-5.25,3240.135940910215,0.27519,7.194308353238444e-06,-7.43,0.0316,-7.43,-5.25
30,2002-06-30,4.26,-12.73,10525.067224880382,0.22157,-1.714267588438459e-05,-29.22,0.0524,-29.22,-12.73
31,2002-07-31,4.27,-3.77,11846.42182740453,0.2665,2.260072247373812e-06,20.28,0.0499,20.28,-3.77
32,2002-08-31,4.28,1.76,5115.936981943357,0.27124,2.108809772310776e-05,11.69,0.0199,11.69,1.76
