,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,1670.0,3250.0,2611.0,1670.0,5460.0,1113.0,475.0,2050.0,1932.0,1670.0,-73.49,-75.44,-29.09,-94.31,4402.0,0.0781,0.083,0.0877,0.0665,4.79,-41.4
1,2000-01-31,1700.0,2100.0,1785.0,1500.0,5460.0,1195.0,475.0,1700.0,1696.0,1690.0,-64.21,-87.5,-4.76,-95.36,550.0,0.0774,0.0742,0.0871,0.0753,4.78,1.8
2,2000-02-29,1680.0,1980.0,1698.0,1405.0,5460.0,1267.0,475.0,1980.0,1744.0,1660.0,-42.86,-80.24,-6.15,-93.94,3128.0,0.0702,0.0759,0.0879,0.0777,5.07,-1.18
3,2000-03-31,1800.0,2885.0,2127.0,1750.0,5460.0,1396.0,475.0,2290.0,1959.0,1800.0,7.78,-67.27,-23.4,-93.29,39818.0,0.0767,0.104,0.0918,0.0838,5.05,7.14
4,2000-04-30,1960.0,2200.0,1891.0,1630.0,5460.0,1495.0,475.0,2200.0,1961.0,1755.0,15.29,-58.74,-10.91,-91.71,6626.0,0.082,0.0831,0.0935,0.0875,5.06,-2.24
5,2000-05-31,1390.0,1990.0,1620.0,1250.0,5460.0,1586.0,475.0,1400.0,1330.0,1250.0,-17.26,-53.67,-1.42,-74.26,3480.0,0.0806,0.0593,0.0802,0.0839,5.12,-29.08
6,2000-06-30,1135.0,1400.0,1278.0,1135.0,5460.0,1645.0,475.0,1275.0,1214.0,1135.0,-36.94,-32.04,-9.2,-83.79,1572.0,0.0741,0.0406,0.0778,0.0631,5.16,-12.69
7,2000-07-31,1520.0,2115.0,1642.0,1200.0,5460.0,1684.0,475.0,1695.0,1610.0,1520.0,-22.45,-10.59,-13.14,-88.82,1352.0,0.0752,0.0748,0.076,0.061,5.13,33.92
8,2000-08-31,2500.0,2500.0,1933.0,1590.0,5460.0,1765.0,475.0,2500.0,2285.0,2055.0,79.86,48.81,16.28,-73.12,12248.0,0.0729,0.0666,0.0727,0.0622,5.12,64.47
9,2000-09-30,1740.0,2730.0,2035.0,1560.0,5460.0,1862.0,475.0,1790.0,1709.0,1560.0,45.0,-8.42,-3.06,-71.0,2824.0,0.0673,0.0723,0.0721,0.0711,5.09,-21.62
10,2000-10-31,1100.0,1665.0,1356.0,1100.0,5460.0,1944.0,1100.0,1300.0,1213.0,1100.0,-27.63,-43.88,-12.7,-76.84,3856.0,0.0636,0.0605,0.0737,0.0669,5.37,-36.78
