,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,10400,11900,10658,9450,18400,12792,7900,10400,9920,9450,-9.57,-25.71,-38.82,1.96,13.8,207556,0.042,0.054,0.0436,0.0407,4.79,-9.57
1,2000-01-31,8850,10100,8707,7310,18400,12627,7310,9020,8586,8000,-14.9,-22.71,-35.16,10.63,-3.67,116980,0.0406,0.0486,0.0422,0.0447,4.78,-14.9
2,2000-02-29,9650,10000,9303,8770,18400,12621,7310,10000,9426,9100,6.98,-13.06,-35.23,10.03,20.05,298232,0.0419,0.0428,0.042,0.0481,5.07,6.98
3,2000-03-31,9290,10500,9509,8400,18400,12597,7310,9620,9312,9050,-3.73,-10.67,-26.85,-2.21,-6.2,87644,0.0435,0.05,0.0433,0.0466,5.05,-3.73
4,2000-04-30,8160,9740,8912,8160,18400,12357,7310,9200,8504,8160,-15.18,-9.53,-27.79,-5.12,-39.52,77220,0.0454,0.047,0.0437,0.0465,5.06,-15.18
5,2000-05-31,5050,8190,6334,4600,18400,11623,4600,5270,5048,4850,-38.11,-47.67,-55.7,4.12,-65.41,254230,0.0489,0.0512,0.0444,0.0498,5.12,-38.11
6,2000-06-30,5690,6200,5383,4820,18400,10677,4600,5700,5534,5320,10.06,-38.15,-45.29,16.6,-65.93,309640,0.0495,0.056,0.0453,0.0522,5.16,10.06
7,2000-07-31,5110,6100,5582,5100,15500,9754,4600,5170,5136,5100,-10.19,-37.38,-42.26,-0.78,-62.56,47256,0.0468,0.0266,0.0434,0.0473,5.13,-10.19
8,2000-08-31,4810,5600,5111,4810,15500,8984,4600,5040,4959,4810,-5.87,-4.75,-50.16,-2.63,-67.05,52492,0.0452,0.0338,0.0433,0.0356,5.12,-5.87
9,2000-09-30,4220,4950,4442,3915,13200,8215,3915,4220,4126,4000,-15.6,-25.96,-53.37,7.79,-68.51,88892,0.0423,0.0296,0.043,0.0297,5.09,-15.6
10,2000-10-31,3650,4300,3953,3650,13200,7511,3650,3845,3768,3650,-13.51,-28.57,-55.27,-5.19,-68.12,58330,0.0391,0.0237,0.0421,0.029,5.37,-13.51
11,2000-11-30,3290,4010,3678,3290,11900,6758,3290,3590,3457,3290,-11.08,-33.54,-36.36,-6.0,-71.14,53062,0.0311,0.0185,0.0418,0.0261,5.32,-11.08
12,2000-12-31,3730,3835,3452,3240,10500,6234,3240,3780,3664,3570,5.52,-8.13,-30.93,-1.32,-60.53,264812,0.0296,0.0397,0.0408,0.0297,6.08,5.52
13,2001-01-31,4090,4230,3860,3350,10500,5808,3240,4230,4065,3970,9.65,12.05,-19.96,-3.31,-53.79,265924,0.034,0.0489,0.0408,0.0384,5.27,9.65
14,2001-02-28,4385,4450,4070,3825,10500,5372,3240,4450,4323,4060,10.18,24.57,-13.0,6.43,-56.15,366144,0.0329,0.0257,0.0397,0.0386,5.06,10.18
15,2001-03-31,3560,4200,3844,3560,9740,4879,3240,3700,3646,3560,-18.81,-4.56,-15.64,-1.11,-61.3,150742,0.0327,0.0241,0.0378,0.0357,4.96,-18.81
16,2001-04-30,4160,4160,3588,3285,8190,4455,3240,4160,3834,3720,16.85,4.79,12.43,10.93,-49.02,141712,0.0345,0.0363,0.0369,0.0306,5.01,16.85
17,2001-05-31,4560,4860,4379,4050,6200,4291,3240,4810,4727,4560,9.62,3.99,38.6,-6.17,-9.7,198376,0.035,0.0287,0.0344,0.0308,5.01,9.62
18,2001-06-30,6000,6560,5667,4560,6560,4316,3240,6360,6098,6000,26.32,65.29,60.86,3.45,5.26,578166,0.0375,0.0533,0.0342,0.0405,4.99,26.32
19,2001-07-31,4950,5900,5069,4460,6560,4275,3240,4950,4807,4530,-17.5,18.99,21.03,10.99,-3.13,142096,0.0363,0.0363,0.035,0.0413,4.77,-17.5
20,2001-08-31,4570,5600,5182,4570,6560,4280,3240,5150,4908,4570,-7.68,0.22,4.22,-9.5,-4.99,159550,0.0363,0.0278,0.0347,0.0406,4.54,-7.68
21,2001-09-30,4105,5070,4299,3525,6560,4273,3240,4105,3994,3900,-19.03,-32.7,12.01,4.99,-2.26,176400,0.0419,0.0584,0.0372,0.0424,4.0,-19.03
