,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-2.294121855232253e-07,-24.63,-24.63
1,2000-01-31,4.78,-1.9656930487186446e-06,-12.38,-12.38
2,2000-02-29,5.07,-3.170520876378717e-06,-10.83,-10.83
3,2000-03-31,5.05,-8.963466578552931e-08,43.61,43.61
4,2000-04-30,5.06,2.2907171950453723e-06,-13.85,-13.85
5,2000-05-31,5.12,2.9919734151728336e-07,-5.03,-5.03
6,2000-06-30,5.16,-2.4876518634763606e-06,14.63,14.63
7,2000-07-31,5.13,-4.5528569273590507e-07,-12.97,-12.97
8,2000-08-31,5.12,-2.434772187710659e-06,3.37,3.37
9,2000-09-30,5.09,-3.745914070045965e-06,-12.28,-12.28
10,2000-10-31,5.37,-4.238026977952897e-07,1.53,1.53
11,2000-11-30,5.32,-1.7107193745777406e-06,-2.84,-2.84
12,2000-12-31,6.08,-6.1938030330806725e-06,-34.22,-34.22
13,2001-01-31,5.27,4.865540065074833e-06,132.23,132.23
14,2001-02-28,5.06,6.11991198958623e-06,4.48,4.48
15,2001-03-31,4.96,-4.321951516505712e-07,-7.5,-7.5
16,2001-04-30,5.01,-1.10776263781291e-06,4.25,4.25
17,2001-05-31,5.01,6.183570455709244e-07,22.78,22.78
18,2001-06-30,4.99,2.6466698594959815e-06,7.7,7.7
19,2001-07-31,4.77,-1.3034960229126725e-07,-3.51,-3.51
20,2001-08-31,4.54,-4.049033609127521e-06,-6.98,-6.98
21,2001-09-30,4.0,1.4488758470756283e-05,-8.71,-8.71
22,2001-10-31,4.02,9.224904027332444e-07,-2.0,-2.0
23,2001-11-30,4.04,1.4894290832219591e-05,22.75,22.75
24,2001-12-31,4.01,1.0203681458866304e-05,-4.93,-4.93
25,2002-01-31,3.98,2.8597138581188404e-06,33.1,33.1
26,2002-02-28,4.01,4.210694318974561e-06,63.98,63.98
27,2002-03-31,4.0,-4.197946806319729e-06,-6.89,-6.89
28,2002-04-30,4.04,2.1919503686526138e-06,2.99,2.99
29,2002-05-31,4.28,-1.1497858006167898e-06,-23.59,-23.59
30,2002-06-30,4.26,-7.297659964891971e-06,-6.99,-6.99
31,2002-07-31,4.27,-1.1506398231579216e-05,-11.27,-11.27
32,2002-08-31,4.28,-3.977722861493303e-06,6.47,6.47
33,2002-09-30,4.28,3.4496734640792366e-06,-2.98,-2.98
34,2002-10-31,4.28,-1.6315507449572307e-05,-8.77,-8.77
35,2002-11-30,4.28,2.2543105531800096e-06,-0.12,-0.12
36,2002-12-31,4.52,5.853730396863723e-06,-3.06,-3.06
37,2003-01-31,4.34,-3.1822330167312314e-06,-2.78,-2.78
38,2003-02-28,4.27,-3.276524770777111e-06,11.13,11.13
39,2003-03-31,4.27,-3.041793776271084e-06,19.05,19.05
40,2003-04-30,4.26,3.302314969601955e-07,9.78,9.78
41,2003-05-31,4.01,1.565228777845696e-05,42.86,42.86
42,2003-06-30,4.1,1.2876995749567944e-05,-6.49,-6.49
43,2003-07-31,3.75,1.5434802821251785e-06,-5.83,-5.83
44,2003-08-31,3.72,2.917984577980847e-06,10.5,10.5
45,2003-09-30,3.77,-2.8407377902818543e-06,8.57,8.57
46,2003-10-31,3.84,7.286208360288155e-06,11.1,11.1
47,2003-11-30,3.78,-3.5059485977371327e-06,4.05,4.05
48,2003-12-31,3.97,2.5774519006934823e-06,-6.35,-6.35
49,2004-01-31,3.78,-9.594556182467227e-06,-16.94,-16.94
50,2004-02-29,3.78,-1.7478895815390243e-06,3.17,3.17
51,2004-03-31,3.74,-6.483798825644586e-07,17.95,17.95
53,2004-05-31,3.77,-1.224324249082236e-05,10.59,10.59
54,2004-06-30,3.78,-5.1533315398456595e-06,40.66,40.66
55,2004-07-31,3.77,1.527618285971659e-07,-17.82,-17.82
56,2004-08-31,3.52,-2.193792353245729e-06,3.1,3.1
57,2004-09-30,3.55,-1.1236986112478667e-06,71.25,71.25
58,2004-10-31,3.53,3.4842012394816245e-07,-2.52,-2.52
59,2004-11-30,3.26,-4.0474448488480037e-07,-8.8,-8.8
60,2004-12-31,3.29,2.4363405335954282e-08,-3.26,-3.26
61,2005-01-31,3.26,-1.8972558159917653e-07,20.97,20.97
62,2005-02-28,3.28,1.374588803692988e-05,96.25,96.25
63,2005-03-31,3.26,4.379200866678247e-06,6.37,6.37
64,2005-04-30,3.29,1.1281449815870223e-05,19.35,19.35
65,2005-05-31,3.29,7.912016366057955e-06,2.7,2.7
66,2005-06-30,3.3,7.551108556579056e-06,9.42,9.42
67,2005-07-31,3.27,4.216431004155743e-06,-2.45,-2.45
68,2005-08-31,3.25,-1.3637629396407984e-05,-24.79,-24.79
69,2005-09-30,3.28,1.7160927915428504e-05,24.81,24.81
70,2005-10-31,3.51,-3.669157283853115e-06,-11.87,-11.87
71,2005-11-30,3.5,-1.5121876257889246e-05,-11.07,-11.07
72,2005-12-31,3.76,-1.873355074348094e-05,-6.15,-6.15
73,2006-01-31,3.76,-1.0292366179049462e-05,-1.64,-1.64
74,2006-02-28,3.99,3.3922977928451324e-06,3.91,3.91
75,2006-03-31,3.97,7.165611275488802e-06,2.93,2.93
76,2006-04-30,3.97,2.6571677614199246e-06,8.2,8.2
77,2006-05-31,3.96,4.333423086514801e-06,-12.88,-12.88
78,2006-06-30,4.21,3.555336415769417e-06,-7.83,-7.83
79,2006-07-31,4.22,-1.1088103355151658e-05,2.36,2.36
80,2006-08-31,4.49,1.6358141938645243e-05,23.5,23.5
81,2006-09-30,4.48,1.1441489756613083e-05,0.77,0.77
82,2006-10-31,4.48,3.9230907734106125e-05,22.43,22.43
83,2006-11-30,4.49,7.786239108628718e-06,0.64,0.64
84,2006-12-31,4.6,3.284500043974748e-05,11.11,11.11
85,2007-01-31,4.61,1.8425388411300112e-05,15.29,15.29
86,2007-02-28,4.55,-1.3242740494098836e-06,31.36,31.36
87,2007-03-31,4.63,1.7765471009577745e-06,15.04,15.04
88,2007-04-30,4.88,-1.2927153521145076e-05,4.9,4.9
89,2007-05-31,4.56,4.102861902412787e-06,69.47,69.47
90,2007-06-30,4.52,2.539087689150699e-06,6.24,6.24
91,2007-07-31,4.76,-2.7701102215189136e-06,59.27,59.27
92,2007-08-31,4.98,-1.310786948441585e-05,-7.6,-7.6
