,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
124,2010-04-30,2.0,2.87,6301.809448541935,1.21056,1.2756418330013961e-05,2.45
125,2010-05-31,2.0,-5.97,5548.814287460235,1.00111,-2.075150838468141e-05,-17.3
126,2010-06-30,2.03,3.04,3812.474493024756,1.1302,1.1185029754667628e-05,16.26
127,2010-07-31,2.28,3.8,3754.387652562525,1.14733,-1.9500310100035787e-06,1.52
128,2010-08-31,2.28,-1.06,1582.3878358951374,1.05512,-4.183006933805789e-07,-8.04
129,2010-09-30,2.27,7.12,2510.814035370604,1.00506,-3.0108123061480325e-05,-6.95
130,2010-10-31,2.26,0.29,2895.662800246735,1.02614,-1.4313362944580793e-06,1.17
131,2010-11-30,2.51,2.74,2834.0846681303224,0.9695,3.7738601293363713e-06,-5.52
132,2010-12-31,2.51,8.63,1638.0562419925702,1.04722,7.834013106492115e-06,8.02
133,2011-01-31,2.75,0.71,2345.6111330246085,1.02746,1.2877500047265712e-05,-1.89
134,2011-02-28,2.76,-6.14,1142.4121212624314,0.9998,3.163948408093616e-06,-1.94
135,2011-03-31,2.99,8.78,1492.6629576319147,0.99848,-7.2503368850043975e-06,-0.13
136,2011-04-30,3.02,5.9,968.0070076732454,0.95678,-1.4182168606010251e-06,-1.07
137,2011-05-31,3.03,-2.63,852.4442156949461,0.94383,5.293814433600674e-06,-1.35
138,2011-06-30,3.28,-2.68,1998.9319131586994,1.00209,2.345890118636523e-05,9.63
139,2011-07-31,3.27,0.91,781.3917577956862,0.96843,1.7304417512416396e-05,-3.36
140,2011-08-31,3.27,-12.61,1762.3718879405806,0.81307,-8.650185364872615e-06,-16.04
141,2011-09-30,3.28,-4.85,1306.677891401185,0.72373,-6.126444802400854e-06,-10.56
142,2011-10-31,3.26,8.45,1346.1960654677716,0.81177,6.097874417216915e-06,12.16
143,2011-11-30,3.27,-3.48,1783.669594543795,0.94124,2.0069699763757194e-05,18.79
144,2011-12-31,3.29,-1.82,1173.1935707357839,0.95807,2.59335799029088e-05,2.49
145,2012-01-31,3.27,7.9,977.935546406762,0.99562,3.591904686761372e-05,3.92
146,2012-02-29,3.26,3.98,527.2973007001058,0.94513,1.2728357476272986e-05,-6.77
147,2012-03-31,3.24,-0.21,698.5844645711209,0.96972,1.1713032015825042e-05,2.6
148,2012-04-30,3.26,-0.84,614.3487751798839,0.81943,-2.165421130815168e-06,-8.81
149,2012-05-31,3.27,-7.68,525.4564998094833,0.73065,-7.43973896401047e-06,-10.83
150,2012-06-30,3.26,-0.15,521.7776164344574,0.77144,7.679397954061076e-06,3.88
151,2012-07-31,3.02,2.12,377.7191306688839,0.78224,4.311364720156359e-06,1.4
152,2012-08-31,3.01,0.19,604.965117838813,0.85182,4.310583831981188e-05,8.9
153,2012-09-30,3.01,3.93,551.1785617313361,0.92621,2.424055684577604e-05,1.58
154,2012-10-31,2.75,-4.69,417.977650135424,0.92261,2.126222154670483e-05,-0.39
155,2012-11-30,2.77,1.63,381.3291050988282,0.90221,8.142225392063447e-06,-0.27
156,2012-12-31,2.77,4.85,721.9910265153537,0.931,2.9957176228209435e-05,4.16
157,2013-01-31,2.76,-2.22,479.5358221703315,0.89021,-2.6554559184009023e-07,-4.38
158,2013-02-28,2.76,3.85,1952.8683436034355,0.86862,4.344163417418639e-05,-4.61
159,2013-03-31,2.75,-1.72,885.8096761950679,0.81943,-2.33885525001447e-05,-5.66
160,2013-04-30,2.78,-2.91,624.2669935743932,0.81079,5.464495982000474e-06,-1.9
161,2013-05-31,2.5,2.25,712.6394948825845,0.84589,1.9676973777185046e-05,4.33
162,2013-06-30,2.5,-6.31,629.4804519722736,0.79627,-9.778214138927654e-06,-7.58
163,2013-07-31,2.53,2.36,356.42847891754667,0.81563,1.5717846455268106e-05,2.43
164,2013-08-31,2.51,1.19,448.1825246229263,0.78659,-1.9088278465724984e-05,-6.34
165,2013-09-30,2.5,3.64,587.8486099236028,0.84105,3.8938971660937635e-05,6.92
166,2013-10-31,2.52,2.3,385.84217014238743,0.8592,9.376543633834079e-06,2.16
167,2013-11-30,2.5,-0.26,522.301156788602,0.87735,5.942824992378245e-06,2.26
168,2013-12-31,2.52,-1.98,1312.1271137277326,0.9185,7.950677166003355e-06,4.69
169,2014-01-31,2.51,-3.96,483.94554729703356,0.70735,-1.944214162336839e-06,-1.74
170,2014-02-28,2.49,2.18,361.7997410578592,0.66097,-1.634572681921329e-05,-1.58
171,2014-03-31,2.49,-0.12,423.32659995583384,0.6745,2.4776474721145484e-07,2.05
172,2014-04-30,2.5,-1.08,341.7688201011976,0.64937,1.783044961384021e-06,-2.75
173,2014-05-31,2.49,1.81,540.6025280789544,0.62618,-4.863691992830258e-07,-3.57
174,2014-06-30,2.49,0.24,573.3364208541273,0.62425,-7.286000654907224e-06,-0.31
175,2014-07-31,2.49,3.5,430.1039702276317,0.6629,1.3932127584309679e-05,6.19
176,2014-08-31,2.24,-0.97,480.7729673366692,0.67256,1.5508350683230614e-05,3.11
