,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
23,2001-11-30,5650.0,5650.0,4495.0,3950.0,6720.0,4665.0,2770.0,5650.0,5198.0,4800.0,-0.6120638675340035,10.35,4.63,22.83,-16.91,248381.0,0.0437,0.0438,0.0519,0.0473,4.04,34.2
24,2001-12-31,5380.0,6200.0,5296.0,4990.0,6720.0,4757.0,2840.0,5380.0,5214.0,5090.0,0.6994784152702253,63.03,-14.19,5.7,90.11,115310.0,0.0453,0.0541,0.049,0.0464,4.01,12.08
25,2002-01-31,8650.0,8650.0,7081.0,5690.0,8650.0,5026.0,3160.0,8650.0,8264.0,7800.0,1.6648078372268276,110.46,45.38,15.33,66.35,236435.0,0.046,0.0401,0.0444,0.0463,3.98,60.78
26,2002-02-28,11400.0,11850.0,10095.0,8300.0,11850.0,5412.0,3160.0,11850.0,11390.0,10850.0,0.9645738337425463,137.5,123.53,-2.98,142.55,194778.0,0.0491,0.0562,0.0446,0.0523,4.01,38.69
27,2002-03-31,18200.0,20650.0,15543.0,12000.0,20650.0,6317.0,3160.0,20650.0,19730.0,18200.0,0.695087801178461,238.29,451.52,5.2,342.82,320459.0,0.0488,0.0548,0.0456,0.0501,4.0,59.65
28,2002-04-30,18200.0,19500.0,17548.0,15400.0,20650.0,7462.0,3160.0,18200.0,17300.0,15800.0,0.3545251894783772,119.28,332.3,6.74,336.45,264933.0,0.0516,0.0579,0.0475,0.0569,4.04,0.0
29,2002-05-31,13200.0,18500.0,17065.0,13200.0,20650.0,8564.0,3160.0,16500.0,15100.0,13200.0,0.11384282624369142,15.79,133.63,-22.58,138.7,185221.0,0.0515,0.0338,0.0474,0.0523,4.28,-27.47
30,2002-06-30,14550.0,16500.0,14870.0,12850.0,20650.0,9243.0,3160.0,14650.0,13890.0,12850.0,-0.2063456004846282,-27.25,170.45,-0.34,132.06,51923.0,0.0513,0.0581,0.0484,0.0495,4.26,-9.06
31,2002-07-31,16100.0,17550.0,16400.0,15100.0,20650.0,10129.0,3160.0,16100.0,15640.0,15100.0,-0.067647576059558,-11.54,86.13,4.21,170.59,39942.0,0.0503,0.0316,0.0477,0.0412,4.27,10.65
32,2002-08-31,15950.0,17200.0,16158.0,15400.0,20650.0,11046.0,3160.0,16400.0,16080.0,15850.0,0.058245083207261725,12.32,39.91,-3.33,211.52,26715.0,0.0456,0.0259,0.0479,0.0382,4.28,1.59
33,2002-09-30,14000.0,16000.0,14655.0,13250.0,20650.0,11964.0,3280.0,15300.0,14330.0,13500.0,-0.011658031088082901,-3.78,-23.08,5.66,324.24,81423.0,0.0419,0.0415,0.0463,0.0333,4.28,-12.23
34,2002-10-31,14300.0,16000.0,14943.0,14250.0,20650.0,12900.0,3930.0,14700.0,14460.0,14250.0,-0.04509337312951236,-11.18,-21.43,0.0,247.93,27401.0,0.0377,0.0316,0.0456,0.0334,4.28,2.14
35,2002-11-30,14850.0,14850.0,13990.0,13300.0,20650.0,13724.0,4990.0,14850.0,14610.0,14350.0,-0.03574260790755636,-6.31,-4.81,4.95,176.54,21791.0,0.0336,0.0132,0.0439,0.0323,4.28,1.02
36,2002-12-31,13000.0,15200.0,14400.0,13000.0,20650.0,14465.0,5600.0,14300.0,13690.0,13000.0,-0.050409488844959056,-7.14,-10.65,-9.09,141.64,26428.0,0.0285,0.0186,0.0418,0.0225,4.52,-12.46
37,2003-01-31,14600.0,15200.0,14620.0,13400.0,20650.0,15126.0,8510.0,15000.0,14790.0,14600.0,0.018313570487483527,1.39,-7.01,-2.67,75.9,10670.0,0.0263,0.016,0.0402,0.0166,4.34,12.31
38,2003-02-28,15050.0,15100.0,14883.0,14500.0,20650.0,15460.0,12000.0,15100.0,15080.0,15050.0,0.04216114928169894,1.35,-5.35,-0.33,32.02,8813.0,0.0253,0.0099,0.0367,0.0158,4.27,2.73
39,2003-03-31,11200.0,15450.0,12933.0,11200.0,19500.0,15248.0,11200.0,12050.0,11660.0,11200.0,0.36011440457618304,-13.85,-20.0,-7.05,-38.46,57698.0,0.0238,0.037,0.0344,0.0251,4.27,-25.58
40,2003-04-30,13300.0,13300.0,12280.0,11400.0,19000.0,14783.0,10900.0,13300.0,12140.0,11400.0,0.33060921248142644,-8.9,-7.64,10.83,-26.92,97268.0,0.0269,0.0417,0.0325,0.0344,4.26,14.16
41,2003-05-31,14000.0,14100.0,13158.0,12700.0,17550.0,14432.0,10900.0,14100.0,13760.0,13350.0,4.950354609929079,-6.98,-5.72,8.53,-1.41,88031.0,0.029,0.0313,0.0322,0.038,4.01,5.26
42,2003-06-30,16600.0,16800.0,15990.0,15000.0,17550.0,14522.0,10900.0,16650.0,16300.0,15850.0,3.015613910574876,42.49,27.69,-0.3,14.09,33992.0,0.03,0.0278,0.0295,0.0336,4.1,18.57
43,2003-07-31,14200.0,17100.0,15743.0,14200.0,17200.0,14483.0,10900.0,15300.0,14880.0,14200.0,-0.5737288135593219,6.77,-2.74,-5.02,-11.8,26845.0,0.031,0.022,0.0287,0.0275,3.75,-14.46
44,2003-08-31,17600.0,18550.0,15828.0,13950.0,18550.0,14454.0,10900.0,18550.0,17920.0,17250.0,2.411231884057971,26.62,16.94,0.57,11.04,253907.0,0.0348,0.0415,0.0302,0.0307,3.72,15.03
45,2003-09-30,9400.0,19800.0,12875.0,9000.0,19800.0,14290.0,9000.0,9910.0,9756.0,9400.0,0.16881998277347116,3.92,48.08,-4.18,23.22,101268.0,0.0364,0.049,0.0311,0.0394,3.77,-1.98
46,2003-10-31,12250.0,13000.0,11898.0,10250.0,19800.0,13997.0,9000.0,13000.0,12530.0,12000.0,1.0192240475358267,58.32,69.04,2.94,57.22,382879.0,0.0384,0.0496,0.0329,0.0468,3.84,30.32
47,2003-11-30,15000.0,15000.0,14300.0,12950.0,19800.0,14025.0,9000.0,15000.0,14750.0,14050.0,0.6979386273131882,59.59,106.21,4.9,85.38,122807.0,0.0399,0.0438,0.0349,0.0453,3.78,16.73
48,2003-12-31,14700.0,16100.0,15295.0,14450.0,19800.0,14101.0,9000.0,14700.0,14560.0,14450.0,0.5243675595238095,56.38,62.52,1.38,107.52,50069.0,0.0399,0.0216,0.0349,0.0372,3.97,-2.0
