,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-2.4001061958461336e-06,0.35,0.35
1,2000-01-31,4.78,-5.310936096321522e-07,-30.07,-30.07
2,2000-02-29,5.07,3.543008126631587e-07,-19.97,-19.97
3,2000-03-31,5.05,-4.401706374960714e-06,38.49,38.49
4,2000-04-30,5.06,6.929158152445703e-06,-15.33,-15.33
5,2000-05-31,5.12,-8.246881278814043e-06,-10.39,-10.39
6,2000-06-30,5.16,-1.6189821206532329e-06,2.88,2.88
7,2000-07-31,5.13,1.3653461523071693e-06,-2.28,-2.28
8,2000-08-31,5.12,-4.1697918567704124e-06,4.48,4.48
9,2000-09-30,5.09,-4.740534209611253e-06,-5.71,-5.71
10,2000-10-31,5.37,-5.7812447850256625e-06,-9.34,-9.34
11,2000-11-30,5.32,-8.743394299186152e-07,-4.14,-4.14
12,2000-12-31,6.08,6.851228191114723e-06,4.1,4.1
13,2001-01-31,5.27,-1.998852998556602e-06,10.32,10.32
14,2001-02-28,5.06,2.5266598737934305e-06,-3.26,-3.26
15,2001-03-31,4.96,-3.342243705725707e-06,-14.04,-14.04
16,2001-04-30,5.01,1.0089202121697408e-06,-3.05,-3.05
17,2001-05-31,5.01,1.2913465154927242e-06,16.85,16.85
18,2001-06-30,4.99,-1.705138412388947e-07,-5.97,-5.97
19,2001-07-31,4.77,7.070684017962007e-06,-3.69,-3.69
20,2001-08-31,4.54,1.409237539316167e-06,-2.13,-2.13
21,2001-09-30,4.0,-1.3127280256271592e-07,-5.88,-5.88
22,2001-10-31,4.02,-1.9499750928964415e-06,9.17,9.17
23,2001-11-30,4.04,1.209010661231303e-06,0.0,0.0
24,2001-12-31,4.01,-2.0209652060597548e-06,-6.38,-6.38
25,2002-01-31,3.98,-7.421078981346891e-08,19.7,19.7
26,2002-02-28,4.01,1.138883778298713e-06,29.39,29.39
27,2002-03-31,4.0,2.0233199744147366e-06,-6.54,-6.54
28,2002-04-30,4.04,1.004587986253841e-08,-20.21,-20.21
29,2002-05-31,4.28,-1.8579477860135315e-06,-6.46,-6.46
30,2002-06-30,4.26,-1.6827942326927084e-05,-18.66,-18.66
31,2002-07-31,4.27,-2.3344539813216173e-05,-2.62,-2.62
32,2002-08-31,4.28,-4.7015375333538034e-06,6.4,6.4
33,2002-09-30,4.28,-6.955527065920862e-07,-12.41,-12.41
34,2002-10-31,4.28,-1.1357824542412156e-05,-2.58,-2.58
35,2002-11-30,4.28,5.992422580664707e-06,11.11,11.11
36,2002-12-31,4.52,-1.8512767057554668e-06,-15.38,-15.38
37,2003-01-31,4.34,-6.032808221275332e-06,-3.18,-3.18
38,2003-02-28,4.27,-1.492359174664824e-06,6.43,6.43
39,2003-03-31,4.27,1.4537434458078474e-06,-6.04,-6.04
40,2003-04-30,4.26,3.137606531284159e-06,5.61,5.61
41,2003-05-31,4.01,3.993099200522494e-06,5.31,5.31
42,2003-06-30,4.1,-1.5124261840336973e-06,2.52,2.52
43,2003-07-31,3.75,-3.641196578259564e-07,-10.04,-10.04
44,2003-08-31,3.72,-6.358923577540244e-06,3.8,3.8
45,2003-09-30,3.77,1.0750248328068939e-05,-1.29,-1.29
46,2003-10-31,3.84,-4.665485021074273e-05,-4.15,-4.15
47,2003-11-30,3.78,-3.6925530651432034e-08,119.32,119.32
