,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-38.1,-38.1
1,2000-01-31,4.78,12.69,12.69
2,2000-02-29,5.07,-9.02,-9.02
3,2000-03-31,5.05,72.41,72.41
4,2000-04-30,5.06,-22.18,-22.18
5,2000-05-31,5.12,-3.0,-3.0
6,2000-06-30,5.16,-19.19,-19.19
7,2000-07-31,5.13,-2.19,-2.19
8,2000-08-31,5.12,78.91,78.91
9,2000-09-30,5.09,-27.52,-27.52
10,2000-10-31,5.37,-17.62,-17.62
11,2000-11-30,5.32,-1.54,-1.54
12,2000-12-31,6.08,-9.09,-9.09
13,2001-01-31,5.27,11.11,11.11
14,2001-02-28,5.06,28.5,28.5
15,2001-03-31,4.96,-5.24,-5.24
16,2001-04-30,5.01,0.0,0.0
17,2001-05-31,5.01,13.19,13.19
18,2001-06-30,4.99,31.32,31.32
19,2001-07-31,4.77,3.74,3.74
20,2001-08-31,4.54,-24.38,-24.38
21,2001-09-30,4.0,2.11,2.11
22,2001-10-31,4.02,9.97,9.97
23,2001-11-30,4.04,11.25,11.25
24,2001-12-31,4.01,1.67,1.67
25,2002-01-31,3.98,20.38,20.38
26,2002-02-28,4.01,-9.68,-9.68
27,2002-03-31,4.0,-1.19,-1.19
28,2002-04-30,4.04,68.67,68.67
29,2002-05-31,4.28,54.29,54.29
30,2002-06-30,4.26,-15.22,-15.22
31,2002-07-31,4.27,-24.82,-24.82
32,2002-08-31,4.28,2.1,2.1
33,2002-09-30,4.28,-7.95,-7.95
34,2002-10-31,4.28,5.65,5.65
35,2002-11-30,4.28,11.54,11.54
36,2002-12-31,4.52,-9.93,-9.93
37,2003-01-31,4.34,0.0,0.0
38,2003-02-28,4.27,-10.91,-10.91
39,2003-03-31,4.27,-12.41,-12.41
40,2003-04-30,4.26,33.08,33.08
41,2003-05-31,4.01,-11.94,-11.94
42,2003-06-30,4.1,-5.1,-5.1
43,2003-07-31,3.75,-15.13,-15.13
44,2003-08-31,3.72,-0.77,-0.77
45,2003-09-30,3.77,13.37,13.37
46,2003-10-31,3.84,-0.85,-0.85
47,2003-11-30,3.78,21.55,21.55
48,2003-12-31,3.97,20.57,20.57
49,2004-01-31,3.78,-4.24,-4.24
50,2004-02-29,3.78,-5.88,-5.88
51,2004-03-31,3.74,-12.5,-12.5
52,2004-04-30,3.76,1.3,1.3
53,2004-05-31,3.77,-20.89,-20.89
54,2004-06-30,3.78,16.84,16.84
55,2004-07-31,3.77,-15.88,-15.88
56,2004-08-31,3.52,-14.95,-14.95
57,2004-09-30,3.55,-23.01,-23.01
58,2004-10-31,3.53,-3.28,-3.28
59,2004-11-30,3.26,13.98,13.98
60,2004-12-31,3.29,14.29,14.29
61,2005-01-31,3.26,35.42,35.42
62,2005-02-28,3.28,31.67,31.67
63,2005-03-31,3.26,5.7,5.7
64,2005-04-30,3.29,-2.65,-2.65
65,2005-05-31,3.29,-17.45,-17.45
66,2005-06-30,3.3,13.57,13.57
67,2005-07-31,3.27,68.71,68.71
68,2005-08-31,3.25,-12.5,-12.5
