,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-44.67,-44.67
1,2000-01-31,4.78,30.72,30.72
2,2000-02-29,5.07,-23.02,-23.02
3,2000-03-31,5.05,38.14,38.14
4,2000-04-30,5.06,46.27,46.27
5,2000-05-31,5.12,-20.24,-20.24
6,2000-06-30,5.16,-23.91,-23.91
7,2000-07-31,5.13,17.14,17.14
8,2000-08-31,5.12,33.9,33.9
9,2000-09-30,5.09,-37.58,-37.58
10,2000-10-31,5.37,-35.91,-35.91
11,2000-11-30,5.32,22.69,22.69
12,2000-12-31,6.08,-12.0,-12.0
13,2001-01-31,5.27,15.58,15.58
14,2001-02-28,5.06,-21.03,-21.03
15,2001-03-31,4.96,0.0,0.0
16,2001-04-30,5.01,-15.42,-15.42
17,2001-05-31,5.01,11.52,11.52
18,2001-06-30,4.99,-2.77,-2.77
19,2001-07-31,4.77,8.01,8.01
20,2001-08-31,4.54,23.89,23.89
21,2001-09-30,4.0,-25.52,-25.52
22,2001-10-31,4.02,5.19,5.19
23,2001-11-30,4.04,0.0,0.0
24,2001-12-31,4.01,0.0,0.0
25,2002-01-31,3.98,-2.14,-2.14
26,2002-02-28,4.01,-16.36,-16.36
27,2002-03-31,4.0,-21.33,-21.33
28,2002-04-30,4.04,7.91,7.91
29,2002-05-31,4.28,6.28,6.28
30,2002-06-30,4.26,-11.41,-11.41
31,2002-07-31,4.27,16.25,16.25
32,2002-08-31,4.28,-10.49,-10.49
33,2002-09-30,4.28,-15.63,-15.63
34,2002-10-31,4.28,6.79,6.79
35,2002-11-30,4.28,13.18,13.18
36,2002-12-31,4.52,-28.98,-28.98
37,2003-01-31,4.34,-5.6,-5.6
38,2003-02-28,4.27,0.43,0.43
39,2003-03-31,4.27,-36.02,-36.02
40,2003-04-30,4.26,3.4,3.4
41,2003-05-31,4.01,-5.92,-5.92
42,2003-06-30,4.1,-12.69,-12.69
43,2003-07-31,3.75,-72.47,-72.47
44,2003-08-31,3.72,-24.59,-24.59
45,2003-09-30,3.77,2.17,2.17
46,2003-10-31,3.84,-12.77,-12.77
47,2003-11-30,3.78,11.63,11.63
48,2003-12-31,3.97,-7.29,-7.29
49,2004-01-31,3.78,5.62,5.62
50,2004-02-29,3.78,-1.09,-1.09
51,2004-03-31,3.74,-1.1,-1.1
52,2004-04-30,3.76,-6.45,-6.45
53,2004-05-31,3.77,-28.74,-28.74
54,2004-06-30,3.78,-1.3,-1.3
55,2004-07-31,3.77,-3.96,-3.96
56,2004-08-31,3.52,3.44,3.44
57,2004-09-30,3.55,26.64,26.64
58,2004-10-31,3.53,-12.24,-12.24
59,2004-11-30,3.26,2.04,2.04
60,2004-12-31,3.29,-5.67,-5.67
61,2005-01-31,3.26,0.18,0.18
62,2005-02-28,3.28,23.92,23.92
63,2005-03-31,3.26,13.21,13.21
64,2005-04-30,3.29,-0.93,-0.93
65,2005-05-31,3.29,9.63,9.63
66,2005-06-30,3.3,6.05,6.05
67,2005-07-31,3.27,-11.22,-11.22
68,2005-08-31,3.25,-7.71,-7.71
69,2005-09-30,3.28,7.83,7.83
70,2005-10-31,3.51,14.65,14.65
71,2005-11-30,3.5,52.73,52.73
72,2005-12-31,3.76,-15.17,-15.17
73,2006-01-31,3.76,-7.47,-7.47
74,2006-02-28,3.99,-4.57,-4.57
75,2006-03-31,3.97,-9.14,-9.14
76,2006-04-30,3.97,2.12,2.12
77,2006-05-31,3.96,-4.68,-4.68
78,2006-06-30,4.21,-8.31,-8.31
79,2006-07-31,4.22,-2.38,-2.38
80,2006-08-31,4.49,-3.04,-3.04
81,2006-09-30,4.48,12.93,12.93
82,2006-10-31,4.48,-4.75,-4.75
83,2006-11-30,4.49,22.34,22.34
84,2006-12-31,4.6,-11.67,-11.67
85,2007-01-31,4.61,-6.54,-6.54
86,2007-02-28,4.55,-2.95,-2.95
87,2007-03-31,4.63,4.78,4.78
88,2007-04-30,4.88,12.85,12.85
89,2007-05-31,4.56,84.82,84.82
90,2007-06-30,4.52,0.0,0.0
91,2007-07-31,4.76,29.09,29.09
92,2007-08-31,4.98,-7.34,-7.34
93,2007-09-30,4.98,2.75,2.75
94,2007-10-31,5.02,-24.6,-24.6
95,2007-11-30,5.02,-26.31,-26.31
96,2007-12-31,5.02,16.47,16.47
97,2008-01-31,4.96,-26.9,-26.9
98,2008-02-29,4.94,36.49,36.49
99,2008-03-31,4.98,-0.68,-0.68
100,2008-04-30,4.95,28.98,28.98
101,2008-05-31,5.04,14.94,14.94
102,2008-06-30,5.01,-24.41,-24.41
103,2008-07-31,5.03,-2.84,-2.84
104,2008-08-31,5.25,-6.28,-6.28
105,2008-09-30,5.22,-8.93,-8.93
106,2008-10-31,4.14,-45.28,-45.28
107,2008-11-30,3.99,12.59,12.59
108,2008-12-31,3.02,-2.47,-2.47
109,2009-01-31,2.41,25.46,25.46
110,2009-02-28,1.87,6.32,6.32
111,2009-03-31,1.73,30.54,30.54
112,2009-04-30,1.85,13.81,13.81
113,2009-05-31,1.96,11.13,11.13
114,2009-06-30,1.96,0.17,0.17
115,2009-07-31,1.95,18.97,18.97
116,2009-08-31,1.99,26.09,26.09
117,2009-09-30,2.0,-11.87,-11.87
118,2009-10-31,2.01,-2.22,-2.22
119,2009-11-30,2.01,-13.77,-13.77
120,2009-12-31,2.01,9.3,9.3
121,2010-01-31,2.0,-15.89,-15.89
122,2010-02-28,2.01,3.33,3.33
123,2010-03-31,2.0,12.1,12.1
124,2010-04-30,2.0,-0.86,-0.86
125,2010-05-31,2.0,-11.03,-11.03
126,2010-06-30,2.03,-5.54,-5.54
127,2010-07-31,2.28,19.66,19.66
128,2010-08-31,2.28,21.47,21.47
129,2010-09-30,2.27,-2.82,-2.82
130,2010-10-31,2.26,-6.83,-6.83
131,2010-11-30,2.51,-3.87,-3.87
132,2010-12-31,2.51,-14.7,-14.7
133,2011-01-31,2.75,6.18,6.18
134,2011-02-28,2.76,12.18,12.18
135,2011-03-31,2.99,14.75,14.75
136,2011-04-30,3.02,77.91,77.91
137,2011-05-31,3.03,-15.17,-15.17
