,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,14350,27500,18248,13000,28500,17588,11550,16200,14750,13000,-2.388185654008439,-22.64,-39.96,-13.03,9.48,364410,0.057,0.106,0.0508,0.0672,4.79,12.55
1,2000-01-31,14400,19950,15688,13700,28500,17612,11550,14600,14210,13700,-1.7533333333333332,-5.26,-26.72,0.7,3.0,277922,0.0617,0.0813,0.0534,0.0789,4.78,0.35
2,2000-02-29,14900,17950,15345,14000,28500,17692,12650,16250,15410,14250,0.49608647036899,13.31,-29.72,-10.24,26.83,409862,0.0644,0.0593,0.0547,0.083,5.07,2.05
3,2000-03-31,15300,17500,15793,14650,28500,17866,12750,16900,15960,15300,0.5418526785714286,9.71,-4.59,-4.01,17.92,260176,0.0643,0.0433,0.0557,0.0596,5.05,5.66
4,2000-04-30,11400,15300,12850,10900,28500,17637,10900,12400,11690,10900,0.6341935483870967,-19.66,-21.28,-7.32,-31.0,89206,0.0661,0.0452,0.0559,0.0508,5.06,-30.59
5,2000-05-31,9010,13550,10392,7850,28500,17115,7850,9080,8746,8500,0.7789690721649485,-37.78,-31.33,14.05,-48.5,158510,0.0711,0.075,0.0587,0.057,5.12,-20.96
6,2000-06-30,9600,10900,9513,8700,28500,16047,7850,10350,9862,9410,0.5965727098014094,-37.25,-31.17,6.67,-62.44,478138,0.0614,0.0658,0.0591,0.0631,5.16,11.11
7,2000-07-31,7800,10200,9088,7800,27500,14753,7800,8100,7990,7800,0.5338066260987153,-31.58,-44.27,-4.99,-59.16,50780,0.0552,0.0292,0.0581,0.0597,5.13,-18.75
8,2000-08-31,7360,8250,7814,7360,27500,13595,7360,7630,7560,7360,0.28871018606117943,-18.31,-49.17,-3.16,-63.42,50550,0.0497,0.0166,0.0573,0.0424,5.12,-5.64
9,2000-09-30,8300,8300,7710,6780,27500,12789,6780,8300,7854,7550,0.23306340114556587,-11.8,-46.62,12.16,-50.63,184228,0.0513,0.053,0.0584,0.0365,5.09,9.21
10,2000-10-31,7510,9700,8642,7510,27500,12224,6780,9130,8234,7510,0.0756712774613507,-3.72,-34.12,-20.11,-49.16,212652,0.0528,0.0551,0.0593,0.0451,5.37,-9.52
11,2000-11-30,7420,8250,7815,7420,27500,11533,6780,7850,7660,7420,0.05454545454545454,-2.37,-14.12,-3.01,-43.45,82882,0.0445,0.0281,0.0589,0.0469,5.32,-1.33
12,2000-12-31,6360,8000,7371,6360,19950,10704,6360,7770,6982,6360,0.3207964601769911,-17.4,-38.55,-18.15,-54.24,130378,0.0385,0.0331,0.0525,0.0407,6.08,-18.46
13,2001-01-31,8250,8740,7369,6360,17950,10004,6360,8740,7986,7600,-0.23995127892813642,9.85,5.77,7.14,-41.05,366274,0.0415,0.0477,0.0488,0.0397,5.27,29.72
14,2001-02-28,8550,8850,8401,7800,17500,9426,6360,8800,8664,8550,-0.25143753267119706,9.62,12.06,-0.58,-38.26,138044,0.0424,0.0286,0.0465,0.0378,5.06,11.91
