,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,62.714860325152905,6.45563,0.4512144591081038,30.77,0.0863,30.77,11.18
1,2000-01-31,4.78,-8.41,37.6567699633893,6.55724,0.20605352231600055,-1.64,0.0675,-1.64,-8.41
2,2000-02-29,5.07,-13.36,23.498931990257347,7.28278,1.0958722191140857,8.35,0.0534,8.35,-13.36
3,2000-03-31,5.05,4.71,15.035815824138442,5.9686,0.08830727553588108,-18.05,0.0422,-18.05,4.71
4,2000-04-30,5.06,-17.96,41.124974676691025,4.38062,-1.41650478581506,-37.5,0.0791,-37.5,-17.96
5,2000-05-31,5.12,1.68,40.7147826634522,2.32721,-1.6782660458207181,-46.88,0.0901,-46.88,1.68
6,2000-06-30,5.16,12.61,50.451558770761565,2.34911,-0.21173847990423542,8.61,0.0567,8.61,12.61
7,2000-07-31,5.13,-14.44,39.634729229565025,1.97949,-0.6974478493023046,-15.73,0.0529,-15.73,-14.44
8,2000-08-31,5.12,-3.14,13.710268272533888,1.71392,-0.5978242934260858,-13.42,0.0272,-13.42,-3.14
9,2000-09-30,5.09,-17.36,23.216430816096,1.71118,-0.022528681767044423,-6.72,0.0714,-6.72,-17.36
10,2000-10-31,5.37,-16.2,28.74690662264923,1.43739,-0.0370334813296781,-16.0,0.0661,-16.0,-16.2
11,2000-11-30,5.32,-0.81,55.21866755414137,1.53596,-0.006180683744560472,19.36,0.0608,19.36,-0.81
12,2000-12-31,6.08,-4.36,16.79950165796497,1.23753,0.20014844854580371,-22.07,0.0344,-22.07,-4.36
13,2001-01-31,5.27,23.09,49.212187159920376,1.58184,-0.07833055366615006,35.84,0.0652,35.84,23.09
14,2001-02-28,5.06,-7.49,13.87161168624506,1.29845,-0.27427886252288963,-16.83,0.0292,-16.83,-7.49
15,2001-03-31,4.96,-9.68,12.714106216244838,1.14903,-0.1362104614326506,-11.51,0.0358,-11.51,-9.68
16,2001-04-30,5.01,11.19,21.5734989106306,1.44015,0.22945303623659338,25.34,0.038,25.34,11.19
17,2001-05-31,5.01,5.02,57.64619850298039,1.98374,0.3794311549009486,37.75,0.0613,37.75,5.02
18,2001-06-30,4.99,-7.17,34.74518906812244,2.27744,0.40359866984729975,23.64,0.0294,23.64,-7.17
19,2001-07-31,4.77,-8.5,20.59679956572793,1.76218,0.3073912362127327,-22.62,0.0396,-22.62,-8.5
20,2001-08-31,4.54,0.66,14.849316679087005,2.00693,1.5299229039301616,13.89,0.0151,13.89,0.66
21,2001-09-30,4.0,-17.28,10.993043118680998,1.80083,1.0944450056665302,-12.63,0.0512,-12.63,-17.28
22,2001-10-31,4.02,12.78,12.536051444043322,1.99147,0.43385067196673466,10.59,0.0293,10.59,12.78
23,2001-11-30,4.04,20.45,26.689456694591236,1.93222,-1.470775755885599,-2.6,0.03,-2.6,20.45
24,2001-12-31,4.01,10.41,22.085162863207298,1.92707,-0.6715805134870678,-0.27,0.0331,-0.27,10.41
25,2002-01-31,3.98,6.92,42.80441663852502,1.5115,0.11380379750325277,18.58,0.0341,18.58,6.92
26,2002-02-28,4.01,10.36,47.06665437567152,1.95966,0.031877371816454884,34.82,0.0445,34.82,10.36
27,2002-03-31,4.0,8.98,52.23662045590285,2.72649,-0.8623681845612722,39.13,0.0572,39.13,8.98
28,2002-04-30,4.04,-4.87,42.232884310210196,1.95966,-1.1749886748040304,-28.13,0.0432,-28.13,-4.87
29,2002-05-31,4.28,-5.25,20.31900314296377,1.78926,-0.18618320197841046,-8.7,0.0429,-8.7,-5.25
30,2002-06-30,4.26,-12.73,19.330834912272934,1.73813,0.18049719046539653,-14.64,0.0628,-14.64,-12.73
31,2002-07-31,4.27,-3.77,25.650083953225366,1.8915,0.3415566631264995,8.82,0.0461,8.82,-3.77
32,2002-08-31,4.28,1.76,23.274124201563943,2.18119,0.6975852048670065,12.28,0.0349,12.28,1.76
33,2002-09-30,4.28,-12.08,19.24708752310404,1.70235,-0.282023093530562,-21.95,0.0365,-21.95,-12.08
34,2002-10-31,4.28,2.13,28.868332915202306,2.20675,0.7474536252818128,29.63,0.0446,29.63,2.13
35,2002-11-30,4.28,8.38,29.65415471585393,2.66684,1.0593434556654115,28.28,0.0252,28.28,8.38
36,2002-12-31,4.52,-13.23,29.811446569164552,2.4368,0.601167165347095,-8.63,0.0434,-8.63,-13.23
37,2003-01-31,4.34,-5.82,20.435535649090003,2.55312,-0.2198548671737562,-6.29,0.0346,-6.29,-5.82
38,2003-02-28,4.27,-3.15,22.512368903220235,2.45785,-0.415484892240311,-1.9,0.0345,-1.9,-3.15
39,2003-03-31,4.27,-6.59,34.18884643024803,2.153,-0.46267248231362434,-12.4,0.0649,-12.4,-6.59
40,2003-04-30,4.26,12.34,28.315841654793267,2.1149,-0.21314545346953884,-9.39,0.0385,-9.39,12.34
41,2003-05-31,4.01,5.34,25.047703894389933,2.01011,-1.326905575118284,-4.95,0.0282,-4.95,5.34
42,2003-06-30,4.1,6.13,28.91020092925486,2.14348,0.032143390168761374,6.64,0.0331,6.64,6.13
43,2003-07-31,3.75,7.08,33.43326398494617,2.4388,1.2746929328450531,13.78,0.0337,13.78,7.08
44,2003-08-31,3.72,5.24,20.92480854312587,2.39117,-0.2883254568366231,-8.73,0.0325,-8.73,5.24
45,2003-09-30,3.77,-8.24,25.01851428394565,1.79099,-1.8769973558945803,-25.1,0.0342,-25.1,-8.24
46,2003-10-31,3.84,13.28,17.873192416999593,1.85768,-0.36807503346315895,3.72,0.0303,3.72,13.28
47,2003-11-30,3.78,3.06,14.073287252069926,1.63857,-0.3444039536590007,-10.6,0.0311,-10.6,3.06
48,2003-12-31,3.97,1.54,6.859675067726503,1.61761,0.7746854793233987,-1.28,0.0212,-1.28,1.54
49,2004-01-31,3.78,5.4,14.041861146089971,1.42597,0.6829605787173606,2.36,0.0319,2.36,5.4
50,2004-02-29,3.78,2.57,6.251082629780931,1.3669,-0.3471130016576162,-14.91,0.0187,-14.91,2.57
51,2004-03-31,3.74,0.05,5.513283808417299,1.28321,-0.29417690260532314,-6.12,0.0134,-6.12,0.05
52,2004-04-30,3.76,-3.09,12.649908685064934,1.40464,1.0291071897643096,10.03,0.0199,10.03,-3.09
53,2004-05-31,3.77,-7.35,9.384408968968524,1.11584,0.5030255461948682,-20.56,0.0442,-20.56,-7.35
54,2004-06-30,3.78,-2.2,5.033962869733547,0.93533,-0.14374276421549734,-17.27,0.0347,-17.27,-2.2
55,2004-07-31,3.77,-6.46,4.194071278079008,0.76796,-1.1946943004224415,-17.89,0.0232,-17.89,-6.46
56,2004-08-31,3.52,8.0,9.357436432501324,0.76304,-0.19941835690567597,-0.64,0.0368,-0.64,8.0
57,2004-09-30,3.55,4.67,14.300973560628682,0.68181,-2.5542138991450583,-14.33,0.0222,-14.33,4.67
58,2004-10-31,3.53,0.61,8.83465702811245,0.64489,-0.2125019411940663,-3.44,0.0273,-3.44,0.61
59,2004-11-30,3.26,5.01,70.240524312214,0.63504,-0.7185550731669659,-1.53,0.0606,-1.53,5.01
60,2004-12-31,3.29,1.63,16.517619819084675,0.65637,-0.09730132618016098,3.36,0.0129,3.36,1.63
61,2005-01-31,3.26,5.04,33.97753404123545,2.10653,-0.10700250659397349,15.0,0.0264,15.0,5.04
62,2005-02-28,3.28,8.09,42.18649845897212,2.39503,-0.16465489673905423,13.08,0.0439,13.08,8.09
63,2005-03-31,3.26,-4.64,41.416816915131314,2.4912,-0.32063947758728306,4.02,0.0464,4.02,-4.64
64,2005-04-30,3.29,-5.28,26.103997267866205,1.94854,-0.40579206564327425,-26.89,0.0352,-26.89,-5.28
65,2005-05-31,3.29,6.17,34.51052633954733,2.25994,0.3602312944369481,15.98,0.0461,15.98,6.17
66,2005-06-30,3.3,3.68,13.924473379090887,2.09737,-0.7033099382476433,-8.31,0.0114,-8.31,3.68
67,2005-07-31,3.27,11.61,25.024457640336905,2.23704,-0.1884560810464687,7.13,0.0286,7.13,11.61
68,2005-08-31,3.25,-2.25,18.568882399353935,1.96227,-0.3041812608832817,-12.28,0.0307,-12.28,-2.25
69,2005-09-30,3.28,12.46,11.428724824206652,1.99204,0.1860758230469808,-3.76,0.0162,-3.76,12.46
70,2005-10-31,3.51,-5.53,23.68423370740153,2.01036,-0.17953810471833445,0.92,0.0191,0.92,-5.53
71,2005-11-30,3.5,11.5,45.88208774840071,2.51867,0.059552821581007144,25.0,0.0498,25.0,11.5
