,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-9.26,-9.26
1,2000-01-31,4.78,-12.86,-12.86
2,2000-02-29,5.07,10.84,10.84
3,2000-03-31,5.05,-2.17,-2.17
4,2000-04-30,5.06,-5.08,-5.08
5,2000-05-31,5.12,-2.33,-2.33
6,2000-06-30,5.16,6.19,6.19
7,2000-07-31,5.13,-8.07,-8.07
8,2000-08-31,5.12,6.1,6.1
9,2000-09-30,5.09,-7.87,-7.87
10,2000-10-31,5.37,-5.12,-5.12
11,2000-11-30,5.32,2.31,2.31
12,2000-12-31,6.08,-11.66,-11.66
13,2001-01-31,5.27,-3.06,-3.06
14,2001-02-28,5.06,6.09,6.09
15,2001-03-31,4.96,-7.21,-7.21
16,2001-04-30,5.01,-5.47,-5.47
17,2001-05-31,5.01,1.98,1.98
18,2001-06-30,4.99,0.15,0.15
19,2001-07-31,4.77,2.21,2.21
20,2001-08-31,4.54,-1.44,-1.44
21,2001-09-30,4.0,-1.1,-1.1
22,2001-10-31,4.02,-8.03,-8.03
23,2001-11-30,4.04,4.26,4.26
24,2001-12-31,4.01,7.95,7.95
25,2002-01-31,3.98,-3.75,-3.75
26,2002-02-28,4.01,9.94,9.94
27,2002-03-31,4.0,34.92,34.92
28,2002-04-30,4.04,-14.34,-14.34
29,2002-05-31,4.28,-8.48,-8.48
30,2002-06-30,4.26,-0.59,-0.59
31,2002-07-31,4.27,-9.38,-9.38
32,2002-08-31,4.28,2.31,2.31
33,2002-09-30,4.28,-1.5,-1.5
34,2002-10-31,4.28,7.38,7.38
35,2002-11-30,4.28,-9.88,-9.88
36,2002-12-31,4.52,3.23,3.23
37,2003-01-31,4.34,-0.5,-0.5
38,2003-02-28,4.27,-1.33,-1.33
39,2003-03-31,4.27,-2.7,-2.7
40,2003-04-30,4.26,-4.38,-4.38
41,2003-05-31,4.01,-1.0,-1.0
42,2003-06-30,4.1,-5.07,-5.07
43,2003-07-31,3.75,-0.61,-0.61
44,2003-08-31,3.72,8.56,8.56
45,2003-09-30,3.77,-3.1,-3.1
46,2003-10-31,3.84,-2.62,-2.62
47,2003-11-30,3.78,5.83,5.83
48,2003-12-31,3.97,14.41,14.41
49,2004-01-31,3.78,-5.06,-5.06
50,2004-02-29,3.78,4.33,4.33
51,2004-03-31,3.74,-4.15,-4.15
52,2004-04-30,3.76,-7.54,-7.54
53,2004-05-31,3.77,1.38,1.38
54,2004-06-30,3.78,0.0,0.0
55,2004-07-31,3.77,-0.13,-0.13
56,2004-08-31,3.52,-2.67,-2.67
57,2004-09-30,3.55,6.43,6.43
58,2004-10-31,3.53,-4.88,-4.88
59,2004-11-30,3.26,0.54,0.54
60,2004-12-31,3.29,2.15,2.15
61,2005-01-31,3.26,-3.68,-3.68
62,2005-02-28,3.28,9.56,9.56
63,2005-03-31,3.26,-0.25,-0.25
64,2005-04-30,3.29,-0.87,-0.87
65,2005-05-31,3.29,2.88,2.88
66,2005-06-30,3.3,4.74,4.74
67,2005-07-31,3.27,3.41,3.41
68,2005-08-31,3.25,-8.76,-8.76
69,2005-09-30,3.28,8.41,8.41
70,2005-10-31,3.51,1.01,1.01
71,2005-11-30,3.5,8.86,8.86
72,2005-12-31,3.76,19.92,19.92
73,2006-01-31,3.76,-19.51,-19.51
74,2006-02-28,3.99,-1.93,-1.93
75,2006-03-31,3.97,1.97,1.97
76,2006-04-30,3.97,-2.73,-2.73
77,2006-05-31,3.96,-8.18,-8.18
78,2006-06-30,4.21,-4.71,-4.71
79,2006-07-31,4.22,-2.54,-2.54
80,2006-08-31,4.49,10.55,10.55
81,2006-09-30,4.48,11.39,11.39
82,2006-10-31,4.48,1.59,1.59
83,2006-11-30,4.49,15.59,15.59
84,2006-12-31,4.6,-0.95,-0.95
85,2007-01-31,4.61,5.77,5.77
86,2007-02-28,4.55,2.12,2.12
87,2007-03-31,4.63,-2.08,-2.08
88,2007-04-30,4.88,10.04,10.04
89,2007-05-31,4.56,12.28,12.28
90,2007-06-30,4.52,2.53,2.53
91,2007-07-31,4.76,16.05,16.05
92,2007-08-31,4.98,-1.6,-1.6
93,2007-09-30,4.98,1.04,1.04
94,2007-10-31,5.02,-2.2,-2.2
95,2007-11-30,5.02,0.66,0.66
96,2007-12-31,5.02,1.45,1.45
97,2008-01-31,4.96,-2.47,-2.47
98,2008-02-29,4.94,-0.39,-0.39
99,2008-03-31,4.98,-3.27,-3.27
100,2008-04-30,4.95,-3.09,-3.09
101,2008-05-31,5.04,-0.28,-0.28
102,2008-06-30,5.01,0.0,0.0
103,2008-07-31,5.03,-2.78,-2.78
104,2008-08-31,5.25,-1.99,-1.99
105,2008-09-30,5.22,-2.91,-2.91
106,2008-10-31,4.14,-1.2,-1.2
107,2008-11-30,3.99,8.49,8.49
108,2008-12-31,3.02,-2.35,-2.35
109,2009-01-31,2.41,-3.85,-3.85
110,2009-02-28,1.87,-0.33,-0.33
111,2009-03-31,1.73,-1.16,-1.16
112,2009-04-30,1.85,-1.5,-1.5
113,2009-05-31,1.96,-1.52,-1.52
114,2009-06-30,1.96,-1.2,-1.2
115,2009-07-31,1.95,3.3,3.3
116,2009-08-31,1.99,1.18,1.18
117,2009-09-30,2.0,-2.81,-2.81
118,2009-10-31,2.01,-0.17,-0.17
119,2009-11-30,2.01,0.0,0.0
120,2009-12-31,2.01,4.1,4.1
121,2010-01-31,2.0,-2.48,-2.48
122,2010-02-28,2.01,3.71,3.71
123,2010-03-31,2.0,15.45,15.45
124,2010-04-30,2.0,-4.74,-4.74
125,2010-05-31,2.0,20.61,20.61
126,2010-06-30,2.03,8.96,8.96
127,2010-07-31,2.28,-6.53,-6.53
128,2010-08-31,2.28,2.41,2.41
129,2010-09-30,2.27,-4.98,-4.98
130,2010-10-31,2.26,15.07,15.07
131,2010-11-30,2.51,2.66,2.66
132,2010-12-31,2.51,2.9,2.9
133,2011-01-31,2.75,1.31,1.31
134,2011-02-28,2.76,-1.55,-1.55
135,2011-03-31,2.99,-1.58,-1.58
136,2011-04-30,3.02,7.24,7.24
137,2011-05-31,3.03,18.95,18.95
138,2011-06-30,3.28,-3.83,-3.83
139,2011-07-31,3.27,-12.04,-12.04
140,2011-08-31,3.27,-13.58,-13.58
141,2011-09-30,3.28,-6.55,-6.55
142,2011-10-31,3.26,7.88,7.88
143,2011-11-30,3.27,-0.94,-0.94
144,2011-12-31,3.29,-4.65,-4.65
145,2012-01-31,3.27,-2.68,-2.68
146,2012-02-29,3.26,3.73,3.73
147,2012-03-31,3.24,-1.44,-1.44
148,2012-04-30,3.26,-2.79,-2.79
149,2012-05-31,3.27,-10.5,-10.5
150,2012-06-30,3.26,-0.41,-0.41
151,2012-07-31,3.02,0.69,0.69
152,2012-08-31,3.01,2.06,2.06
153,2012-09-30,3.01,-0.54,-0.54
154,2012-10-31,2.75,6.89,6.89
155,2012-11-30,2.77,1.66,1.66
156,2012-12-31,2.77,-3.5,-3.5
157,2013-01-31,2.76,5.32,5.32
158,2013-02-28,2.76,4.38,4.38
159,2013-03-31,2.75,19.64,19.64
160,2013-04-30,2.78,-0.3,-0.3
161,2013-05-31,2.5,14.96,14.96
162,2013-06-30,2.5,-0.88,-0.88
163,2013-07-31,2.53,6.7,6.7
164,2013-08-31,2.51,5.56,5.56
165,2013-09-30,2.5,-2.02,-2.02
166,2013-10-31,2.52,-8.68,-8.68
167,2013-11-30,2.5,3.17,3.17
168,2013-12-31,2.52,2.63,2.63
169,2014-01-31,2.51,-1.28,-1.28
170,2014-02-28,2.49,13.79,13.79
171,2014-03-31,2.49,7.95,7.95
172,2014-04-30,2.5,-5.28,-5.28
173,2014-05-31,2.49,1.49,1.49
174,2014-06-30,2.49,-4.03,-4.03
175,2014-07-31,2.49,1.15,1.15
176,2014-08-31,2.24,13.04,13.04
177,2014-09-30,2.24,4.17,4.17
178,2014-10-31,1.97,20.0,20.0
179,2014-11-30,1.99,-9.33,-9.33
180,2014-12-31,2.03,-1.71,-1.71
181,2015-01-31,2.0,-2.33,-2.33
182,2015-02-28,1.99,5.25,5.25
183,2015-03-31,1.74,0.0,0.0
184,2015-04-30,1.74,3.7,3.7
185,2015-05-31,1.74,-5.03,-5.03
186,2015-06-30,1.5,10.85,10.85
187,2015-07-31,1.5,-3.82,-3.82
188,2015-08-31,1.52,1.99,1.99
189,2015-09-30,1.49,-10.51,-10.51
190,2015-10-31,1.5,-13.66,-13.66
191,2015-11-30,1.5,0.0,0.0
192,2015-12-31,1.52,-2.53,-2.53
193,2016-01-31,1.5,-2.0,-2.0
194,2016-02-29,1.52,3.74,3.74
195,2016-03-31,1.53,-5.57,-5.57
196,2016-04-30,1.5,-2.41,-2.41
197,2016-05-31,1.48,1.76,1.76
198,2016-06-30,1.23,-14.73,-14.73
199,2016-07-31,1.24,1.99,1.99
200,2016-08-31,1.25,-2.34,-2.34
201,2016-09-30,1.26,-1.57,-1.57
202,2016-10-31,1.24,4.0,4.0
203,2016-11-30,1.23,1.14,1.14
204,2016-12-31,1.27,-5.73,-5.73
205,2017-01-31,1.25,-3.24,-3.24
206,2017-02-28,1.26,-2.1,-2.1
207,2017-03-31,1.27,-4.29,-4.29
208,2017-04-30,1.21,1.72,1.72
209,2017-05-31,1.26,0.85,0.85
210,2017-06-30,1.29,-0.42,-0.42
211,2017-07-31,1.24,1.67,1.67
212,2017-08-31,1.27,-3.7,-3.7
213,2017-09-30,1.27,-2.09,-2.09
214,2017-10-31,1.26,2.56,2.56
215,2017-11-30,1.53,-5.49,-5.49
216,2017-12-31,1.58,0.0,0.0
217,2018-01-31,1.54,2.73,2.73
218,2018-02-28,1.51,-0.45,-0.45
219,2018-03-31,1.54,-2.71,-2.71
220,2018-04-30,1.51,-2.33,-2.33
221,2018-05-31,1.55,3.81,3.81
222,2018-06-30,1.57,6.48,6.48
223,2018-07-31,1.52,-6.09,-6.09
224,2018-08-31,1.55,7.41,7.41
225,2018-09-30,1.65,-4.8,-4.8
226,2018-10-31,1.57,-12.39,-12.39
227,2018-11-30,1.76,0.95,0.95
228,2018-12-31,1.89,1.37,1.37
229,2019-01-31,1.81,0.73,0.73
230,2019-02-28,1.8,2.91,2.91
231,2019-03-31,1.81,0.1,0.1
232,2019-04-30,1.79,4.33,4.33
233,2019-05-31,1.79,-11.4,-11.4
234,2019-06-30,1.83,2.36,2.36
235,2019-07-31,1.56,-5.97,-5.97
236,2019-08-31,1.54,-9.94,-9.94
237,2019-09-30,1.58,-3.19,-3.19
238,2019-10-31,1.29,-10.01,-10.01
239,2019-11-30,1.28,2.4,2.4
240,2019-12-31,1.39,-1.24,-1.24
241,2020-01-31,1.25,-5.59,-5.59
242,2020-02-29,1.26,-10.22,-10.22
243,2020-03-31,0.8,-25.2,-25.2
244,2020-04-30,0.76,26.84,26.84
245,2020-05-31,0.49,1.43,1.43
246,2020-06-30,0.57,6.16,6.16
247,2020-07-31,0.51,12.27,12.27
248,2020-08-31,0.55,7.09,7.09
249,2020-09-30,0.55,-2.38,-2.38
250,2020-10-31,0.52,-1.72,-1.72
251,2020-11-30,0.6,7.74,7.74
252,2020-12-31,0.61,8.54,8.54
253,2021-01-31,0.52,4.25,4.25
254,2021-02-28,0.59,-1.15,-1.15
255,2021-03-31,0.59,9.5,9.5
256,2021-04-30,0.49,6.65,6.65
257,2021-05-31,0.51,7.43,7.43
258,2021-06-30,0.63,-1.39,-1.39
259,2021-07-31,0.58,-6.1,-6.1
260,2021-08-31,0.9,10.0,10.0
261,2021-09-30,0.92,7.69,7.69
262,2021-10-31,0.76,0.88,0.88
263,2021-11-30,1.067,-13.45,-13.45
264,2021-12-31,1.437,7.97,7.97
265,2022-01-31,1.277,-5.09,-5.09
266,2022-02-28,1.39,15.12,15.12
267,2022-03-31,1.454,-1.69,-1.69
268,2022-04-30,1.53,5.13,5.13
269,2022-05-31,1.863,-5.28,-5.28
270,2022-06-30,2.337,-21.88,-21.88
271,2022-07-31,2.341,11.71,11.71
