,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-1.7618691114469175e-06,-28.27,-28.27
1,2000-01-31,4.78,3.9778502266555784e-07,17.31,17.31
2,2000-02-29,5.07,7.139020262064794e-07,-11.23,-11.23
3,2000-03-31,5.05,-2.1947767385468354e-06,-34.19,-34.19
4,2000-04-30,5.06,7.437576649837314e-06,-20.54,-20.54
5,2000-05-31,5.12,3.2245862959887267e-06,4.64,4.64
6,2000-06-30,5.16,3.568872910813409e-06,9.24,9.24
7,2000-07-31,5.13,-1.725804497771714e-07,9.31,9.31
8,2000-08-31,5.12,-4.871347647423484e-06,-11.74,-11.74
9,2000-09-30,5.09,-1.6725126000395736e-06,-18.93,-18.93
10,2000-10-31,5.37,-2.714903842263241e-07,-21.11,-21.11
11,2000-11-30,5.32,5.56264628138526e-06,4.06,4.06
12,2000-12-31,6.08,5.66411059871188e-06,40.17,40.17
13,2001-01-31,5.27,7.511773133645708e-08,57.99,57.99
14,2001-02-28,5.06,2.4941374503397907e-06,24.35,24.35
15,2001-03-31,4.96,-2.8174884541800937e-08,-23.43,-23.43
16,2001-04-30,5.01,6.3711489696153795e-06,35.84,35.84
17,2001-05-31,5.01,-4.504117994032235e-06,-2.18,-2.18
18,2001-06-30,4.99,-6.272610245364183e-06,-13.45,-13.45
19,2001-07-31,4.77,-6.108346397511951e-06,-20.39,-20.39
20,2001-08-31,4.54,-3.507951903276349e-06,1.22,1.22
21,2001-09-30,4.0,-1.07689974292717e-05,-32.72,-32.72
22,2001-10-31,4.02,5.2348279763840796e-06,15.07,15.07
23,2001-11-30,4.04,-9.852995391758998e-07,58.98,58.98
24,2001-12-31,4.01,2.050373237628052e-06,6.08,6.08
25,2002-01-31,3.98,-1.421018249367234e-06,-0.52,-0.52
26,2002-02-28,4.01,-6.933199558678436e-06,-6.65,-6.65
27,2002-03-31,4.0,5.294144044122738e-06,14.24,14.24
28,2002-04-30,4.04,-1.2258747155697348e-06,-8.75,-8.75
29,2002-05-31,4.28,1.1832888621789355e-05,2.6,2.6
30,2002-06-30,4.26,1.2933633858694415e-05,-8.57,-8.57
31,2002-07-31,4.27,-8.281688365776758e-06,-10.59,-10.59
32,2002-08-31,4.28,-2.0002026700360777e-05,-5.3,-5.3
33,2002-09-30,4.28,-1.4418497014647181e-05,-26.0,-26.0
34,2002-10-31,4.28,-3.961127539714306e-06,15.95,15.95
35,2002-11-30,4.28,4.5446405828074576e-06,-0.22,-0.22
36,2002-12-31,4.52,-2.6484667536680622e-06,-0.89,-0.89
37,2003-01-31,4.34,-1.5607586561567023e-05,-31.52,-31.52
38,2003-02-28,4.27,6.1560006788182916e-06,8.02,8.02
39,2003-03-31,4.27,-4.37115164880534e-06,-8.0,-8.0
40,2003-04-30,4.26,-5.120452790257628e-06,4.42,4.42
41,2003-05-31,4.01,8.272942672792473e-06,22.46,22.46
42,2003-06-30,4.1,2.7944341866683446e-06,22.26,22.26
43,2003-07-31,3.75,4.4675984196388895e-06,11.32,11.32
44,2003-08-31,3.72,-6.092386291890141e-06,3.45,3.45
45,2003-09-30,3.77,-5.886450759447199e-06,-21.46,-21.46
46,2003-10-31,3.84,-5.636096778710405e-07,-0.81,-0.81
47,2003-11-30,3.78,-1.339397884158203e-07,5.85,5.85
48,2003-12-31,3.97,4.327216021889709e-06,1.29,1.29
49,2004-01-31,3.78,3.1544921690070214e-06,0.0,0.0
50,2004-02-29,3.78,-1.3275253441561275e-05,-10.47,-10.47
51,2004-03-31,3.74,-3.970051268458945e-06,-7.6,-7.6
52,2004-04-30,3.76,-5.653296206518198e-06,-14.12,-14.12
53,2004-05-31,3.77,-7.869806212737524e-06,-21.62,-21.62
54,2004-06-30,3.78,-1.6679645386540056e-06,-6.05,-6.05
55,2004-07-31,3.77,9.460498058329735e-06,-4.58,-4.58
56,2004-08-31,3.52,5.348405360779611e-06,12.43,12.43
57,2004-09-30,3.55,8.634403337502405e-06,5.12,5.12
58,2004-10-31,3.53,1.607285673759974e-05,2.6,2.6
59,2004-11-30,3.26,2.9032313990615747e-05,-0.99,-0.99
