,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
0,1999-12-31,4.79,11.18,27657.04766700235,0.00377,-1.0862923319473901e-07,-61.36,2979.0
1,2000-01-31,4.78,-8.41,10929.740977881258,0.00664,-2.662790353988687e-08,-1.96,1718.0
2,2000-02-29,5.07,-13.36,6975.547712418301,0.00598,-6.090369369189992e-08,-6.25,1530.0
3,2000-03-31,5.05,4.71,88116.97741814076,0.01216,-1.727890351883511e-08,103.33,2657.0
4,2000-04-30,5.06,-17.96,29529.81652892562,0.00804,-4.7422147604466325e-08,-42.65,2420.0
5,2000-05-31,5.12,1.68,23469.44158878505,0.0085,-1.7919503796993524e-08,5.79,2140.0
6,2000-06-30,5.16,12.61,23654.505587840857,0.00929,-1.349870506922271e-08,16.5,2237.0
7,2000-07-31,5.13,-14.44,67256.4395782644,0.01229,0.0,32.33,2466.0
8,2000-08-31,5.12,-3.14,90206.10332796564,0.01548,-3.8001861063383764e-08,25.95,3726.0
9,2000-09-30,5.09,-17.36,32428.58092924385,0.01298,-8.584040645276382e-08,-18.58,3293.0
10,2000-10-31,5.37,-16.2,30351.41669718052,0.00995,-2.0509177972039844e-07,-23.34,2731.0
11,2000-11-30,5.32,-0.81,20257.79662880176,0.0108,-1.3977532021703653e-08,6.83,2729.0
12,2000-12-31,6.08,-4.36,23787.509274873526,0.01235,-2.2518589095298167e-08,9.67,2965.0
13,2001-01-31,5.27,23.09,19522.740510471205,0.0115,-1.6761229406183166e-08,-2.15,3056.0
14,2001-02-28,5.06,-7.49,16017.04768346297,0.01308,-9.50120570300371e-09,12.5,2957.0
15,2001-03-31,4.96,-9.68,42725.20112392783,0.01161,-3.889855125971969e-08,-11.21,3381.0
16,2001-04-30,5.01,11.19,12374.822100581594,0.01099,-1.6034676924067926e-07,-5.33,2923.0
17,2001-05-31,5.01,5.02,37902.167260940034,0.01251,-7.774779865854725e-09,13.79,3085.0
18,2001-06-30,4.99,-7.17,43920.70631424376,0.01302,1.7418922854599705e-07,0.49,3405.0
19,2001-07-31,4.77,-8.5,30294.511177753546,0.01365,-9.856330695493548e-09,4.85,3668.0
20,2001-08-31,4.54,0.66,14554.537730575741,0.0139,-2.9676828070787963e-08,1.85,3578.0
21,2001-09-30,4.0,-17.28,20773.590670170826,0.01036,-1.1860555918488567e-08,-23.72,3044.0
22,2001-10-31,4.02,12.78,24086.13118152206,0.01441,5.8889437417156e-07,39.02,3377.0
23,2001-11-30,4.04,20.45,33826.68107867172,0.01927,-4.321437053013521e-07,33.77,4487.0
24,2001-12-31,4.01,10.41,16019.781338565512,0.01757,-4.4407136083519797e-08,-0.36,4587.0
25,2002-01-31,3.98,6.92,11862.119793999105,2.66023,1.029621348169033e-08,-7.55,4466.0
26,2002-02-28,4.01,10.36,24278.225346112886,3.00184,7.998899557844054e-08,7.41,4695.0
27,2002-03-31,4.0,8.98,26346.925051334703,3.06392,-3.3512710767185835e-08,2.07,4870.0
28,2002-04-30,4.04,-4.87,11894.917068062827,2.87759,-1.2575844920716844e-08,-6.08,4775.0
29,2002-05-31,4.28,-5.25,65256.155715571556,3.31235,-3.636384246340807e-09,15.11,5555.0
30,2002-06-30,4.26,-12.73,71899.39639428705,2.09093,-6.1510831207078785e-09,-58.44,4271.0
31,2002-07-31,4.27,-3.77,47615.55396618986,2.29796,-1.014378714235445e-08,9.9,3845.0
32,2002-08-31,4.28,1.76,31095.662173788358,2.21514,3.0741636940784646e-09,-2.73,3487.0
33,2002-09-30,4.28,-12.08,206614.76984742694,2.09093,8.366924993546297e-08,-5.61,3867.0
34,2002-10-31,4.28,2.13,24306.465627498,1.48847,-8.91679212834859e-07,-28.81,2502.0
35,2002-11-30,4.28,8.38,33547.226779234676,1.25034,-2.57351416682258e-06,-16.0,138346.0
36,2002-12-31,4.52,-13.23,16509.878777400834,1.13125,2.6808341063714672e-08,-9.52,153280.0
37,2003-01-31,4.34,-5.82,5342.77390888474,0.89728,-2.37446732269717e-06,-19.3,129638.0
