,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,7000,7470,6697,6070,14500,8740,5650,7000,6448,6080,-6.91,-9.56,13.64,15.32,6.32,490040,0.0517,0.0507,0.0545,0.0497,4.79,-6.91
1,2000-01-31,6600,7530,6095,5010,14500,8478,5010,6600,5926,5060,-5.71,-9.59,5.6,31.74,9.18,448406,0.0512,0.0584,0.0533,0.052,4.78,-5.71
2,2000-02-29,6000,6670,5941,5290,14500,8247,5010,6140,5892,5670,-5.66,-18.92,-10.45,12.36,-6.13,372000,0.0501,0.049,0.0527,0.052,5.07,-5.66
3,2000-03-31,3850,5870,5151,3850,14500,7674,3850,5500,4768,3850,-35.83,-45.0,-45.77,-23.46,-62.62,381110,0.0518,0.0537,0.0523,0.0522,5.05,-35.83
4,2000-04-30,2925,4215,3157,2570,14500,7047,2570,2925,2745,2570,-45.02,-54.01,-60.31,-2.5,-76.6,247210,0.0528,0.0672,0.0531,0.0536,5.06,-45.02
5,2000-05-31,3820,3820,2878,2300,10200,6283,2300,3820,3451,3005,30.6,-36.33,-50.77,24.23,-60.25,1343186,0.0611,0.0883,0.0572,0.0694,5.12,30.6
6,2000-06-30,3700,4530,3623,2970,10200,5876,2300,3700,3603,3450,7.56,-12.22,-47.14,13.85,-38.94,490122,0.0632,0.0667,0.0582,0.073,5.16,7.56
7,2000-07-31,4300,4840,4247,3750,10200,5635,2300,4600,4436,4300,16.22,47.01,-34.85,2.38,-31.2,1378900,0.0647,0.0646,0.0578,0.0731,5.13,16.22
8,2000-08-31,3620,4220,3929,3600,10200,5349,2300,3875,3780,3620,-15.81,-5.24,-39.67,-8.35,-45.97,179890,0.0632,0.0386,0.0566,0.0533,5.12,-15.81
9,2000-09-30,2955,3800,3279,2710,10200,5086,2300,3020,2981,2950,-22.85,-17.46,-40.36,9.04,-62.07,180866,0.0633,0.0513,0.0579,0.0523,5.09,-22.85
10,2000-10-31,2260,2990,2559,2260,10200,4709,2260,2350,2288,2260,-23.52,-47.44,-22.74,-5.04,-69.04,115280,0.0602,0.0386,0.0565,0.0425,5.37,-23.52
11,2000-11-30,2140,2735,2449,2140,7530,4165,2140,2320,2228,2140,-6.96,-42.47,-37.79,-2.73,-72.42,112606,0.0484,0.0311,0.0557,0.0432,5.32,-6.96
12,2000-12-31,2230,2390,2247,2100,7530,3845,2100,2340,2236,2190,-2.19,-25.42,-35.36,-4.7,-65.21,239546,0.0445,0.028,0.0546,0.0354,6.08,-2.19
