,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-5.370386243679287e-06,-31.65,-31.65
1,2000-01-31,4.78,-5.477274744964751e-06,3.11,3.11
2,2000-02-29,5.07,2.9702523322182334e-06,-4.8,-4.8
3,2000-03-31,5.05,-2.380010372449112e-06,-44.47,-44.47
4,2000-04-30,5.06,-8.257275204503677e-06,-38.42,-38.42
5,2000-05-31,5.12,-1.6602052205576876e-06,7.27,7.27
6,2000-06-30,5.16,1.6624113265561035e-07,42.38,42.38
7,2000-07-31,5.13,2.4903839472774123e-07,37.29,37.29
8,2000-08-31,5.12,7.551090619910754e-07,-1.83,-1.83
9,2000-09-30,5.09,5.389863061718193e-08,2.8,2.8
10,2000-10-31,5.37,-1.7063012818913537e-06,-32.92,-32.92
11,2000-11-30,5.32,1.0254226185189153e-07,-18.02,-18.02
12,2000-12-31,6.08,6.433213913111865e-06,-1.92,-1.92
13,2001-01-31,5.27,1.0517624447612712e-06,75.1,75.1
14,2001-02-28,5.06,4.414634418349484e-06,27.71,27.71
15,2001-03-31,4.96,-2.0463793897635855e-06,-32.08,-32.08
16,2001-04-30,5.01,3.2680664406328754e-06,25.42,25.42
17,2001-05-31,5.01,1.6873229581000759e-06,26.8,26.8
18,2001-06-30,4.99,-4.142736069874223e-06,-18.69,-18.69
19,2001-07-31,4.77,-8.773121313780679e-06,-17.51,-17.51
20,2001-08-31,4.54,1.923001274460997e-06,4.04,4.04
21,2001-09-30,4.0,-1.6527468869704458e-06,-27.42,-27.42
22,2001-10-31,4.02,-5.498045194221082e-06,3.69,3.69
23,2001-11-30,4.04,-2.645427625293626e-06,37.74,37.74
24,2001-12-31,4.01,-1.5897621073784358e-06,5.92,5.92
25,2002-01-31,3.98,9.393566562131555e-07,-7.16,-7.16
26,2002-02-28,4.01,-1.9092223572604046e-06,-5.48,-5.48
27,2002-03-31,4.0,1.2751737921225306e-06,-2.95,-2.95
28,2002-04-30,4.04,1.3874241279963172e-06,-18.34,-18.34
29,2002-05-31,4.28,-5.093114728427648e-06,-17.07,-17.07
30,2002-06-30,4.26,-1.3849718627049182e-05,-22.3,-22.3
31,2002-07-31,4.27,-1.1758597535271588e-06,7.04,7.04
32,2002-08-31,4.28,3.6376975685128415e-07,12.5,12.5
33,2002-09-30,4.28,-5.4123688439372324e-06,-26.98,-26.98
34,2002-10-31,4.28,-2.968679585476852e-07,5.53,5.53
35,2002-11-30,4.28,-8.936005882834581e-07,-5.07,-5.07
36,2002-12-31,4.52,-8.744715798766951e-07,-13.74,-13.74
37,2003-01-31,4.34,-5.726655714265031e-06,-13.72,-13.72
38,2003-02-28,4.27,-4.526502873941302e-06,-4.34,-4.34
39,2003-03-31,4.27,-1.8040257451038783e-06,-9.48,-9.48
40,2003-04-30,4.26,-1.1521708985465387e-07,20.14,20.14
41,2003-05-31,4.01,6.893566871552211e-07,6.91,6.91
42,2003-06-30,4.1,-4.994936207551616e-06,8.69,8.69
43,2003-07-31,3.75,2.9782243160190705e-07,-4.97,-4.97
44,2003-08-31,3.72,-9.585168243701664e-07,11.0,11.0
45,2003-09-30,3.77,-1.9164252458429905e-06,-21.17,-21.17
46,2003-10-31,3.84,-4.298596074266538e-07,2.4,2.4
47,2003-11-30,3.78,7.02612712895386e-07,-2.7,-2.7
48,2003-12-31,3.97,6.329768678527934e-06,-5.56,-5.56
49,2004-01-31,3.78,4.1172934083954286e-08,1.18,1.18
50,2004-02-29,3.78,7.5421808753714245e-06,7.21,7.21
51,2004-03-31,3.74,5.4165214878563455e-06,-1.55,-1.55
52,2004-04-30,3.76,2.6616637995721622e-06,-4.67,-4.67
53,2004-05-31,3.77,-3.2040210076355354e-06,-15.38,-15.38
54,2004-06-30,3.78,5.579588513945225e-06,-10.64,-10.64
55,2004-07-31,3.77,8.33452616280509e-06,-8.33,-8.33
56,2004-08-31,3.52,-3.953567094224632e-06,12.34,12.34
57,2004-09-30,3.55,-1.377235799986645e-06,1.32,1.32
58,2004-10-31,3.53,-1.0296891757380881e-05,-8.94,-8.94
59,2004-11-30,3.26,2.013595296186924e-06,7.48,7.48
60,2004-12-31,3.29,4.334201805091361e-06,55.65,55.65
61,2005-01-31,3.26,-4.009053002656576e-06,7.82,7.82
62,2005-02-28,3.28,-3.432374639588393e-06,20.75,20.75
63,2005-03-31,3.26,-3.188693428110141e-07,-10.56,-10.56
64,2005-04-30,3.29,-9.463694947367288e-07,-20.87,-20.87
65,2005-05-31,3.29,4.653771017833874e-06,31.84,31.84
66,2005-06-30,3.3,3.0166927201330927e-06,26.81,26.81
67,2005-07-31,3.27,-2.399512936729472e-07,29.61,29.61
68,2005-08-31,3.25,2.1254967812433673e-06,-1.83,-1.83
69,2005-09-30,3.28,-2.3518167056122126e-07,21.8,21.8
