,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,7300,7300,6627,5960,17800,11522,5960,7300,6362,5960,-24.59,-49.66,21.67,-47.86,14280,0.0414,0.055,0.0405,0.0413,4.79,1.81
1,2000-01-31,6450,7420,6324,5850,17600,10891,5850,7420,6502,5850,-26.29,-44.87,7.68,-47.56,99028,0.0464,0.0642,0.0405,0.0509,4.78,-11.64
2,2000-02-29,6110,6660,6061,5520,17600,10410,5520,6230,5922,5630,-11.45,-44.45,10.69,-45.45,14592,0.043,0.0329,0.0403,0.0517,5.07,-17.65
3,2000-03-31,6350,8380,6839,6320,17600,9961,5520,6810,6526,6320,-13.01,-26.5,-7.97,-48.37,19178,0.0539,0.0872,0.0463,0.0627,5.05,3.93
4,2000-04-30,6010,7130,6173,5610,17600,9455,5520,6400,6122,6000,-19.0,-30.92,-0.5,-56.13,14108,0.0562,0.0544,0.0482,0.0614,5.06,-10.3
5,2000-05-31,5050,6000,5315,4400,15300,8658,4400,5050,4852,4510,-17.35,-24.06,14.77,-63.41,19120,0.0595,0.0565,0.0491,0.0668,5.12,-15.97
6,2000-06-30,6700,6700,5591,5020,13900,7914,4400,6700,6352,6100,6.01,-8.22,20.07,-50.19,30496,0.0567,0.0357,0.0493,0.0499,5.16,34.27
7,2000-07-31,6560,6560,6227,5710,13400,7352,4400,6560,6384,6300,9.15,1.71,8.97,-43.93,13246,0.0537,0.0395,0.0497,0.0451,5.13,-2.09
8,2000-08-31,7390,8030,7320,6990,10600,6981,4400,7590,7316,7200,46.34,20.95,4.82,-30.28,24336,0.0537,0.046,0.0491,0.0393,5.12,12.65
9,2000-09-30,6400,7390,6632,6250,9600,6713,4400,6500,6392,6280,0.0,-0.78,1.75,-33.88,15942,0.0439,0.0243,0.0491,0.0374,5.09,-15.68
