,Date,riskfree,MA1M,actualreturn
22,2001-10-31,4.02,12.85,12.85
23,2001-11-30,4.04,42.79,42.79
24,2001-12-31,4.01,12.14,12.14
25,2002-01-31,3.98,0.57,0.57
26,2002-02-28,4.01,-10.5,-10.5
27,2002-03-31,4.0,-3.63,-3.63
28,2002-04-30,4.04,1.45,1.45
29,2002-05-31,4.28,4.0,4.0
30,2002-06-30,4.26,-12.6,-12.6
31,2002-07-31,4.27,-1.18,-1.18
32,2002-08-31,4.28,-2.31,-2.31
33,2002-09-30,4.28,-18.05,-18.05
34,2002-10-31,4.28,-7.22,-7.22
35,2002-11-30,4.28,2.9,2.9
36,2002-12-31,4.52,-12.68,-12.68
37,2003-01-31,4.34,5.65,5.65
38,2003-02-28,4.27,-8.06,-8.06
39,2003-03-31,4.27,-17.93,-17.93
40,2003-04-30,4.26,14.29,14.29
41,2003-05-31,4.01,2.08,2.08
42,2003-06-30,4.1,1.63,1.63
43,2003-07-31,3.75,19.28,19.28
44,2003-08-31,3.72,0.0,0.0
45,2003-09-30,3.77,-2.5,-2.5
46,2003-10-31,3.84,8.97,8.97
47,2003-11-30,3.78,-1.96,-1.96
48,2003-12-31,3.97,8.86,8.86
49,2004-01-31,3.78,2.1,2.1
50,2004-02-29,3.78,11.03,11.03
51,2004-03-31,3.74,-2.54,-2.54
52,2004-04-30,3.76,-1.45,-1.45
53,2004-05-31,3.77,-8.07,-8.07
54,2004-06-30,3.78,-10.88,-10.88
55,2004-07-31,3.77,1.49,1.49
56,2004-08-31,3.52,14.37,14.37
57,2004-09-30,3.55,0.76,0.76
58,2004-10-31,3.53,9.43,9.43
59,2004-11-30,3.26,-0.45,-0.45
60,2004-12-31,3.29,6.61,6.61
61,2005-01-31,3.26,10.04,10.04
62,2005-02-28,3.28,18.53,18.53
63,2005-03-31,3.26,-8.57,-8.57
64,2005-04-30,3.29,-4.28,-4.28
65,2005-05-31,3.29,0.19,0.19
66,2005-06-30,3.3,5.08,5.08
67,2005-07-31,3.27,15.58,15.58
68,2005-08-31,3.25,-2.41,-2.41
69,2005-09-30,3.28,19.8,19.8
70,2005-10-31,3.51,-4.13,-4.13
71,2005-11-30,3.5,18.52,18.52
72,2005-12-31,3.76,4.32,4.32
73,2006-01-31,3.76,0.0,0.0
74,2006-02-28,3.99,-5.32,-5.32
75,2006-03-31,3.97,13.73,13.73
76,2006-04-30,3.97,12.17,12.17
77,2006-05-31,3.96,-6.17,-6.17
78,2006-06-30,4.21,0.91,0.91
79,2006-07-31,4.22,5.62,5.62
80,2006-08-31,4.49,-7.77,-7.77
81,2006-09-30,4.48,-1.95,-1.95
82,2006-10-31,4.48,1.88,1.88
83,2006-11-30,4.49,4.14,4.14
84,2006-12-31,4.6,6.74,6.74
85,2007-01-31,4.61,3.58,3.58
