,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,111801.55035061346,0.63419,2.5536978328104246e-06,16.05,16.05,0.1038,16.05,11.18
1,2000-01-31,4.78,-8.41,93961.58805088268,0.89723,2.1160104208383533e-07,41.49,41.49,0.0756,41.49,-8.41
2,2000-02-29,5.07,-13.36,134555.6073464784,1.05553,5.475893460282007e-06,18.56,18.56,0.0822,18.56,-13.36
3,2000-03-31,5.05,4.71,39972.51431185944,0.82026,-4.844887092987828e-06,-22.3,-22.3,0.0339,-22.3,4.71
4,2000-04-30,5.06,-17.96,23837.954790769658,0.61354,-7.611640840164374e-06,-26.32,-26.32,0.0528,-26.32,-17.96
5,2000-05-31,5.12,1.68,29729.986145599098,0.61354,6.199694048772985e-08,0.0,0.0,0.0625,0.0,1.68
6,2000-06-30,5.16,12.61,54961.5580068574,0.66942,-2.768741022937118e-06,16.78,16.78,0.0557,16.78,12.61
7,2000-07-31,5.13,-14.44,25707.044006142623,0.61172,8.979557986401083e-07,-8.6,-8.6,0.0349,-8.6,-14.44
8,2000-08-31,5.12,-3.14,9319.895756438753,0.61809,-3.1487310678442043e-07,1.03,1.03,0.0195,1.03,-3.14
9,2000-09-30,5.09,-17.36,43152.01990172926,0.73412,4.137158922651241e-06,15.34,15.34,0.0383,15.34,-17.36
10,2000-10-31,5.37,-16.2,35914.304590422704,0.65667,-1.9102676642374253e-07,-10.53,-10.53,0.0323,-10.53,-16.2
11,2000-11-30,5.32,-0.81,36751.336352262835,0.66365,4.712054552898867e-07,0.75,0.75,0.0281,0.75,-0.81
12,2000-12-31,6.08,-4.36,21281.022217806043,0.56403,-5.173654197945544e-06,-20.1,-20.1,0.0225,-20.1,-4.36
13,2001-01-31,5.27,23.09,31296.306123049173,0.66669,-2.6098390035235224e-06,18.18,18.18,0.029,18.18,23.09
14,2001-02-28,5.06,-7.49,40607.93965632077,0.77269,-1.7933118358322015e-06,18.15,18.15,0.0215,18.15,-7.49
15,2001-03-31,4.96,-9.68,32837.9864680947,0.66365,2.0567084465977936e-06,-14.09,-14.09,0.0319,-14.09,-9.68
